date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-456000.0,-4388000.0,-375000.0,-11611000.0,-1142000.0,-5008000.0,-593000.0,-844000.0,-3416000.0,-6491000.0,-392000.0,-1868000.0,-7751000.0,-1575000.0,-1349000.0,-19124000.0,0.0,0.0,0.0,0.0,0.0,-37900000.0
,netCashUsedProvidedByFinancingActivities,-13956000.0,-29000.0,-17194000.0,-4838000.0,-14296000.0,-248630000.0,-24745000.0,-100182000.0,-31703000.0,-29097000.0,-36528000.0,-44505000.0,72976000.0,-41773000.0,-43443000.0,-44647000.0,-17288000.0,-77695000.0,-8703000.0,-1380000.0,-13593000.0,832614000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7023000.0,13308000.0,-1183000.0,-6977000.0,-14773000.0,4292000.0,-11330000.0,26200000.0,-3651000.0,5174000.0,9045000.0,4945000.0,-33882000.0,-1652000.0,7983000.0,-21783000.0,-11938000.0,79233000.0,-22447000.0,-20884000.0,-40098000.0,0.0
,cashAtEndOfPeriod,20970000.0,28293000.0,14985000.0,16168000.0,21228000.0,36001000.0,31709000.0,43039000.0,16839000.0,20490000.0,15316000.0,6271000.0,1326000.0,35208000.0,36860000.0,28877000.0,85860000.0,97798000.0,18565000.0,41012000.0,61896000.0,101994000.0
,cashAtBeginningOfPeriod,27993000.0,14985000.0,16168000.0,23145000.0,36001000.0,31709000.0,43039000.0,16839000.0,20490000.0,15316000.0,6271000.0,1326000.0,35208000.0,36860000.0,28877000.0,50660000.0,97798000.0,18565000.0,41012000.0,61896000.0,101994000.0,0.0
,operatingCashFlow,57119000.0,58815000.0,56195000.0,30406000.0,37253000.0,12581000.0,51268000.0,67707000.0,84356000.0,79081000.0,86367000.0,96680000.0,94577000.0,104935000.0,90739000.0,56336000.0,57827000.0,50249000.0,64827000.0,74979000.0,48194000.0,44033000.0
,capitalExpenditure,-48822000.0,-44124000.0,-38184000.0,-31445000.0,-39224000.0,-46919000.0,-48426000.0,-46246000.0,-56932000.0,-47736000.0,-40870000.0,-61364000.0,-128312000.0,-63297000.0,-60216000.0,-58422000.0,-51422000.0,-48404000.0,-66977000.0,-87582000.0,-69101000.0,-74088000.0
,freeCashFlow,8297000.0,14691000.0,18011000.0,-1039000.0,-1971000.0,-34338000.0,2842000.0,21461000.0,27424000.0,31345000.0,45497000.0,35316000.0,-33735000.0,41638000.0,30523000.0,-2086000.0,6405000.0,1845000.0,-2150000.0,-12603000.0,-20907000.0,-30055000.0
