date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-37201000.0,-88490000.0,-3298000.0,-400390000.0,-9690000.0,4917000.0,8427000.0,-7210000.0,-12502000.0,-533000.0,-7136000.0,-17677000.0,-304000.0,0.0,37987000.0,-4070000.0,-1112000.0,-14811000.0,3939000.0,33324000.0,142001000.0
,netCashUsedProvidedByFinancingActivities,-1293789000.0,4388251000.0,-531890000.0,1953323000.0,-63308000.0,188579000.0,155390000.0,191808000.0,220182000.0,-1873000.0,-35022000.0,9515000.0,-22548000.0,-13332000.0,22502000.0,6990000.0,20351000.0,102372000.0,11020000.0,33324000.0,142001000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-79369000.0,103563000.0,29463000.0,27972000.0,44264000.0,-88496000.0,91884000.0,-28971000.0,61453000.0,-16112000.0,10906000.0,-3082000.0,-392000.0,5047000.0,-2308000.0,-5018000.0,7657000.0,-18353000.0,14077000.0,0.0,0.0
,cashAtEndOfPeriod,169309000.0,248678000.0,145115000.0,115652000.0,87680000.0,43416000.0,131912000.0,40028000.0,68999000.0,7546000.0,23658000.0,12752000.0,15834000.0,16226000.0,11179000.0,13487000.0,18505000.0,10848000.0,19947000.0,0.0,0.0
,cashAtBeginningOfPeriod,248678000.0,145115000.0,115652000.0,87680000.0,43416000.0,131912000.0,40028000.0,68999000.0,7546000.0,23658000.0,12752000.0,15834000.0,16226000.0,11179000.0,13487000.0,18505000.0,10848000.0,29201000.0,5870000.0,0.0,0.0
,operatingCashFlow,1254170000.0,417467000.0,736867000.0,136721000.0,247757000.0,197266000.0,166527000.0,27339000.0,79888000.0,40340000.0,59268000.0,22993000.0,60648000.0,36987000.0,54462000.0,14350000.0,31911000.0,3686000.0,20612000.0,24049000.0,10252000.0
,capitalExpenditure,-217038000.0,-197511000.0,-106246000.0,-72461000.0,-31870000.0,-29021000.0,-20389000.0,-18955000.0,-17260000.0,-13349000.0,-13799000.0,-19028000.0,-38716000.0,-18541000.0,-79875000.0,-14016000.0,-10552000.0,-10311000.0,-7940000.0,0.0,0.0
,freeCashFlow,1037132000.0,219956000.0,630621000.0,64260000.0,215887000.0,168245000.0,146138000.0,8384000.0,62628000.0,26991000.0,45469000.0,3965000.0,21932000.0,18446000.0,-25413000.0,334000.0,21359000.0,-6625000.0,12672000.0,24049000.0,10252000.0
