date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-190000000.0,0.0,-484757000.0,-1105892000.0,-294375000.0,-152500000.0,-2500000.0,-434743000.0,-593864000.0,0.0,-46268000.0,-205542000.0,-110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32335000.0,38808000.0,6897000.0,4375000.0,0.0,519000.0,2421000.0,6042000.0,12731000.0,13200000.0,7000000.0,5800000.0,116300000.0,200000.0,29200000.0,0.0
,commonStockRepurchased,-35000000.0,-50000000.0,-175411000.0,-25000000.0,0.0,-39053000.0,-92197000.0,-93750000.0,-75000000.0,-50000000.0,0.0,0.0,-68336000.0,-31664000.0,0.0,-109429000.0,0.0,0.0,-20000000.0,0.0,0.0,0.0,-45000000.0,-4300000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-9029000.0,-34439000.0,-43169000.0,-43376000.0,-16079000.0,-8395000.0,-8699000.0,-6678000.0,-11441000.0,-9410000.0,-9412000.0,-9373000.0,-8926000.0,-9026000.0,-8736000.0,-9116000.0,-7292000.0,-5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-30882000.0,-2509000.0,-9703000.0,-23880000.0,-11390000.0,-6071000.0,-3841000.0,-6642000.0,-7271000.0,-1506000.0,4107000.0,-1564000.0,1279000.0,-2537000.0,6306000.0,0.0,0.0,0.0,-4037000.0,-1494000.0,0.0,0.0,100000.0,0.0,0.0,-2000000.0,1500000.0,-10200000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-74911000.0,-86948000.0,-281770000.0,-331448000.0,401704000.0,-6019000.0,337218000.0,92763000.0,464762000.0,-56317000.0,-48415000.0,-22048000.0,60120000.0,277108000.0,-22673000.0,-129122000.0,-69577000.0,-4900000.0,-28499000.0,-20370000.0,-22286000.0,-39629000.0,19900000.0,26800000.0,61300000.0,129800000.0,-6000000.0,2100000.0,-2400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,9299000.0,-301000.0,-7272000.0,19258000.0,-11876000.0,-8548000.0,-11040000.0,4129000.0,333000.0,-4824000.0,-5008000.0,10753000.0,-6498000.0,13373000.0,2495000.0,-1937000.0,4630000.0,2400000.0,774000.0,2380000.0,-515000.0,-673000.0,-100000.0,0.0,-200000.0,0.0,0.0,0.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,76109000.0,5275000.0,-140498000.0,-287008000.0,631365000.0,-524411000.0,127858000.0,218209000.0,12543000.0,24063000.0,49774000.0,81466000.0,67449000.0,-94187000.0,119513000.0,-54158000.0,42937000.0,75600000.0,15947000.0,2130000.0,-1829000.0,5030000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,501994000.0,425885000.0,420610000.0,561108000.0,848116000.0,216751000.0,741162000.0,613304000.0,395095000.0,382716000.0,358653000.0,308879000.0,227413000.0,159964000.0,254151000.0,134640000.0,188798000.0,108300000.0,32701000.0,16755000.0,14625000.0,16454000.0,11400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,425885000.0,420610000.0,561108000.0,848116000.0,216751000.0,741162000.0,613304000.0,395095000.0,382552000.0,358653000.0,308879000.0,227413000.0,159964000.0,254151000.0,134638000.0,188798000.0,145861000.0,32700000.0,16754000.0,14625000.0,16454000.0,11424000.0,11100000.0,9000000.0,16100000.0,2200000.0,2200000.0,300000.0,200000.0
,operatingCashFlow,173364000.0,276893000.0,289220000.0,255300000.0,314794000.0,236410000.0,194028000.0,164601000.0,139388000.0,184563000.0,111549000.0,151810000.0,173874000.0,205556000.0,141156000.0,49149000.0,40962000.0,94600000.0,38442000.0,61879000.0,57727000.0,75691000.0,54800000.0,43600000.0,30900000.0,4700000.0,14900000.0,5300000.0,5300000.0
,capitalExpenditure,-90215000.0,-110002000.0,-97847000.0,-64261000.0,-53974000.0,-54969000.0,-45459000.0,-40209000.0,-41010000.0,-40053000.0,-28194000.0,-40377000.0,-53561000.0,-63501000.0,-21663000.0,-23789000.0,-15889000.0,-16700000.0,-6655000.0,-12559000.0,-38082000.0,-22028000.0,-74400000.0,-68300000.0,-26700000.0,-15900000.0,-5700000.0,-4000000.0,-2500000.0
,freeCashFlow,83149000.0,166891000.0,191373000.0,191039000.0,260820000.0,181441000.0,148569000.0,124392000.0,98378000.0,144510000.0,83355000.0,111433000.0,120313000.0,142055000.0,119493000.0,25360000.0,25073000.0,77900000.0,31787000.0,49320000.0,19645000.0,53663000.0,-19600000.0,-24700000.0,4200000.0,-11200000.0,9200000.0,1300000.0,2800000.0
