date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,220390000.0,210720000.0,217884000.0,201103000.0,183586000.0,172099000.0,167580000.0,168200000.0,166786000.0,153070000.0,146759000.0
,EBITDA,-217233000.0,825540000.0,770460000.0,680114000.0,562725000.0,465477000.0,427886000.0,329800000.0,322698000.0,308293000.0,295170000.0
,EBITDARatio,-0.0376880211242926,0.113298779451795,0.115537591105858,0.111310836928644,0.100649263541974,0.0907390343135258,0.0882305757506649,0.0739130434782609,0.0774691369879851,0.079303033210539,0.0797522026625136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-437623000.0,614820000.0,552576000.0,479011000.0,379139000.0,293378000.0,260306000.0,161600000.0,155912000.0,155223000.0,148411000.0
,operatingIncomeRatio,-0.0759237540727067,0.0843791404202735,0.082863873456001,0.0783973206080546,0.0678129834822347,0.0571904442299696,0.0536753907614472,0.0362169430748543,0.0374293242786467,0.0399284275803846,0.0400992788879165
,totalOtherIncomeExpensesNet,-8353000.0,16531000.0,10998000.0,8746000.0,10234000.0,4497000.0,-69113000.0,-1500000.0,-8645000.0,-36995000.0,7066000.0
,incomeBeforeTax,-437623000.0,580525000.0,507584000.0,428980000.0,333212000.0,238876000.0,105036000.0,32400000.0,29165000.0,-10420000.0,53128000.0
,incomeBeforeTaxRatio,-0.0759237540727067,0.0796724252504461,0.0761169076186639,0.0702089985291429,0.0595984582226634,0.0465659475348466,0.021658541654896,0.00726131779471089,0.00700155371354823,-0.00268036447812249,0.0143546939833114
,incomeTaxExpense,-221124000.0,115409000.0,92839000.0,44128000.0,117339000.0,88394000.0,39081000.0,16208000.0,3864000.0,-4148000.0,22130000.0
,netIncome,-216499000.0,465116000.0,414745000.0,384852000.0,215873000.0,150482000.0,65955000.0,16200000.0,25301000.0,-6272000.0,30998000.0
,netIncomeRatio,-0.0375606785589124,0.0638334606481831,0.062194842332112,0.062986790763993,0.0386111483737111,0.029334620962084,0.0135999953810947,0.00363065889735545,0.00607393487078634,-0.00161336334038237,0.00837537276190872
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.28217761741609,6.9118,6.03889,5.47536,3.0099,1.99464,0.876424,0.04383,-1.69786,-1.808424,-1.041636
,EPSDiluted,-3.28217761741609,6.9118,6.03889,5.47536,3.0099,1.99464,0.876424,0.04383,-1.69786,-1.965922,-1.041636
,weightedAverageShsOut,65962000.0,67293000.0,68679000.0,70288000.0,71721000.0,75443000.0,75254682.0,369600000.0,71632530.0,71632530.0,71632530.0
,weightedAverageShsOutDil,65962000.0,67293000.0,68679000.0,70288000.0,71721000.0,75443000.0,75254682.0,369600000.0,71632530.0,71632530.0,71632530.0
