date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,interestExpense,60834000000.0,64278926000.0,29563908000.0,13545381000.0,13300762000.0,8842655000.0,6582561000.0,4021540000.0,2827590000.0,1718721000.0,1330170000.0,1511607000.0,1342062000.0,805619915.28,394421940.2,303047420.51,134232983.4,241152000.0,515184000.0,94904000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4402000000.0,3006376000.0,1473445000.0,530224000.0,407438000.0,324980000.0,256578000.0,190736000.0,219651000.0,89176000.0,133000000.0,87310000.0,84539000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.412204487714059,0.294355161932533,0.13964537274799,0.486899874829819,0.466583830902146,0.477309244199411,0.460964321098592,0.456888153851365,0.38798754191116,0.357405391458152,0.355515416164996,0.415160394455035,0.332830313286232,0.304269322046339,0.370198363433708,0.306471096312245,0.346599578676156,1.12270906527625,0.519519205172515,0.147822860967958
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,42509000000.0,33625684000.0,8593004000.0,15172956000.0,10018209000.0,7494084000.0,5441717000.0,3776473000.0,2347093000.0,1833955000.0,1383073000.0,1411180000.0,921257000.0,587804580.54,500590194.0,296632019.69,195145554.55,200682000.0,575713000.0,18329000.0
,incomeBeforeTaxRatio,0.412204487714059,0.294355161932533,0.13964537274799,0.486899874829819,0.466583830902146,0.477309244199411,0.460964321098592,0.456888153851365,0.38798754191116,0.357405391458152,0.355515416164996,0.415160394455035,0.332830313286232,0.304269322046339,0.370198363433708,0.306471096312245,0.346599578676156,1.12270906527625,0.519519205172515,0.147822860967958
,incomeTaxExpense,12240000000.0,12975037000.0,9327117000.0,5784184000.0,3477377000.0,2485663000.0,1962186000.0,1332909000.0,853475000.0,657858000.0,365775000.0,659250000.0,261207000.0,92387026.8,76857642.6,34027673.66,677764.2,833000.0,3601000.0,770000.0
,netIncome,30269000000.0,20650410000.0,-701220000.0,9388772000.0,6540832000.0,5008421000.0,3479531000.0,2443564000.0,1493618000.0,1176097000.0,1010430000.0,751930000.0,660050000.0,495417553.74,423732551.4,262604346.03,194467790.35,199849000.0,572114000.0,17559000.0
,netIncomeRatio,0.293514729554138,0.180771186082733,-0.0113955641447793,0.301285518234265,0.30462994451876,0.318993707855751,0.294748816440933,0.29562913458607,0.246903372117877,0.229200503108178,0.259728475615963,0.221213137517946,0.23846184971683,0.256446390852967,0.313360307377235,0.271314748516636,0.345395796265107,1.11804887327411,0.516271493865986,0.141612832982507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,473.6,639.5,245.494636,140.20144,111.892675,85.7,59.523625,41.807118,25.6,20.121931,16.996724,48.049317,37.467013,7.202249,6.39405100159407,4.303892,9.51248,3.3,17.8,4.9
,EPSDiluted,473.6,639.5,245.494636,140.20144,111.892675,85.7,59.523625,41.807118,25.6,20.121931,16.996724,48.049317,37.467013,7.202249,6.19492034210526,4.303892,9.51248,3.3,17.8,4.9
,weightedAverageShsOut,63900000.0,63900000.0,64071461.0,66966302.0,58456302.0,58450000.0,58456302.0,58448516.0,59450000.0,58448516.0,59448516.0,59448516.0,68395440.0,68786504.0,66269811.0,61015554.0,60894000.0,60560303.0,32141236.0,3583469.0
,weightedAverageShsOutDil,63900000.0,63900000.0,64071461.0,66966302.0,58456302.0,58450000.0,58456302.0,58448516.0,59450000.0,58448516.0,59448516.0,59448516.0,68395440.0,68786504.0,68400000.0,61015554.0,60894000.0,60560303.0,32141236.0,3583469.0
