date,,2020-02-29_FY,2019-03-02_FY,2018-03-03_FY,2017-03-04_FY,2016-02-27_FY,2015-02-28_FY,2014-03-01_FY,2013-03-02_FY,2012-03-03_FY,2011-02-26_FY,2010-02-27_FY,2009-02-28_FY,2008-03-01_FY,2007-03-03_FY,2006-03-04_FY,2005-02-26_FY,2004-02-28_FY,2003-03-01_FY,2002-03-02_FY,2001-03-03_FY,2000-02-26_FY,1999-02-27_FY,1998-02-28_FY,1997-03-01_FY,1996-03-02_FY,1995-03-04_FY,1994-02-26_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY,1989-02-28_FY,1988-02-29_FY,1987-02-28_FY,1986-02-28_FY
,operatingExpenses,4587336000.0,5076113000.0,4646754000.0,4822773000.0,4654853000.0,6695642000.0,6665000000.0,6812000000.0,6665000000.0,6713000000.0,6812000000.0,6985367000.0,6465000000.0,4438000000.0,4385000000.0,3776000000.0,3681000000.0,3535000000.0,3915000000.0,4005000000.0,3864000000.0,2942000000.0,2668600000.0,1547000000.0,1104000000.0,932000000.0,1014000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,21788971000.0,22039318000.0,21395617000.0,22685606000.0,20433111000.0,25647287000.0,24868000000.0,24886000000.0,25993000000.0,25235000000.0,25657000000.0,26238983000.0,24154000000.0,17230000000.0,16957000000.0,16385000000.0,16250000000.0,15644000000.0,15657000000.0,15156000000.0,15277000000.0,12338000000.0,10685300000.0,6660000000.0,5121000000.0,4260000000.0,3984000000.0,3837500000.0,3505600000.0,3220400000.0,2984300000.0,2673700000.0,2297500000.0,1600800000.0,1420300000.0
,interestExpense,229657000.0,227728000.0,202768000.0,431991000.0,449574000.0,397612000.0,424591000.0,515421000.0,529255000.0,547581000.0,-515763000.0,0.0,-449596000.0,-275219000.0,-277017000.0,-294871000.0,-313498000.0,-330000000.0,-396000000.0,-650000000.0,-520000000.0,-195000000.0,0.0,-96000000.0,-68000000.0,-42000000.0,-29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,328277000.0,357882000.0,386057000.0,407366000.0,361134000.0,416628000.0,403700000.0,414100000.0,440600000.0,505500000.0,534200000.0,586208000.0,472500000.0,270300000.0,249800000.0,246700000.0,264600000.0,285300000.0,349800000.0,384100000.0,501000000.0,302600000.0,274200000.0,168100000.0,118700000.0,98600000.0,95700000.0,98300000.0,93500000.0,93300000.0,84400000.0,76800000.0,61000000.0,44300000.0,37200000.0
,EBITDA,467699000.0,-41879000.0,519408000.0,649300000.0,698260000.0,1297718000.0,1062700000.0,920100000.0,568600000.0,485500000.0,546200000.0,636493000.0,644500000.0,548300000.0,563800000.0,677700000.0,614600000.0,442300000.0,-136200000.0,-254900000.0,-94000000.0,696600000.0,964000000.0,478100000.0,443700000.0,372600000.0,169700000.0,345900000.0,336300000.0,320400000.0,272900000.0,271400000.0,249800000.0,200200000.0,181000000.0
,EBITDARatio,0.0213284667052437,-0.00193529839820658,0.0241260054824737,0.0283196540056194,0.0336182971816836,0.0489181075796684,0.0416320614275641,0.0362358223062382,0.0217679261896558,0.0192544120563157,0.0212785850636955,0.0242111343685948,0.0264931968594566,0.0313171121772904,0.0326443170632853,0.0403009039010466,0.0370240963855422,0.0279918992468831,-0.00897765473600949,-0.0175587242543225,-0.0064028335944418,0.0547125353440151,0.084746507723009,0.0685939741750359,0.0814726404700698,0.0821790913101015,0.0418083271741808,0.0846735698024528,0.0897182797993811,0.0929369108049311,0.08601235501765,0.0946205069204755,0.100470578771669,0.113963681903569,0.115721501182789
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,139422000.0,-399761000.0,133351000.0,241934000.0,337126000.0,881090000.0,659000000.0,506000000.0,128000000.0,-20000000.0,12000000.0,50285000.0,172000000.0,278000000.0,314000000.0,431000000.0,350000000.0,157000000.0,-486000000.0,-639000000.0,-595000000.0,394000000.0,689800000.0,310000000.0,325000000.0,274000000.0,74000000.0,247600000.0,242800000.0,227100000.0,188500000.0,194600000.0,188800000.0,155900000.0,143800000.0
,operatingIncomeRatio,0.00635805824895605,-0.0184736221725796,0.00619402657851505,0.0105521133100193,0.016231206220709,0.0332131136405367,0.0258168142286296,0.0199275362318841,0.00490027181195207,-0.000793178663493952,0.000467489968444427,0.00191275770782207,0.00707033337443992,0.0158784555631711,0.0181807654449655,0.0256303520456708,0.0210843373493976,0.00993607999493703,-0.0320348032430295,-0.0440173589584625,-0.0405285743477965,0.0309456487590324,0.0606412251320868,0.0444763271162123,0.0596768270290121,0.0604322893692104,0.0182310914018231,0.0525323737485007,0.0538896595880909,0.0506744017403916,0.0421709531013616,0.0537949307952446,0.0629851586695089,0.0784425342972619,0.0817722652004347
,totalOtherIncomeExpensesNet,8623000.0,3490000.0,-1931000.0,-1931000.0,-1931000.0,-56658000.0,0.0,0.0,0.0,0.0,0.0,-2155452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100000.0,2400000.0,4800000.0,4000000.0
,incomeBeforeTax,-81612000.0,-589477000.0,-43545000.0,48518000.0,151600000.0,426820000.0,250000000.0,8000000.0,-392000000.0,-546000000.0,-480000000.0,-2582794000.0,-273000000.0,14000000.0,43000000.0,134000000.0,35000000.0,-154000000.0,-839000000.0,-1283000000.0,-1116000000.0,200000000.0,530000000.0,214000000.0,256000000.0,231000000.0,46000000.0,214600000.0,202000000.0,174700000.0,133800000.0,154300000.0,156600000.0,137800000.0,127900000.0
,incomeBeforeTaxRatio,-0.00372175015287258,-0.0272407147706397,-0.00202262365757615,0.0021161450378017,0.00729890564079745,0.0160891863079298,0.00979393559507953,0.000315059861373661,-0.0150070824241032,-0.0216537775133849,-0.0186995987377771,-0.0982451850694359,-0.0112220989024541,0.000799634452821567,0.00248972265647617,0.0079686013320647,0.00210843373493976,-0.00974621859375989,-0.0553028804956825,-0.0883791416959427,-0.0760166201212451,0.0157084511467169,0.0465929969846419,0.0307030129124821,0.0470069775982372,0.0509483899426555,0.0113328406011333,0.0525323737485007,0.0538896595880909,0.0506744017403916,0.0421709531013616,0.0537949307952446,0.0629851586695089,0.0784425342972619,0.0817722652004347
,incomeTaxExpense,387607000.0,77477000.0,305987000.0,44392000.0,112939000.0,-1682353000.0,804000.0,-110600000.0,-23686000.0,9842000.0,26758000.0,329257000.0,802701000.0,-13000000.0,-1230000000.0,-168000000.0,-49000000.0,-42000000.0,-12000000.0,149000000.0,0.0,56000000.0,213600000.0,98000000.0,97000000.0,90000000.0,19000000.0,82200000.0,78000000.0,67400000.0,51900000.0,59100000.0,62800000.0,59800000.0,60000000.0
,netIncome,-452174000.0,-422213000.0,943470000.0,4053000.0,165465000.0,2109173000.0,249000000.0,118000000.0,-369000000.0,-555000000.0,-507000000.0,-2915420000.0,-1079000000.0,27000000.0,1273000000.0,302000000.0,83000000.0,-112000000.0,-828000000.0,-1589000000.0,-1143000000.0,144000000.0,316400000.0,115000000.0,159000000.0,141000000.0,9000000.0,132400000.0,124000000.0,107300000.0,102100000.0,95200000.0,140900000.0,78000000.0,62500000.0
,netIncomeRatio,-0.0206204804884699,-0.0195111665178728,0.0438232803355925,0.000176774307230518,0.00796644737371076,0.0795062962200816,0.00975475985269921,0.0046471329552615,-0.0141265648328931,-0.0220107079119572,-0.019751451166777,-0.110897724501116,-0.0443540099477946,0.00154215215901302,0.0737073707370737,0.0179590865842055,0.005,-0.00708815897727992,-0.0545778129325687,-0.109457876971826,-0.077855731898372,0.0113100848256362,0.0278151400866806,0.0164992826398852,0.0291957399926552,0.0310983678870754,0.00221729490022173,0.0324104673080218,0.0330807811332835,0.0311240029006526,0.0321797781139687,0.0331903915211101,0.056670554639424,0.0444014345078841,0.0399590819001343
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-8.5,-7.98829,17.97723,0.07641,3.17481,43.4,5.08163,2.62222,-8.38636,-12.61364,-11.52273,-69.8,-29.97222,1.03846,2.35998887687002,0.499209859890637,3.19231,-4.30769,-34.5,-99.3125,-87.92308,11.07692,25.2,11.5,17.66667,15.66667,1.0,7.5,7.1,3.25,3.1,2.85,4.3,2.4,1.9
,EPSDiluted,-8.5,-7.98829,17.97723,0.07641,3.17481,41.6,5.08163,2.62222,-8.38636,-12.61364,-11.52273,-69.8,-29.97222,1.03846,1.88999109236657,0.469257268855694,3.19231,-4.30769,-34.5,-99.3125,-87.92308,11.07692,24.4,11.5,17.66667,15.66667,1.0,7.3,7.0,3.25,3.05,2.85,4.3,2.4,1.9
,weightedAverageShsOut,53228000.0,53228000.0,53228000.0,53228000.0,998480000.0,48555100.0,1084408695.0,984208333.0,857141860.0,867850000.0,858772881.0,42040600.0,42040600.0,-2682600000.0,539409322.0,604956000.0,757372727.0,26000000.0,24000000.0,16000000.0,13000000.0,13000000.0,12555556.0,10000000.0,9000000.0,9000000.0,9000000.0,8781400.0,8781400.0,8305100.0,8298600.0,8509600.0,8270200.0,8257800.0,8252400.0
,weightedAverageShsOutDil,53228000.0,53228000.0,53228000.0,53228000.0,998480000.0,50893050.0,1084408695.0,984208333.0,857141860.0,867850000.0,858772881.0,42040600.0,42040600.0,-2682600000.0,673548148.0,643570212.0,757372727.0,26000000.0,24000000.0,16000000.0,13000000.0,13000000.0,12967213.0,10000000.0,9000000.0,9000000.0,9000000.0,8781400.0,8781400.0,8305100.0,8298600.0,8509600.0,8270200.0,8257800.0,8252400.0
