date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockRepurchased,0.0,0.0,0.0,0.0,-2496000.0,0.0,0.0,0.0,0.0,0.0,0.0,-934000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-1000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233000.0,0.0,-296000.0,0.0,0.0,0.0,-1200000.0,0.0,-700000.0
,otherFinancingActivites,0.0,-1170000.0,-3263000.0,-1263000.0,-2666000.0,-4702000.0,-4366000.0,-4464000.0,-3505000.0,-2905000.0,-4189000.0,-2167000.0,27000.0,-582000.0,-3803000.0,-2498000.0,5577000.0,4966000.0,-5323000.0,-8620000.0,-7688000.0,-800000.0,2000000.0,0.0
,netCashUsedProvidedByFinancingActivities,-15917000.0,-60264000.0,-1666000.0,52966000.0,126709000.0,129410000.0,154703000.0,114526000.0,140674000.0,54388000.0,-7992000.0,-9239000.0,-5119000.0,-7331000.0,-21573000.0,-2804000.0,16294000.0,-8440000.0,-7288000.0,-11532000.0,87527000.0,10500000.0,67500000.0,109100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-14196000.0,-7257000.0,13296000.0,-16380000.0,-22061000.0,16878000.0,25598000.0,-5126000.0,-3546000.0,-8965000.0,2276000.0,3092000.0,2521000.0,-2210000.0,3738000.0,2316000.0,12921000.0,-5174000.0,1793000.0,-12900000.0,-9013000.0,-2800000.0,0.0,0.0
,cashAtEndOfPeriod,22867000.0,37063000.0,44320000.0,17646000.0,34026000.0,56087000.0,39209000.0,13611000.0,18737000.0,22283000.0,31248000.0,28972000.0,25880000.0,23359000.0,25569000.0,21831000.0,19515000.0,6594000.0,11768000.0,9975000.0,23975000.0,33000000.0,0.0,0.0
,cashAtBeginningOfPeriod,37063000.0,44320000.0,31024000.0,34026000.0,56087000.0,39209000.0,13611000.0,18737000.0,22283000.0,31248000.0,28972000.0,25880000.0,23359000.0,25569000.0,21831000.0,19515000.0,6594000.0,11768000.0,9975000.0,22875000.0,32988000.0,35800000.0,48100000.0,10800000.0
,operatingCashFlow,-6793000.0,5229000.0,36870000.0,55594000.0,52279000.0,48895000.0,46312000.0,42644000.0,46395000.0,14084000.0,15550000.0,19635000.0,15012000.0,12453000.0,-4647000.0,1978000.0,4223000.0,2541000.0,13912000.0,14334000.0,19703000.0,3100000.0,6700000.0,9700000.0
,capitalExpenditure,0.0,-20306000.0,-21965000.0,-39959000.0,-62371000.0,-42430000.0,-18742000.0,-13562000.0,-12302000.0,-10472000.0,-10447000.0,-8049000.0,-8065000.0,-8637000.0,-6650000.0,-3236000.0,-2391000.0,-1591000.0,-2199000.0,-2138000.0,-3121000.0,-1900000.0,-73800000.0,-2400000.0
,freeCashFlow,-6793000.0,-15077000.0,14905000.0,15635000.0,-10092000.0,6465000.0,27570000.0,29082000.0,34093000.0,3612000.0,5103000.0,11586000.0,6947000.0,3816000.0,-11297000.0,-1258000.0,1832000.0,950000.0,11713000.0,12196000.0,16582000.0,1200000.0,-67100000.0,7300000.0
