date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,netCashUsedProvidedByFinancingActivities,736656000.0,-6644000.0,-14578000.0,-87028000.0,110823000.0,-30344000.0,30277000.0,-52482000.0,-22556000.0,209879000.0,7082000.0,14458000.0,220020000.0,7039000.0,144365000.0,1742000.0,64182000.0,13253000.0,13209000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3202000.0,131000.0,-1283000.0,2070000.0,-929000.0,-917000.0,-1438000.0,-861000.0,175000.0,-225000.0,70000.0,121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,643835000.0,94293000.0,42037000.0,-80840000.0,-38696000.0,49952000.0,39562000.0,-20474000.0,-40193000.0,70895000.0,27184000.0,-66905000.0,70403000.0,20439000.0,28931000.0,3985000.0,2929000.0,-1275000.0,-2752000.0
,cashAtEndOfPeriod,858363000.0,214528000.0,120235000.0,72803000.0,153643000.0,192339000.0,142387000.0,102825000.0,123299000.0,163492000.0,92597000.0,65413000.0,132318000.0,61915000.0,41476000.0,12545000.0,8560000.0,5631000.0,6906000.0
,cashAtBeginningOfPeriod,214528000.0,120235000.0,78198000.0,153643000.0,192339000.0,142387000.0,102825000.0,123299000.0,163492000.0,92597000.0,65413000.0,132318000.0,61915000.0,41476000.0,12545000.0,8560000.0,5631000.0,6906000.0,9658000.0
,operatingCashFlow,185911000.0,235290000.0,219183000.0,178979000.0,156295000.0,88727000.0,115548000.0,97439000.0,130082000.0,62965000.0,65827000.0,46419000.0,-5002000.0,-887000.0,-25605000.0,-19855000.0,-8565000.0,-7622000.0,-13998000.0
,capitalExpenditure,-109589000.0,-130384000.0,-109603000.0,-112491000.0,-94290000.0,-107792000.0,-58424000.0,-47597000.0,-41189000.0,-53370000.0,-45846000.0,-32878000.0,-39795000.0,-24403000.0,-20396000.0,-12675000.0,-6139000.0,-2841000.0,-1259000.0
,freeCashFlow,76322000.0,104906000.0,109580000.0,66488000.0,62005000.0,-19065000.0,57124000.0,49842000.0,88893000.0,9595000.0,19981000.0,13541000.0,-44797000.0,-25290000.0,-46001000.0,-32530000.0,-14704000.0,-10463000.0,-15257000.0
