date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-9500000.0,10300000.0,26600000.0,19600000.0,14200000.0,52600000.0,97500000.0,273900000.0,267793000.0,157640000.0,50937000.0,-16038000.0,-7192769.867717,-5857927.247769,-2979212.157741,-1000553.180162,-320125.388465,-228585.856661
,operatingIncomeRatio,-0.0150650174437044,0.0170388751033912,0.0440105890138981,0.0286633518572682,0.0199186421658017,0.0724517906336088,0.125048095421316,0.346139264501453,0.384793782213671,0.29718163823169,0.157319785039224,-0.0735232768698283,0.0,0.0,-7.09183570988187,-2.12879435485784,-3.82670857836662,-3.14952739365293
,totalOtherIncomeExpensesNet,-7900000.0,-1040800000.0,-230100000.0,-10200000.0,-284200000.0,-436500000.0,-251500000.0,19900000.0,-7854000.0,16090000.0,-221221000.0,-96030000.0,-50552357.871352,-7721.34523,-2540.037885,4669.173308,-56461.053232,-6774.396402
,incomeBeforeTax,-73900000.0,-1096000000.0,-217600000.0,2000000.0,-308300000.0,-409500000.0,-191600000.0,278800000.0,258386000.0,176041000.0,-168528000.0,-109702000.0,-73443400.989599,-3509780.370625,-2981752.195626,-1000553.180162,-320567.255566,-234103.194415
,incomeBeforeTaxRatio,-0.117189977798922,-1.81306865177833,-0.360026472534745,0.00292483182217023,-0.432458970402581,-0.564049586776859,-0.245735539309991,0.352331606217617,0.371276792937312,0.33187105287963,-0.520501575143616,-0.502908749169093,0.0,0.0,-7.09788211759758,-2.12879435485784,-3.83199056063614,-3.22554699805929
,incomeTaxExpense,-400000.0,-25200000.0,-115900000.0,-700000.0,-106900000.0,67600000.0,-400000.0,79800000.0,79358000.0,41110000.0,14906000.0,-7023000.0,-11393517.116025,-503603.294441,-54819.183744,38880.662818,618975.608628,-116015.270182
,netIncome,-73500000.0,-1225700000.0,-108000000.0,2700000.0,-201400000.0,-477100000.0,-191200000.0,199000000.0,179028000.0,176954000.0,-194316000.0,-102679000.0,-62049883.873574,-3006177.076184,-2926932.150852,-1039433.84298,-939542.864193,-118087.924233
,netIncomeRatio,-0.116555661274976,-2.02762613730356,-0.178689609530113,0.0039485229599298,-0.282508065647356,-0.657162534435262,-0.245222521482622,0.251484898268672,0.257246683976613,0.333592233009709,-0.600148248810921,-0.47071309051734,0.0,0.0,-6.96738629166742,-2.21151752955875,-11.2310890285529,-1.62705233676384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.12,-2.12,-0.18,0.00527549824150059,-0.4,-0.95,-0.39,0.43,0.42,0.46,-0.64,-0.69,-2.01959,-0.128689,-0.206647,-0.074866,-0.0963957794418472,-0.012704
,EPSDiluted,-0.12,-2.12,-0.18,0.0052549630206306,-0.4,-0.95,-0.39,0.42,0.4,0.45,-0.64,-0.69,-2.01959,-0.128689,-0.206647,-0.074866,-0.0919601309790199,-0.012704
,weightedAverageShsOut,611100000.0,578700000.0,564700000.0,511800000.0,509000000.0,503900000.0,488000000.0,463400000.0,429591000.0,390883000.0,306288000.0,148126000.0,30721000.0,22689000.0,14435573.0,13390604.0,9746722.0,9295350.0
,weightedAverageShsOutDil,611100000.0,578700000.0,564700000.0,513800000.0,509000000.0,503900000.0,488000000.0,468400000.0,441009000.0,395233000.0,306288000.0,148126000.0,30721000.0,22689000.0,14435573.0,13390604.0,10216850.0,9295350.0
