date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,commonStockIssued,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0,77000000.0,194000000.0,74000000.0,108000000.0,41000000.0,39000000.0,32000000.0,29000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-453000000.0,-5150000000.0,-4000000000.0,-2650000000.0,-3759000000.0,-1080000000.0,0.0,0.0,-56000000.0,-50000000.0,-47000000.0,-116000000.0,-2042000000.0,-1957000000.0,-1919000000.0,-1914000000.0,-1913000000.0,-1905680000.0,0.0,-1757051190.0,0.0,-1296000000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366000000.0,167000000.0,-269786160.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-5319000000.0,-6559000000.0,-4301000000.0,-5019000000.0,-10974000000.0,-6258000000.0,-4275000000.0,-3068000000.0,-3104000000.0,-3242000000.0,566000000.0,16052000000.0,674000000.0,-3030000000.0,-2352479690.0,-468996120.0,-2098995360.0,-1417360000.0,2305000000.0,-1526494140.0,1476000000.0,1350000000.0,-209000000.0,310000000.0,252000000.0,-85000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-196000000.0,-5000000.0,3000000.0,0.0,21000000.0,2000000.0,-6000000.0,-53000000.0,-8000000.0,6000000.0,479000000.0,-210000000.0,1440000000.0,82000000.0,-148018900.0,0.0,0.0,0.0,4000000.0,0.0,7000000.0,0.0,1000000.0,-11000000.0,-51000000.0,242000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,17656000000.0,-28000000.0,-215000000.0,230000000.0,18000000.0,-171000000.0,-316000000.0,-1720000000.0,15169000000.0,23589000000.0,-3390000000.0,32930000000.0,869000000.0,6453000000.0,-1315000000.0,-1443000000.0,923000000.0,-486640000.0,-3376000000.0,-100481580.0,-2875000000.0,0.0,-1910000000.0,-1233000000.0,-2592000000.0,-1202000000.0
,cashAtEndOfPeriod,75467000000.0,29000000.0,57000000.0,272000000.0,42000000.0,24000000.0,195000000.0,511000000.0,101058000000.0,85889000000.0,62300000000.0,65690000000.0,32760000000.0,31891000000.0,25438000000.0,26753000000.0,10287000000.0,706720000.0,5453000000.0,1142461800.0,3821000000.0,0.0,1073000000.0,881000000.0,5774000000.0,13167000000.0
,cashAtBeginningOfPeriod,57811000000.0,57000000.0,272000000.0,42000000.0,24000000.0,195000000.0,511000000.0,2231000000.0,85889000000.0,62300000000.0,65690000000.0,32760000000.0,31891000000.0,25438000000.0,26753000000.0,28196000000.0,9364000000.0,1193360000.0,3683000000.0,1242943380.0,2408000000.0,0.0,4375000000.0,497000000.0,4501000000.0,12993000000.0
,operatingCashFlow,27171000000.0,-8997000000.0,6689000000.0,8221000000.0,-7054000000.0,-1540000000.0,-1992000000.0,3835000000.0,3049000000.0,19893000000.0,-2037000000.0,-33735000000.0,33841000000.0,10484000000.0,6079000000.0,-331000000.0,12656000000.0,-701120000.0,5394000000.0,9949052880.0,7474000000.0,-59000000.0,-2580000000.0,-654000000.0,227000000.0,2990000000.0
,capitalExpenditure,-2901000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3003000000.0,-3095000000.0,-3216000000.0,-2689000000.0,-1436000000.0,-1334000000.0,-1724000000.0,-1843000000.0,-1212000000.0,-776720000.0,-736000000.0,-1159667550.0,-577000000.0,-352000000.0,35000000.0,68000000.0,248000000.0,-49000000.0
,freeCashFlow,24270000000.0,-8997000000.0,6689000000.0,8221000000.0,-7054000000.0,-1540000000.0,-1992000000.0,3835000000.0,46000000.0,16798000000.0,-5253000000.0,-36424000000.0,32405000000.0,9150000000.0,4355000000.0,-2174000000.0,11444000000.0,-1477840000.0,5134000000.0,8789385330.0,7045000000.0,-411000000.0,-2810000000.0,-856000000.0,32000000.0,2747000000.0
