date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,-26000.0,0.0,0.0,0.0,0.0,0.0,42710000.0,0.0,0.0,-2466000.0,0.0,0.0,0.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-147636000.0,-2226000.0,-2244000.0,149933000.0,987000.0,-2032000.0,283808000.0,-1389000.0,36381000.0,157084000.0,142866000.0,91820000.0,-880000.0,254986000.0,40700000.0,-95000.0,-19467000.0,50397000.0,4574000.0,-3191000.0,202734968.0,3400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,90151000.0,-44274000.0,18725000.0,15061000.0,-156389000.0,65723000.0,99767000.0,7076000.0,-155886000.0,139101000.0,-53346000.0,14681000.0,62935000.0,-7288000.0,8256000.0,7358000.0,-21244000.0,42553000.0,23007000.0,-14763000.0,35785454.0,-1000000.0
,cashAtEndOfPeriod,126263000.0,36112000.0,80386000.0,61661000.0,46600000.0,202989000.0,137266000.0,37499000.0,30423000.0,186309000.0,47208000.0,100554000.0,85873000.0,22938000.0,30226000.0,21970000.0,14612000.0,81915000.0,39362000.0,23048000.0,37811039.0,2000000.0
,cashAtBeginningOfPeriod,36112000.0,80386000.0,61661000.0,46600000.0,202989000.0,137266000.0,37499000.0,30423000.0,186309000.0,47208000.0,100554000.0,85873000.0,22938000.0,30226000.0,21970000.0,14612000.0,35856000.0,39362000.0,16355000.0,37811000.0,2025585.0,3000000.0
,operatingCashFlow,-142969000.0,113807000.0,-148607000.0,-185394000.0,-175628000.0,184776000.0,-75622000.0,-91079000.0,-94460000.0,-87938000.0,-82368000.0,-89016000.0,-95600000.0,-74323000.0,-56909000.0,23442000.0,-42256000.0,-7716000.0,-28792000.0,-17990000.0,-1501491.0,-9600000.0
,capitalExpenditure,-87000.0,-70000.0,-95000.0,-228000.0,-231000.0,-910000.0,-80000.0,-1721000.0,-492000.0,-1206000.0,-1132000.0,-369000.0,-2187000.0,-1900000.0,-3579000.0,-11281000.0,-11811000.0,-4824000.0,-19766000.0,-13471000.0,-7709580.0,-4100000.0
,freeCashFlow,-143056000.0,113737000.0,-148702000.0,-185622000.0,-175859000.0,183866000.0,-75702000.0,-92800000.0,-94952000.0,-89144000.0,-83500000.0,-89385000.0,-97787000.0,-76223000.0,-60488000.0,12161000.0,-54067000.0,-12540000.0,-48558000.0,-31461000.0,-9211071.0,-13700000.0
