date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY
,netCashUsedForInvestingActivites,-17116000.0,-14448000.0,-9336000.0,-51419000.0,-26566000.0,-20574000.0,-74643000.0,-32439000.0,-12695000.0,-14066000.0,-5084000.0,-24318000.0,-17850000.0,-12832000.0,1432000.0,-30000.0,554000.0,-51616000.0,-16272000.0,-4347000.0,-605000.0,-5800000.0,-7000000.0,-7800000.0,-5200000.0,-5500000.0,-9400000.0,-4400000.0,-5400000.0,-27000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14357000.0,-10896000.0,-130248000.0,-82251000.0,-20875000.0,-13982000.0,-76205000.0,-25607000.0,-10006000.0,-216000.0,-1077000.0,-1381000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,128000.0,317000.0,253000.0,638000.0,0.0,0.0,0.0,47000.0,10000.0,0.0,0.0,1041000.0,2571000.0,15315000.0,539000.0,2432000.0,1476000.0,1094000.0,319000.0,64000.0,100000.0,1100000.0,300000.0,0.0,0.0,500000.0,0.0,500000.0,38100000.0
,commonStockRepurchased,-20569000.0,-6875000.0,-627000.0,-2290000.0,-15049000.0,-7528000.0,-1776000.0,-1162000.0,-8663000.0,-299000.0,-473000.0,-170000.0,-13543000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6376000.0,-1354000.0,-3000000.0,0.0,0.0,0.0,-300000.0,-100000.0,-2600000.0,0.0,-4000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-364000.0,-218000.0,14153000.0,10348000.0,1073000.0,37000.0,0.0,50000.0,82000.0,127000.0,721000.0,1987000.0,-929000.0,-2563000.0,0.0,-570000.0,111480000.0,0.0,0.0,0.0,0.0,-600000.0,-1500000.0,0.0,100000.0,0.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-16039000.0,-1107000.0,-45312000.0,42732000.0,-10585000.0,794000.0,12229000.0,-238000.0,-9350000.0,-1020000.0,-1353000.0,-1152000.0,-15265000.0,2007000.0,-30571000.0,-3777000.0,27483000.0,33856000.0,7459000.0,-2564000.0,-8881000.0,-10500000.0,4800000.0,1600000.0,-4500000.0,3900000.0,-3100000.0,-4100000.0,0.0,31200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-609000.0,-181000.0,229000.0,-418000.0,-758000.0,-2534000.0,-1209000.0,-383000.0,-527000.0,795000.0,461000.0,-590000.0,361000.0,29000.0,348000.0,35000.0,39000.0,167000.0,76000.0,-52000.0,-95000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,10321000.0,25658000.0,20252000.0,-27851000.0,-7583000.0,2124000.0,13365000.0,24024000.0,-19631000.0,8458000.0,-1577000.0,12564000.0,12842000.0,562000.0,7089000.0,744000.0,-23000.0,-51000.0,-9000.0,-971000.0,-1166000.0,400000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,100036000.0,89715000.0,64057000.0,43805000.0,71656000.0,79239000.0,77115000.0,63750000.0,39726000.0,59357000.0,50899000.0,34553000.0,21989000.0,9147000.0,8585000.0,1496000.0,752000.0,775000.0,826000.0,835000.0,1806000.0,3000000.0,0.0,1900000.0,1900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,89715000.0,64057000.0,43805000.0,71656000.0,79239000.0,77115000.0,63750000.0,39726000.0,59357000.0,50899000.0,52476000.0,21989000.0,9147000.0,8585000.0,1496000.0,752000.0,775000.0,826000.0,835000.0,1806000.0,2972000.0,2600000.0,1900000.0,1900000.0,2000000.0,2900000.0,5500000.0,3200000.0,8200000.0,300000.0
,operatingCashFlow,44085000.0,41394000.0,74671000.0,-18746000.0,30326000.0,24438000.0,76988000.0,57084000.0,2941000.0,22749000.0,4399000.0,38624000.0,45596000.0,11358000.0,35880000.0,4516000.0,-28099000.0,17542000.0,8728000.0,5992000.0,8415000.0,16700000.0,3000000.0,6200000.0,9600000.0,600000.0,10100000.0,10800000.0,400000.0,3700000.0
,capitalExpenditure,-18539000.0,-19558000.0,-8711000.0,-11908000.0,-13939000.0,-15773000.0,-23589000.0,-23231000.0,-13534000.0,-10416000.0,-5302000.0,-9983000.0,-18302000.0,-13120000.0,-5614000.0,-1814000.0,-4675000.0,-16120000.0,-16432000.0,-5277000.0,-6316000.0,-5400000.0,-2600000.0,-5800000.0,-3400000.0,-5200000.0,-5600000.0,-5000000.0,-7000000.0,-2400000.0
,freeCashFlow,25546000.0,21836000.0,65960000.0,-30654000.0,16387000.0,8665000.0,53399000.0,33853000.0,-10593000.0,12333000.0,-903000.0,28641000.0,27294000.0,-1762000.0,30266000.0,2702000.0,-32774000.0,1422000.0,-7704000.0,715000.0,2099000.0,11300000.0,400000.0,400000.0,6200000.0,-4600000.0,4500000.0,5800000.0,-6600000.0,1300000.0
