date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17645000.0,17465000.0,18425000.0,17739000.0,17505000.0,17392000.0,14714000.0,11666000.0,9957000.0,8328000.0,5773000.0,4714000.0,4350000.0,3627000.0,2908000.0,2240000.0,0.0,0.0
,EBITDA,73927000.0,34181000.0,-32148000.0,-19227000.0,-76130000.0,-65801000.0,118787000.0,137689000.0,88303000.0,50766000.0,47936000.0,48321000.0,41335000.0,22433000.0,24321000.0,20443000.0,6965000.0,2903000.0
,EBITDARatio,0.0673470577624893,0.0312840357238958,-0.0296394366404951,-0.0186863478963159,-0.0792535405397527,-0.0672278437558747,0.113409246920287,0.137655962568983,0.108570107718052,0.0744820543819058,0.0772811032419178,0.0887327202479764,0.0857254256199461,0.0553481681786892,0.0732427874480516,0.0834588706944768,0.0405493520254299,0.0287807586302619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,56282000.0,16716000.0,-50573000.0,-36966000.0,-93635000.0,-83193000.0,104073000.0,126023000.0,78346000.0,42438000.0,42163000.0,43607000.0,36985000.0,18806000.0,21413000.0,18203000.0,7155000.0,2475000.0
,operatingIncomeRatio,0.0512725676003141,0.0152992581013031,-0.0466267024144506,-0.0359265374907793,-0.0974767538216176,-0.084996975814691,0.0993613825985589,0.125992761737183,0.0963277992738468,0.0622635114812929,0.0679740311246032,0.080076317374506,0.0767038796795381,0.0463993960133923,0.0644853339757875,0.0743140352811016,0.0416555080749392,0.0245375052049253
,totalOtherIncomeExpensesNet,-2642000.0,-3764000.0,-2827000.0,-1591000.0,-638000.0,-234000.0,-490000.0,442000.0,140000.0,587000.0,579000.0,500000.0,834000.0,413000.0,368000.0,96000.0,190000.0,-428000.0
,incomeBeforeTax,53640000.0,12952000.0,-53400000.0,-38557000.0,-94273000.0,-83427000.0,103583000.0,126465000.0,78486000.0,43025000.0,42742000.0,44105000.0,37792000.0,18497000.0,21059000.0,17661000.0,6536000.0,2685000.0
,incomeBeforeTaxRatio,0.0488657212977657,0.011854270814075,-0.0492331067749918,-0.0374727994922896,-0.0981409303468292,-0.085236049923578,0.0988935659941246,0.126434655682636,0.0964999317617637,0.0631247368274336,0.0689074790296656,0.0809908037196457,0.0783775319953793,0.0456370109571263,0.0634192615792327,0.0721013117123296,0.038051768103117,0.0266194753435251
,incomeTaxExpense,-7787000.0,3289000.0,979000.0,-734000.0,-25710000.0,-26994000.0,40212000.0,49070000.0,31422000.0,16769000.0,16476000.0,17181000.0,15643000.0,7171000.0,8161000.0,6948000.0,-1450000.0,65000.0
,netIncome,61427000.0,9663000.0,-54379000.0,-37823000.0,-68563000.0,-56433000.0,63371000.0,77395000.0,47064000.0,26256000.0,26266000.0,26924000.0,22149000.0,11326000.0,12898000.0,10713000.0,7986000.0,2620000.0
,netIncomeRatio,0.0559596320312799,0.00884402554635631,-0.0501357137325333,-0.0367594391471554,-0.071376073821451,-0.0576567059265859,0.0605020531420568,0.0773764296568824,0.0578660243665832,0.0385218614791655,0.0423453241353516,0.0494410248123283,0.0459352232262293,0.027944249667536,0.038842377883515,0.0437359918676285,0.0464934853230558,0.0259750560149109
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.14113423263272,0.33681898985674,-1.9,-1.33,-2.51,-2.08,2.32,2.82,1.71,0.95,0.96,1.0,0.83,0.68,0.86,0.71,0.53,0.17
,EPSDiluted,2.14113423263272,0.335602403361928,-1.9,-1.33,-2.51,-2.08,2.31,2.77,1.68,0.93,0.93,0.97,0.82,0.48,0.56,0.46,0.51,0.17
,weightedAverageShsOut,28689000.0,28689000.0,28571000.0,28407000.0,27284434.0,27082299.0,27264882.0,27484790.0,27448333.0,27706629.0,27384095.0,26983689.0,26772288.0,16646674.0,15000100.0,15000100.0,15000100.0,15000100.0
,weightedAverageShsOutDil,28689000.0,28793000.0,28571000.0,28407000.0,27284434.0,27082299.0,27485852.0,27914322.0,28031453.0,28379693.0,28246453.0,27684547.0,27090593.0,23634995.0,22952118.0,23063174.0,15675477.0,15000100.0
