date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,totalOtherIncomeExpensesNet,-163875000000.0,-362129000000.0,-1470479000000.0,-94773000000.0,-1010248000000.0,-1676897000000.0,-1085532000000.0,-556165000000.0,396308000000.0,4188000000.0,-175477000000.0,51650000000.0,-1095913000000.0,25875468219.65,-99293000674.23,-600456680529.73,75000000000.0,-380000000000.0,-283431791125.46
,incomeBeforeTax,2025086000000.0,3126534000000.0,3616016000000.0,4095051000000.0,1411609000000.0,150345000000.0,1387880000000.0,1946177000000.0,3368486000000.0,4782395000000.0,5337686000000.0,3739275000000.0,6095639000000.0,4901704130241.8,4086834015797.28,5430048967586.5,5161000000000.0,2860000000000.0,1487517199968.74
,incomeBeforeTaxRatio,0.0350404572915974,0.0482596246650631,0.0554989824515327,0.0680389461043054,0.026664433437009,0.00256902210283443,0.0214315853679722,0.0314586278270385,0.0529601597857976,0.0693716775295743,0.08802563283071,0.10145909370617,0.146029086423771,0.154991512951793,0.165797455232213,0.2086621850291,0.22286035063477,0.153299832495812,0.103629495445673
,incomeTaxExpense,236934000000.0,1088369000000.0,1683630000000.0,1185740000000.0,379544000000.0,266560000000.0,823841000000.0,590997000000.0,982879000000.0,1068109000000.0,1112896000000.0,535996000000.0,1733983000000.0,1274947568245.96,879397673191.95,1466734286502.89,1451000000000.0,766250000000.0,398284697373.48
,netIncome,1602148000000.0,1864405000000.0,1711902000000.0,2756230000000.0,1354807000000.0,171494000000.0,632706000000.0,1376396000000.0,2462081000000.0,3714286000000.0,4181285000000.0,3218425000000.0,4350104000000.0,3560674164852.0,3161212622351.85,3969049666595.72,3685000000000.0,2093750000000.0,1089232502595.26
,netIncomeRatio,0.0277222787421463,0.0287780288087918,0.0262744465336281,0.0457945418557839,0.0255914782857674,0.00293040590976413,0.00977021979697685,0.0222485054065609,0.0387094389484108,0.0538780779598114,0.0689550224892501,0.0873266832905526,0.104212489120237,0.112588247122853,0.128246218517304,0.152519909279748,0.159124276707833,0.112227805695142,0.0758825610012082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4999.60312684866,5705.75,5227.75,8616.0,4156.75,461.25,1858.0,4352.25,7968.5,11806.0,13569.75,10345.0,14500.5,11716.99862,10042.789378,12518.3124284465,11395.1422381854,6424.673125,3324.28232793735
,EPSDiluted,4999.60312684866,5705.75,5227.75,8616.0,4156.75,461.25,1858.0,4352.25,7968.5,11806.0,13569.75,10345.0,14500.5,11716.99862,10042.789378,12479.4736343864,11391.4951875941,6424.673125,3312.02173157576
,weightedAverageShsOut,320455036.0,320455036.0,320002424.0,323828459.0,319985556.0,319975336.0,319206156.0,312038616.0,308977776.0,309007272.0,308131512.0,306644960.0,301974092.0,303811476.0,314774362.0,317059483.0,323383414.0,325892066.0,327659445.0
,weightedAverageShsOutDil,320455036.0,320455036.0,320002424.0,323828459.0,319985556.0,319975336.0,319206156.0,312038616.0,308977776.0,309007272.0,308131512.0,306644960.0,301974092.0,303811476.0,314774362.0,318046240.0,323486947.0,325892066.0,328872390.0
