date,,2021-03-27_FY,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-03-25_FY,2016-03-26_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY
,netCashUsedForInvestingActivites,-66260000.0,-158811000.0,-105883000.0,-58490000.0,-175624000.0,-83227000.0,-118708000.0,-55700000.0,-194500000.0,-65697000.0,-27600000.0,-66700000.0,-21700000.0,-39700000.0,-25979000.0,-21100000.0,-21100000.0,-38600000.0,-21600000.0,-8500000.0,-9932000.0,-12030000.0,-35800000.0,-14800000.0,-27500000.0,-27900000.0,-20100000.0,-13500000.0,-12000000.0,-9100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-409783000.0,-1168000.0,-463989000.0,-395521000.0,-404303000.0,-2180000.0,-336617000.0,-333174000.0,-253445000.0,-198236000.0,-218888000.0,-181894000.0,-153329000.0,-126581000.0,0.0,-218845000.0,-140176000.0,-168521000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609000.0,0.0,0.0,0.0,0.0,0.0,263000.0,0.0,500000.0,100000.0,500000.0,100000.0,300000.0,0.0,0.0,4300000.0
,commonStockRepurchased,0.0,6171000.0,14640000.0,0.0,3492000.0,8602000.0,8664000.0,4300000.0,3000000.0,0.0,5100000.0,6600000.0,1700000.0,-58500000.0,-87000.0,3900000.0,1400000.0,1200000.0,2000000.0,800000.0,-1028000.0,-803000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600000.0
,dividendsPaid,-29782000.0,-29715000.0,-26814000.0,-23969000.0,-22517000.0,-19687000.0,-16845000.0,-14200000.0,-12700000.0,-11036000.0,-8700000.0,-5400000.0,-4700000.0,-4800000.0,-3785000.0,-2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-874000.0,753103000.0,454314000.0,0.0,482514000.0,-13170000.0,360076000.0,310035000.0,375892000.0,294000.0,0.0,0.0,0.0,0.0,511000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,0.0,0.0,100000.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-434161000.0,376744000.0,-42703000.0,-69831000.0,46699000.0,-43022000.0,-1116000.0,-38500000.0,108200000.0,-16342000.0,-46500000.0,-12000000.0,-25700000.0,3900000.0,-15173000.0,-11800000.0,-17100000.0,7200000.0,-6100000.0,-15800000.0,-11217000.0,-15643000.0,27500000.0,-500000.0,9300000.0,15900000.0,4700000.0,3400000.0,4400000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-315516000.0,339262000.0,4305000.0,-7086000.0,1010000.0,255000.0,6525000.0,-300000.0,-1800000.0,587000.0,-8500000.0,7800000.0,1200000.0,1100000.0,-2815000.0,2900000.0,-600000.0,1500000.0,-400000.0,-300000.0,244000.0,-5092000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,29960000.0,345476000.0,6214000.0,1909000.0,8995000.0,7985000.0,7725000.0,1200000.0,1500000.0,3257000.0,2700000.0,11100000.0,3300000.0,2100000.0,965000.0,3800000.0,900000.0,1600000.0,0.0,500000.0,751000.0,507000.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,345476000.0,6214000.0,1909000.0,8995000.0,7985000.0,7730000.0,1200000.0,1500000.0,3300000.0,2670000.0,11200000.0,3300000.0,2100000.0,1000000.0,3780000.0,900000.0,1500000.0,100000.0,400000.0,800000.0,507000.0,5599000.0,5300000.0,6400000.0,5300000.0,4900000.0,5600000.0,4000000.0,2100000.0,3500000.0
,operatingCashFlow,184905000.0,121329000.0,152891000.0,121235000.0,129935000.0,126504000.0,126349000.0,93900000.0,84400000.0,82626000.0,65500000.0,86500000.0,48600000.0,37000000.0,38337000.0,35800000.0,37600000.0,32800000.0,27400000.0,24000000.0,21393000.0,22581000.0,8700000.0,14200000.0,19400000.0,12500000.0,14700000.0,11800000.0,9500000.0,7500000.0
,capitalExpenditure,-51725000.0,-55918000.0,-44468000.0,-39122000.0,-34640000.0,-36834000.0,-34750000.0,-32150000.0,-34185000.0,-28556000.0,143000.0,780000.0,-1062000.0,-1670000.0,-22319000.0,3015000.0,1986000.0,2212000.0,-14800000.0,-8600000.0,-11045000.0,-14265000.0,-43900000.0,-25400000.0,-27600000.0,-25600000.0,-20300000.0,-14400000.0,-14700000.0,-9300000.0
,freeCashFlow,133180000.0,65411000.0,108423000.0,82113000.0,95295000.0,89670000.0,91599000.0,61700000.0,50200000.0,54070000.0,48000000.0,65200000.0,25000000.0,16400000.0,16018000.0,19800000.0,19000000.0,18500000.0,12600000.0,15400000.0,10348000.0,8316000.0,-35200000.0,-11200000.0,-8200000.0,-13100000.0,-5600000.0,-2600000.0,-5200000.0,-1800000.0
