date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,interestExpense,108800000.0,152300000.0,149800000.0,123700000.0,116400000.0,94900000.0,92800000.0,105300000.0,114600000.0,114100000.0,113200000.0,117900000.0,97800000.0,117300000.0,73500000.0,58300000.0,79500000.0,239300000.0,341900000.0,400000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,268100000.0,232100000.0,264300000.0,239300000.0,253300000.0,260000000.0,247400000.0,296300000.0,289000000.0,432400000.0,443800000.0,460900000.0,367900000.0,449300000.0,423400000.0,388400000.0,371200000.0,474300000.0,822900000.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0901049436026275,0.0682802928432691,-0.0613886634983192,0.111705219109613,0.0884680893698026,0.0967478819133821,0.0422467247327913,0.0680949934094413,0.0358532710065167,0.0919361877515395,0.071867577560665,0.0399871009351822,0.00295963911497243,-0.0378365374100562,0.0340914178269239,0.11635271004276,0.104872979214781,0.493170762792871,-0.366753550242675,-0.0443190094683176,-0.139301967248361
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200000.0,16800000.0,15600000.0,19700000.0,23800000.0,19200000.0,24700000.0,21500000.0,47600000.0,70100000.0,289300000.0,137400000.0
,incomeBeforeTax,344300000.0,274200000.0,-264800000.0,480500000.0,353200000.0,367700000.0,175100000.0,304800000.0,155700000.0,379200000.0,293500000.0,173600000.0,12400000.0,-173000000.0,152300000.0,503400000.0,454100000.0,2321700000.0,-1632200000.0,-243400000.0,-777500000.0
,incomeBeforeTaxRatio,0.0901049436026275,0.0682802928432691,-0.0613886634983192,0.111705219109613,0.0884680893698026,0.0967478819133821,0.0422467247327913,0.0680949934094413,0.0358532710065167,0.0919361877515395,0.071867577560665,0.0399871009351822,0.00295963911497243,-0.0378365374100562,0.0340914178269239,0.11635271004276,0.104872979214781,0.493170762792871,-0.366753550242675,-0.0443190094683176,-0.139301967248361
,incomeTaxExpense,42500000.0,-135200000.0,50200000.0,304900000.0,-5000000.0,97000000.0,123700000.0,-173200000.0,-65300000.0,-3300000.0,8900000.0,87900000.0,416400000.0,6900000.0,55800000.0,178500000.0,159300000.0,39700000.0,53100000.0,0.0,0.0
,netIncome,301800000.0,409400000.0,-315000000.0,175600000.0,358200000.0,270700000.0,51400000.0,478000000.0,221000000.0,382500000.0,284600000.0,85700000.0,-1126700000.0,-179900000.0,96500000.0,324900000.0,294800000.0,2298000000.0,-7835700000.0,-405900000.0,-1191200000.0
,netIncomeRatio,0.0789824919525791,0.101947308132875,-0.0730265445693752,0.0408229687318377,0.0897204688908927,0.0712255959585329,0.0124013800757594,0.106789392551552,0.0508899993091855,0.0927362653348204,0.0696882881559294,0.0197401759800986,-0.268921402487052,-0.0393456247402839,0.0216009311904016,0.0750953426557263,0.0680831408775981,0.48813645729337,-1.76067319791479,-0.0739075018208303,-0.213423155480704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.93412069605274,2.623688,-1.9,1.03,2.03,1.4,0.24140862401781,2.16,0.95,1.542637,1.13,0.454967748785602,-6.1,-1.12,0.39,1.9,1.73,22.675748,-78.301172,-4.182896,-12.010216
,EPSDiluted,1.93412069605274,2.61,-1.9,1.02,2.01,1.39,0.236153545749006,2.06,0.83,0.26,0.99,0.443260577221475,-6.1,-1.12,0.38,1.76,1.63,22.675748,-78.301172,-4.182896,-12.010216
,weightedAverageShsOut,156039900.0,156039900.0,165456900.0,170025000.0,176638000.0,193054000.0,212917000.0,221628000.0,233685000.0,247952000.0,250973000.0,188365000.0,184704000.0,173374000.0,151690000.0,151160000.0,132280000.0,100115772.0,100098119.0,100098119.0,100098119.0
,weightedAverageShsOutDil,156039900.0,157147600.0,165456900.0,172144000.0,178323000.0,195166000.0,217655000.0,232702000.0,281427000.0,304081200.0,301858000.0,193340000.0,184704000.0,173374000.0,152509000.0,185040000.0,155930000.0,100115772.0,100098119.0,100098119.0,100098119.0
