date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,operatingIncomeRatio,-132.161781946073,-105.353808353808,-149.434554973822,-5.64170209673317,-151.218009478673,-49.7429993777225,-0.130746843906084,-59.8032544378698,-15.5793829947329,-57.6804733727811,-9.78439259855189
,totalOtherIncomeExpensesNet,-62000.0,257000.0,-16097000.0,-2207000.0,15000.0,-170000.0,231000.0,-225000.0,0.0,0.0,0.0
,incomeBeforeTax,-111427000.0,-77298000.0,-156115000.0,-157603000.0,-158964000.0,-79911000.0,-6339000.0,-40581000.0,-41405000.0,-29244000.0,-12162000.0
,incomeBeforeTaxRatio,-130.629542790152,-94.960687960688,-163.471204188482,-5.72706130309968,-150.676777251185,-49.7268201617922,-0.124650961576277,-60.0310650887574,-15.5775018811136,-57.6804733727811,-9.78439259855189
,incomeTaxExpense,-283000.0,379000.0,-470000.0,-4366000.0,1144000.0,701000.0,811000.0,415000.0,6000.0,426000.0,320000.0
,netIncome,-111144000.0,-77677000.0,-155645000.0,-153237000.0,-160108000.0,-80612000.0,-7150000.0,-40996000.0,-41411000.0,-29670000.0,-12482000.0
,netIncomeRatio,-130.297772567409,-95.4262899262899,-162.979057591623,-5.56840728224136,-151.761137440758,-50.1630367143746,-0.140598576316514,-60.6449704142012,-15.5797592174567,-58.5207100591716,-10.0418342719228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.78,-1.95,-3.93,-4.07,-4.66,-2.66,-0.29,-2.2,-2.84,-1.678262,-0.706035
,EPSDiluted,-2.78,-1.95,-3.93,-4.07,-4.66,-2.66,-0.29,-2.2,-2.84,-1.678262,-0.706035
,weightedAverageShsOut,39915000.0,39882000.0,39559000.0,37654000.0,34351000.0,30326000.0,24672000.0,18615000.0,14593000.0,17679000.0,17679000.0
,weightedAverageShsOutDil,39915000.0,39882000.0,39559000.0,37654000.0,34351000.0,30326000.0,24672000.0,18615000.0,14593000.0,17679000.0,17679000.0
