date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-58652000.0,-134481000.0,-378820000.0,-146761000.0,-159107000.0,-62019000.0,-36203000.0,-68609000.0,-255574000.0,-74020000.0,-112826000.0,-65792000.0,-19975000.0,-21761000.0,-19187000.0,-43775000.0,-29140000.0,-7698565.0,-8049083.0,-3402518.0,-4355852.0,-16300000.0,-4100000.0,-1600000.0,-3200000.0,-700000.0,-4000000.0,-3500000.0,-2800000.0,-3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-157000000.0,-202159000.0,-522608000.0,-243214000.0,-102098000.0,-169272000.0,-169392000.0,-165477000.0,-123801000.0,-155386000.0,-35453000.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,6635000.0,6252000.0,214993000.0,143810000.0,5271000.0,6668000.0,8146000.0,3729000.0,3755000.0,95454000.0,1708000.0,2560000.0,6206000.0,1860000.0,3539000.0,3697000.0,1693000.0,2694816.0,1623224.0,3915780.0,1223379.0,0.0,600000.0,1800000.0,1000000.0,500000.0,700000.0,700000.0,4800000.0,3000000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1080000.0,0.0,-2728000.0,0.0,-5407000.0,0.0,0.0,0.0,0.0,0.0,-37084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-13966000.0,-17219000.0,-3213000.0,-1293000.0,-1583000.0,-6000.0,260000.0,-248000.0,-2296000.0,3122000.0,-123000.0,987000.0,2044000.0,694000.0,1661000.0,661000.0,124000.0,903568.0,128123.0,175572.0,0.0,100000.0,0.0,-100000.0,0.0,400000.0,-100000.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-95706000.0,33533000.0,328280000.0,96517000.0,121095000.0,-10235000.0,-16968000.0,14768000.0,208288000.0,46695000.0,76123000.0,7819000.0,8250000.0,-2853000.0,5198000.0,4350000.0,1799000.0,3198202.0,-4157246.0,-14994937.0,-2867793.0,16400000.0,2100000.0,100000.0,800000.0,2600000.0,2900000.0,1500000.0,4700000.0,2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1684000.0,96000.0,-970000.0,682000.0,-593000.0,-382000.0,-258000.0,208000.0,-61000.0,-297000.0,-455000.0,6000.0,214000.0,231000.0,76000.0,-61000.0,158000.0,183470.0,193188.0,-41334.0,-160279.0,-600000.0,200000.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12596000.0,-23039000.0,35023000.0,13165000.0,14994000.0,-3178000.0,-104000.0,-2260000.0,-409000.0,6393000.0,-2398000.0,-27897000.0,16456000.0,7736000.0,5193000.0,-28392000.0,2833000.0,20520505.0,9341888.0,-70694.0,-256327.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,56916000.0,44320000.0,67359000.0,32336000.0,19171000.0,4177000.0,7355000.0,7459000.0,9719000.0,10128000.0,3735000.0,6133000.0,34030000.0,17574000.0,9838000.0,4645000.0,33037000.0,30204083.0,9683578.0,341690.0,412384.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,44320000.0,67359000.0,32336000.0,19171000.0,4177000.0,7355000.0,7459000.0,9719000.0,10128000.0,3735000.0,6133000.0,34030000.0,17574000.0,9838000.0,4645000.0,33037000.0,30204000.0,9683578.0,341690.0,412384.0,668711.0,900000.0,1000000.0,1300000.0,300000.0,200000.0,900000.0,1600000.0,500000.0,600000.0
,operatingCashFlow,165270000.0,77813000.0,86533000.0,62727000.0,53599000.0,69458000.0,53325000.0,51373000.0,46938000.0,34015000.0,34760000.0,30070000.0,27967000.0,32119000.0,19106000.0,11094000.0,30016000.0,24837398.0,21355029.0,18368095.0,7127597.0,300000.0,1700000.0,1700000.0,3400000.0,-1800000.0,400000.0,1200000.0,-800000.0,300000.0
,capitalExpenditure,-49276000.0,-81497000.0,-66336000.0,-41200000.0,-35054000.0,-52915000.0,-35895000.0,-61122000.0,-66103000.0,-61272000.0,-24731000.0,-19669000.0,-14908000.0,-16738000.0,-14998000.0,-40741000.0,-27915000.0,-8165678.0,-7954191.0,-4091399.0,-4690107.0,-16300000.0,-4200000.0,-1100000.0,-2700000.0,-2500000.0,-3500000.0,-1400000.0,-2000000.0,-2600000.0
,freeCashFlow,115994000.0,-3684000.0,20197000.0,21527000.0,18545000.0,16543000.0,17430000.0,-9749000.0,-19165000.0,-27257000.0,10029000.0,10401000.0,13059000.0,15381000.0,4108000.0,-29647000.0,2101000.0,16671720.0,13400838.0,14276696.0,2437490.0,-16000000.0,-2500000.0,600000.0,700000.0,-4300000.0,-3100000.0,-200000.0,-2800000.0,-2300000.0
