date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-06-27_FY,2006-06-06_FY,2005-05-27_FY,2003-12-31_FY
,incomeBeforeTaxRatio,-0.0501620024703648,0.0192524976849889,0.0726197407676529,-0.238809084283082,-0.369019103569417,0.0301808161390736,0.00969317144855345,0.566273559714671,0.752954470700696,0.76438164541824,0.832143136696589,0.210897477565207,0.553205124944687,0.932035677785004,0.932035677785004,2.47574189986912,0.0437697211393535
,incomeTaxExpense,-25590000.0,26926000.0,18012000.0,53504000.0,14766000.0,66012000.0,86614000.0,142594000.0,211589000.0,116327000.0,64340000.0,-26645000.0,43975000.0,0.0,0.0,0.0,-54496000.0
,netIncome,-12208000.0,-13445000.0,60823000.0,-323492000.0,-317210000.0,-76065000.0,-101675000.0,684685000.0,858927000.0,662934000.0,593561000.0,203328000.0,274761000.0,274259000.0,274259000.0,685650000.0,48138000.0
,netIncomeRatio,-0.0140663311395019,-0.011517233876515,0.0477275973062937,-0.302670961862516,-0.33325138885387,-0.0646932249230298,-0.0790973681405837,0.437910570140458,0.551788357368253,0.600609910778352,0.673348027865916,0.249371138989628,0.349378455497515,0.796301565548639,0.796301565548639,2.03493807484441,0.205539638689513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.05,-0.05,0.24,-1.27,-1.25,-0.3,-0.4,2.69,3.39,2.61,2.33,0.6,1.08,0.253788,0.253788,0.175406,0.182452
,EPSDiluted,-0.05,-0.05,0.24,-1.27,-1.25,-0.3,-0.4,2.69,3.39,2.61,2.33,0.6,1.08,0.253788,0.253788,0.175406,0.182452
,weightedAverageShsOut,253986867.0,253986867.0,253986867.0,254186867.0,254186867.0,254186867.0,254186867.0,254232571.0,254442328.0,253997701.0,254747210.0,254442328.0,254408333.0,127229844.0,127229844.0,127236219.0,254472438.0
,weightedAverageShsOutDil,253986867.0,253986867.0,253986867.0,254186867.0,254186867.0,254186867.0,254186867.0,254232571.0,254442328.0,253997701.0,254747210.0,254442328.0,254408333.0,127229844.0,127229844.0,127236219.0,254472438.0
