date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,interestExpense,15916000.0,38281000.0,27111000.0,15340000.0,12253000.0,13599000.0,11295000.0,10768000.0,11411000.0,12036000.0,14539000.0,16280000.0,40843000.0,53868000.0,36695000.0,14975000.0,7077000.0,5423000.0,4590000.0,3566000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3758000.0,5227000.0,5528000.0,5980000.0,6385000.0,5933000.0,5734000.0,4836000.0,4431000.0,4026000.0,4074000.0,3711000.0,3641000.0,1130000.0,1996000.0,912000.0,685000.0,793000.0,0.0,0.0
,EBITDA,84354000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.996891877518702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,80596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.387381586102287,0.295393517103682,0.430351413594507,0.200282618935469,-0.408747830690943,0.0338353149267895,0.0504727494220413,0.219042368256719,0.184239515897807,0.123628581574865,0.0871980567675768,0.0816688745128805,-1.35730221383216,0.392780717615248,0.422441240291213,0.318732525629077,0.100943396226415,0.0413372941946528,-0.214036617262424,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,108284000.0,72494000.0,119781000.0,40394000.0,-69481000.0,6810000.0,7292000.0,38935000.0,24418000.0,13229000.0,7754000.0,6350000.0,-63272000.0,23678000.0,20831000.0,11628000.0,2675000.0,821000.0,-491000.0,0.0
,incomeBeforeTaxRatio,0.387381586102287,0.295393517103682,0.430351413594507,0.200282618935469,-0.408747830690943,0.0338353149267895,0.0504727494220413,0.219042368256719,0.184239515897807,0.123628581574865,0.0871980567675768,0.0816688745128805,-1.35730221383216,0.392780717615248,0.422441240291213,0.318732525629077,0.100943396226415,0.0413372941946528,-0.214036617262424,0.0
,incomeTaxExpense,27688000.0,21226000.0,32241000.0,23056000.0,-12664000.0,1450000.0,-14523000.0,13825000.0,7794000.0,4311000.0,2532000.0,2248000.0,-20892000.0,9338000.0,8331000.0,4181000.0,-1043000.0,-250000.0,-500000.0,0.0
,netIncome,80084000.0,51559000.0,88677000.0,21673000.0,-96492000.0,13432000.0,57109000.0,25110000.0,16624000.0,8918000.0,5222000.0,4102000.0,-42380000.0,14340000.0,12500000.0,7447000.0,3718000.0,1071000.0,9000.0,-3618000.0
,netIncomeRatio,0.28649723820154,0.210089032862702,0.318600381557343,0.107459652428292,-0.567650086772362,0.0667365565486985,0.395289117765134,0.141265028044849,0.125431964627945,0.0833411210586322,0.0587243038999595,0.0527568068113127,-0.909129912476403,0.237878008725511,0.253493135405893,0.204128063154432,0.140301886792453,0.0539247772015508,0.0039232781168265,-3.31015553522415
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.41078312609381,0.91,1.57,0.389196614540754,-2.16508239427346,0.38,-0.49,0.67,0.500304639901191,0.279317579358312,-0.04,0.218254295518019,-2.93,1.02,0.9,0.49,0.25,0.06,-0.36856,-1.937798
,EPSDiluted,1.41078312609381,0.9,1.55,0.385803478689551,-2.15498710496202,0.38,-0.49,0.66,0.499395012262274,0.27926704894332,-0.04,0.212271211402617,-2.93,0.98,0.86,0.48,0.24,0.06,-0.36856,-1.937798
,weightedAverageShsOut,57202857.0,56765635.0,56343845.0,55686507.0,44567357.0,37855263.0,37701306.0,37425197.0,33227755.0,31927815.0,26181281.0,18794590.0,14563182.0,13879412.0,13683333.0,12893878.0,11604000.0,2010529.0,2010529.0,2010529.0
,weightedAverageShsOutDil,57202857.0,57338985.0,57068306.0,56176269.0,44776138.0,37855263.0,37701306.0,38121084.0,33288278.0,31933592.0,26181281.0,19324335.0,14563182.0,14445918.0,14319767.0,13162500.0,12087500.0,2076907.0,2076907.0,2076907.0
