date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY
,netCashUsedProvidedByFinancingActivities,-33300000.0,-21925000.0,-17470000.0,-15509000.0,-14542000.0,-13749000.0,-13227000.0,-36121000.0,-34889000.0,-22766000.0,-5771000.0,-16286857.0,-8531429.0,684802.0,1016031.0,1224994.0,1930902.0,371180.0,-1608715.0,1073895.0,861518.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3233000.0,22593000.0,19206000.0,21091000.0,2026000.0,17308000.0,150000.0,-28646000.0,-2859000.0,-3483000.0,23017000.0,9858212.0,19951359.0,-50437.0,10535945.0,9402036.0,2294757.0,246885.0,328585.0,96853.0,-373903.0
,cashAtEndOfPeriod,103762000.0,100529000.0,77936000.0,58730000.0,37639000.0,35613000.0,18305000.0,18155000.0,46801000.0,49660000.0,53143000.0,30126041.0,20267829.0,316470.0,23216907.0,12680962.0,3278926.0,984169.0,737284.0,408699.0,311846.0
,cashAtBeginningOfPeriod,100529000.0,77936000.0,58730000.0,37639000.0,35613000.0,18305000.0,18155000.0,46801000.0,49660000.0,53143000.0,30126000.0,20267829.0,316470.0,366907.0,12680962.0,3278926.0,984169.0,737284.0,408699.0,311846.0,685749.0
,operatingCashFlow,38844000.0,45138000.0,37379000.0,47204000.0,21053000.0,32043000.0,13506000.0,13290000.0,20391000.0,30106000.0,27685000.0,14965684.0,19380494.0,16564440.0,10277490.0,8348799.0,1105595.0,970301.0,476024.0,-1046583.0,-317241.0
,capitalExpenditure,-2311000.0,-620000.0,-703000.0,-10604000.0,-20130000.0,-918000.0,-45000.0,-626000.0,-705000.0,-677000.0,-1047000.0,-3692615.0,-502706.0,-1025079.0,-758176.0,-171757.0,-741740.0,-744596.0,-555645.0,-241888.0,-552096.0
,freeCashFlow,36533000.0,44518000.0,36676000.0,36600000.0,923000.0,31125000.0,13461000.0,12664000.0,19686000.0,29429000.0,26638000.0,11273069.0,18877788.0,15539361.0,9519314.0,8177042.0,363855.0,225705.0,-79621.0,-1288471.0,-869337.0
