date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,incomeBeforeTax,29403000.0,-84134000.0,-102562000.0,-92189000.0,-74375000.0,-31696000.0,-66160000.0,-79293000.0,-94465000.0,-109388000.0,-140166000.0,-87703000.0,-43754000.0,-21518000.0
,incomeBeforeTaxRatio,0.372694662390833,-0.925658205982991,-1.30442856052705,-0.986316172379852,-0.819884472077077,-0.341617986247332,-1.09185727959864,-2.81370426883361,-3.63564638417427,-3.23031036824853,-83.7311827956989,-649.651851851852,-48.5615982241953,-9.94822006472492
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,29403000.0,-84134000.0,-102562000.0,-92189000.0,-74375000.0,-31696000.0,-66160000.0,-79293000.0,-94465000.0,-109388000.0,-140166000.0,-87703000.0,-43754000.0,-21518000.0
,netIncomeRatio,0.372694662390833,-0.925658205982991,-1.30442856052705,-0.986316172379852,-0.819884472077077,-0.341617986247332,-1.09185727959864,-2.81370426883361,-3.63564638417427,-3.23031036824853,-83.7311827956989,-649.651851851852,-48.5615982241953,-9.94822006472492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.18,-0.55,-0.76,-0.87,-0.83,-0.42,-0.94,-1.26,-1.69,-2.03,-14.1,-3.16,-56.541477,-0.775738
,EPSDiluted,0.17,-0.55,-0.76,-0.87,-0.83,-0.42,-0.94,-1.26,-1.69,-2.03,-14.1,-3.16,-56.541477,-0.775738
,weightedAverageShsOut,165187000.0,152527000.0,135094000.0,105682000.0,89148000.0,75614000.0,70475000.0,62784000.0,55733000.0,53873928.0,9938411.0,27738744.0,773839.0,27738744.0
,weightedAverageShsOutDil,174970000.0,152527000.0,135094000.0,105682000.0,89148000.0,75614000.0,70475000.0,62784000.0,55733000.0,53873928.0,9938411.0,27738744.0,773839.0,27738744.0
