date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-03-26_FY,2002-12-31_FY
,operatingExpenses,754000000.0,947000000.0,927000000.0,1076000000.0,1223000000.0,1190000000.0,1142000000.0,1205000000.0,1164000000.0,3252000000.0,3133000000.0,3155000000.0,7306945119.0,3421392392.0,3388863001.0,3750436097.0,3389728822.0,3327321912.0,0.0,1934214668.0
,costAndExpenses,22875000000.0,31962000000.0,31918000000.0,28764000000.0,24845000000.0,24926000000.0,31941000000.0,29072000000.0,26196000000.0,26305000000.0,22131000000.0,19193000000.0,26303000000.0,21028000000.0,20660000000.0,24288000000.0,19426000000.0,16846000000.0,0.0,15261000000.0
,interestExpense,64000000.0,93000000.0,133000000.0,103000000.0,121000000.0,102000000.0,4000000.0,11000000.0,-1000000.0,3000000.0,7000000.0,-5000000.0,0.0,-36000000.0,-28000000.0,-8000000.0,-7000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,1598000000.0,1509000000.0,2172000000.0,1628000000.0,1450000000.0,1096000000.0,1110000000.0,761000000.0,764000000.0,747000000.0,781000000.0,728000000.0,780000000.0,831000000.0,895000000.0,908000000.0,750000000.0,703000000.0,703000000.0
,EBITDA,825000000.0,3638000000.0,4555000000.0,2533000000.0,2229000000.0,3333000000.0,5595000000.0,4847000000.0,5753000000.0,5173000000.0,3708000000.0,2986000000.0,6004000000.0,5195000000.0,4959000000.0,4821000000.0,3942000000.0,3112000000.0,703000000.0,2484000000.0
,EBITDARatio,0.0401498929336188,0.106993706252573,0.130276856194943,0.0869699570815451,0.0875972647960387,0.124323921071282,0.15354006586169,0.147733853515804,0.184461972553546,0.168424822556489,0.147776183644189,0.139545751939434,0.190126349789417,0.204181896788901,0.200056478941423,0.170872616431559,0.175512021371327,0.162015826738859,0.0,0.145757540194813
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2327000000.0,2040000000.0,3046000000.0,361000000.0,601000000.0,1883000000.0,4499000000.0,3737000000.0,4992000000.0,4409000000.0,2961000000.0,2205000000.0,5276000000.0,4415000000.0,4128000000.0,3926000000.0,3034000000.0,2362000000.0,0.0,1781000000.0
,operatingIncomeRatio,-0.11324703134125,0.0599964707958355,0.0871181786980895,0.0123948497854077,0.0236186434017134,0.0702376067738446,0.123463227222832,0.113901673321345,0.160061562139284,0.143550172559745,0.118005738880918,0.103047013739602,0.167073054878242,0.173525134614629,0.166532192996611,0.139150776210392,0.135084594835263,0.122969596001666,0.0,0.104506513320033
,totalOtherIncomeExpensesNet,-17000000.0,-3000000.0,-3000000.0,-13000000.0,7000000.0,-5000000.0,-4000000.0,11000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151000000.0,0.0
,incomeBeforeTax,-2408000000.0,2046000000.0,3073000000.0,582000000.0,2444000000.0,1923000000.0,5021000000.0,3737000000.0,4993000000.0,4406000000.0,2954000000.0,2200000000.0,5276000000.0,4379000000.0,4100000000.0,3918000000.0,3027000000.0,2362000000.0,0.0,1781000000.0
,incomeBeforeTaxRatio,-0.117189020829278,0.0601729310040586,0.0878904015558861,0.0199828326180258,0.0960465299064686,0.0717296430303256,0.137788144895719,0.113901673321345,0.160093625753495,0.143452497232532,0.117726765502949,0.10281334704178,0.167073054878242,0.172110207129662,0.165402614168146,0.138867229035231,0.134772929652716,0.122969596001666,0.0,0.104506513320033
,incomeTaxExpense,-551000000.0,-154000000.0,759000000.0,92000000.0,279000000.0,801000000.0,1236000000.0,909000000.0,1227000000.0,1035000000.0,744000000.0,621000000.0,1398000000.0,1191000000.0,1056000000.0,1318000000.0,975000000.0,680000000.0,0.0,571000000.0
,netIncome,-1857000000.0,2200000000.0,2314000000.0,490000000.0,2165000000.0,1122000000.0,3785000000.0,2828000000.0,3766000000.0,3371000000.0,2210000000.0,1579000000.0,3878000000.0,3188000000.0,3044000000.0,2600000000.0,2052000000.0,1682000000.0,0.0,1210000000.0
,netIncomeRatio,-0.0903737590033093,0.0647020763484501,0.0661823589978263,0.0168240343347639,0.0850821347166549,0.041851616994293,0.103869374313941,0.0861958608918285,0.120751571117096,0.109754509344273,0.0880758807588076,0.0737919431722591,0.122803128661452,0.125299689502024,0.122801355494594,0.0921528319274119,0.0913624220837044,0.0875676801332778,0.0,0.0710010562140594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.42745098039216,2.87582,2.85644,0.5794,2.54556,1.32374,4.4498,3.32315,4.42538,3.94731,2.58782,1.84247,4.3622,3.41328,3.10612,2.52918,1.9124,1.50717,-0.013,1.0642
,EPSDiluted,-2.42745098039216,2.87582,2.85644,0.5794,2.54556,1.32374,4.4498,3.32315,4.42538,3.94731,2.58782,1.84247,4.3622,3.41328,3.10612,2.52918,1.9124,1.50717,-0.013,1.0642
,weightedAverageShsOut,765000000.0,765000000.0,810100000.0,845700000.0,850500000.0,847600000.0,850600000.0,851000000.0,851000000.0,854000000.0,854000000.0,857000000.0,889000000.0,934000000.0,980000000.0,1028000000.0,1073000000.0,1116000000.0,1137000000.0,1137000000.0
,weightedAverageShsOutDil,765000000.0,765000000.0,810100000.0,845700000.0,850500000.0,847600000.0,850600000.0,851000000.0,851000000.0,854000000.0,854000000.0,857000000.0,889000000.0,934000000.0,980000000.0,1028000000.0,1073000000.0,1116000000.0,1137000000.0,1137000000.0
