date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,10313000.0,1857000.0,8576000.0,3649000.0,1581000.0,-1649000.0,-2255000.0,-53000.0,849000.0,-11896000.0,11316000.0,-6714000.0,2178000.0,2513000.0,7449000.0,217020.0,53291.0,-5513012.0,5888281.0
,cashAtEndOfPeriod,25956000.0,15643000.0,13786000.0,7817000.0,4168000.0,2587000.0,4236000.0,6491000.0,6544000.0,5695000.0,17591000.0,6275000.0,12989000.0,10811000.0,8298000.0,848998.0,631978.0,578687.0,6091699.0
,cashAtBeginningOfPeriod,15643000.0,13786000.0,5210000.0,4168000.0,2587000.0,4236000.0,6491000.0,6544000.0,5695000.0,17591000.0,6275000.0,12989000.0,10811000.0,8298000.0,849000.0,631978.0,578687.0,6091699.0,203418.0
,operatingCashFlow,42776000.0,47748000.0,39557000.0,40959000.0,39180000.0,36180000.0,25641000.0,23884000.0,11218000.0,8452000.0,10395000.0,8898000.0,2620000.0,4631000.0,16846000.0,8784142.0,9530561.0,8988436.0,10586046.0
,capitalExpenditure,0.0,-48047000.0,936000.0,-143017000.0,-75755000.0,-160669000.0,-138769000.0,-125393000.0,-109165000.0,-73478000.0,-12768000.0,-9230000.0,-5153000.0,-10234000.0,-2055000.0,-31791746.0,-10276996.0,-8242179.0,-1982508.0
,freeCashFlow,42776000.0,47748000.0,39557000.0,40959000.0,39180000.0,36180000.0,25641000.0,23884000.0,11218000.0,-65026000.0,-2373000.0,-332000.0,-2533000.0,-5603000.0,14791000.0,-23007604.0,-746435.0,746257.0,8603538.0
