date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,depreciationAndAmortization,17160000.0,15994000.0,12528000.0,8349000.0,9033000.0,10238000.0,9404000.0,9782000.0,10755000.0,11784000.0,9177000.0,11329000.0,6817000.0,6765000.0,7216000.0,9688000.0,12170000.0,12253000.0,10304000.0,6967000.0
,EBITDA,-154900000.0,381877000.0,-48844000.0,32883000.0,-37283000.0,-65524000.0,-38326000.0,-41884000.0,-58169000.0,-59316000.0,-39179000.0,-16209000.0,-6243000.0,-32183000.0,-61438000.0,-40534000.0,-73256000.0,-64922000.0,-39136000.0,-39135000.0
,EBITDARatio,-0.21240593255666,0.340172225344936,-0.0814509216674393,0.0647729018685514,-0.107561594830073,-0.230959841806396,-0.178958820700314,-0.284373833044777,-0.57001048515909,-0.598631491835375,-0.361186654743577,-0.133297697368421,-0.0582423733557235,-0.462259950302351,-2.50440241317463,-1.00999177734034,-1.71865615615616,-1.29869973994799,-0.488107858666234,-0.73461228014191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-172060000.0,365883000.0,-61372000.0,24534000.0,-46316000.0,-75762000.0,-47730000.0,-51666000.0,-68924000.0,-71100000.0,-48356000.0,-27538000.0,-13060000.0,-38948000.0,-68654000.0,-50222000.0,-85426000.0,-77175000.0,-49440000.0,-46102000.0
,operatingIncomeRatio,-0.235936505846991,0.325924929560778,-0.102342272634798,0.0483270496743922,-0.133621833708384,-0.26704687648703,-0.22286971017132,-0.350789286078012,-0.675401032837166,-0.717558484548776,-0.445788352862003,-0.226463815789474,-0.121839723854837,-0.559428907944442,-2.79854883417577,-1.25138913113896,-2.00417605105105,-1.54380876175235,-0.616620312051784,-0.865391474105081
,totalOtherIncomeExpensesNet,47040000.0,29654000.0,30005000.0,-3058000.0,1489000.0,24588000.0,15548000.0,4463000.0,15489000.0,628000.0,-2941000.0,8445000.0,-965000.0,298000.0,2799000.0,-6960000.0,-34485000.0,859000.0,-6240000.0,-12482000.0
,incomeBeforeTax,-170032000.0,346769000.0,-76156000.0,-23276000.0,-83622000.0,-87906000.0,-54391000.0,-66558000.0,-74587000.0,-84790000.0,-61159000.0,-31765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.233155619912679,0.308898368874371,-0.126995667646088,-0.0458490424806861,-0.241249783624719,-0.309852204594241,-0.253972478649241,-0.451899378755474,-0.730893982302619,-0.855721292614496,-0.563817724226305,-0.261225328947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,316734000.0,43507000.0,-291141000.0,-5980000.0,2934000.0,372000.0,-15407000.0,-5914000.0,-9109000.0,11000.0,92000.0,3191000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-451286000.0,294146000.0,273741000.0,-5970000.0,-86556000.0,-88278000.0,-38984000.0,-60644000.0,-65478000.0,-84801000.0,-61251000.0,155066000.0,-11963000.0,-10994000.0,-45903000.0,-72401000.0,-142503000.0,-94996000.0,-72242000.0,-73832000.0
,netIncomeRatio,-0.618823910134053,0.262022324979801,0.456483022442194,-0.0117597002753779,-0.2497143846287,-0.311163435000687,-0.182031275535695,-0.411745934752351,-0.641632941038129,-0.855832307288618,-0.564665861550801,1.27521381578947,-0.11160556022017,-0.157912124215395,-1.8711478884722,-1.80402661151671,-3.34325731981982,-1.900300060012,-0.901008992379551,-1.38591781953335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.22347142857143,2.12,2.09,-0.0481389498129274,-0.72,-0.74,-0.33,-0.55,-0.65,-0.85,-0.62,1.58,-0.13,-1.63,-0.62,-1.15,-2.52,-1.73,-1.35,-1.7
,EPSDiluted,-3.22347142857143,2.08,2.07,-0.0473441291693762,-0.72,-0.74,-0.33,-0.55,-0.65,-0.85,-0.62,1.58,-0.13,-1.63,-0.62,-1.15,-2.52,-1.73,-1.35,-1.7
,weightedAverageShsOut,140000000.0,140000000.0,132320000.0,124016000.0,120933000.0,119719000.0,117691000.0,110502000.0,100576000.0,99656000.0,99143000.0,98109000.0,94566000.0,83739000.0,74308000.0,62877000.0,56642000.0,55463000.0,54480000.0,44109000.0
,weightedAverageShsOutDil,140000000.0,143000000.0,134056000.0,126098000.0,120933000.0,119719000.0,117691000.0,110502000.0,100576000.0,99656000.0,99143000.0,98109000.0,94566000.0,83739000.0,74308000.0,62877000.0,56642000.0,55463000.0,54480000.0,44109000.0
