date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-11748000.0,-118481000.0,-141920000.0,821264000.0,-98747000.0,-90440000.0,60204000.0,-71554000.0,257494000.0,-50653000.0,-49429000.0,-47393000.0,-63254000.0,230875000.0,-62678000.0,-68881000.0,516276000.0,277400000.0,-16600000.0,-18900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,143166000.0,2796000.0,-6058000.0,-11420000.0,11199000.0,9199000.0,1128000.0,-12303000.0,-87850000.0,38050000.0,24896000.0,27287000.0,-18870000.0,7669000.0,-4737000.0,-20675000.0,41942000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,155561000.0,12395000.0,9599000.0,15657000.0,27077000.0,15878000.0,6679000.0,5551000.0,17854000.0,105704000.0,67654000.0,42758000.0,15471000.0,34341000.0,26672000.0,31409000.0,52084000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,12395000.0,9599000.0,15657000.0,27077000.0,15878000.0,6679000.0,5551000.0,17854000.0,105704000.0,67654000.0,42758000.0,15471000.0,34341000.0,26672000.0,31409000.0,52084000.0,10142000.0,0.0,0.0,0.0
,operatingCashFlow,364980000.0,339096000.0,357321000.0,210027000.0,218233000.0,219179000.0,187785000.0,164356000.0,123215000.0,130184000.0,115014000.0,116307000.0,92411000.0,82069000.0,84593000.0,79300000.0,79766000.0,28900000.0,28500000.0,34300000.0
,capitalExpenditure,-217563000.0,-232203000.0,-244816000.0,-181185000.0,-125192000.0,-133934000.0,-108998000.0,-107363000.0,-77095000.0,-42593000.0,-41789000.0,-42352000.0,-48027000.0,-33495000.0,-33388000.0,-31094000.0,-30010000.0,-11300000.0,-14100000.0,-13100000.0
,freeCashFlow,147417000.0,106893000.0,112505000.0,28842000.0,93041000.0,85245000.0,78787000.0,56993000.0,46120000.0,87591000.0,73225000.0,73955000.0,44384000.0,48574000.0,51205000.0,48206000.0,49756000.0,17600000.0,14400000.0,21200000.0
