date,,2021-01-31_FY,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2008-01-31_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY
,purchasesOfInvestments,0.0,0.0,-33424000.0,-43771000.0,-5993000.0,-23139000.0,-4921000.0,0.0,0.0,0.0,-25484000.0,0.0,0.0,-7683000.0,0.0,-10996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,28441000.0,-330103000.0,-465000.0,14100000.0,4619000.0,0.0,64112000.0,-12928000.0,-83388000.0,0.0,0.0,3337000.0,0.0,2205000.0,0.0,0.0,0.0,486000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,300000.0,10200000.0,-44400000.0
,netCashUsedForInvestingActivites,-22060000.0,-22.06,-49516000.0,-436357000.0,-51178000.0,-319494000.0,-73781000.0,-111983000.0,20100000.0,-68700000.0,-136700000.0,-54800000.0,-50000000.0,-81090000.0,-58800000.0,-58773000.0,-83200000.0,-241700000.0,-46100000.0,-28981000.0,-25500000.0,-23700000.0,-29500000.0,-19100000.0,-22700000.0,-21300000.0,-19600000.0,-19100000.0,90200000.0,-28800000.0,-23700000.0,-24000000.0,-31600000.0,15400000.0,-84100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-463500000.0,0.0,0.0,-406000.0,0.0,0.0,0.0,-874000000.0,0.0,0.0,0.0,0.0,0.0,-558000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,-1.135,-2644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9209000.0,0.0,0.0,0.0,4926000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,4400000.0,200000.0,200000.0,100000.0,1800000.0,600000.0
,commonStockRepurchased,-23348000.0,0.0,-36068000.0,-48143000.0,-9809000.0,-27327000.0,-10218000.0,0.0,800000.0,-1700000.0,-24600000.0,900000.0,100000.0,0.0,-31900000.0,-41090000.0,10600000.0,2600000.0,2600000.0,0.0,2300000.0,-700000.0,-8700000.0,900000.0,400000.0,0.0,100000.0,-300000.0,4800000.0,0.0,0.0,-400000.0,-8500000.0,-2300000.0,-6400000.0
,dividendsPaid,-10764000.0,-10.764,-11422000.0,-11983000.0,-12027000.0,-12104000.0,-12253000.0,-12237000.0,-12100000.0,-12000000.0,-12100000.0,-12300000.0,-12000000.0,-11855000.0,-12300000.0,-12312000.0,-9100000.0,-7400000.0,-7300000.0,-7163000.0,-7000000.0,-7000000.0,-7200000.0,-7300000.0,-7200000.0,-15300000.0,-18000000.0,-23300000.0,-28600000.0,-28000000.0,-27700000.0,-27600000.0,-27800000.0,-28000000.0,-27200000.0
,otherFinancingActivites,-1059000.0,0.0,-58842000.0,328924000.0,-113816000.0,108063000.0,-6296000.0,-1689000.0,-11161000.0,-28533000.0,47501000.0,0.0,0.0,-7002000.0,0.0,6421000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-700000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-61306000.0,-61.306,-106332000.0,273170000.0,-131836000.0,72820000.0,-23470000.0,-20483000.0,-105800000.0,-108800000.0,9900000.0,57300000.0,-30000000.0,78956000.0,-23800000.0,-23772000.0,-39600000.0,49700000.0,16500000.0,-35237000.0,-68800000.0,-25100000.0,39400000.0,-31400000.0,-60800000.0,-25900000.0,20000000.0,19500000.0,-136600000.0,33800000.0,30700000.0,-43900000.0,-39400000.0,-44600000.0,30700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,90000.0,0.0,80000.0,-249000.0,354000.0,233000.0,-1153000.0,-1489000.0,-4000000.0,100000.0,-200000.0,600000.0,800000.0,-5103000.0,2300000.0,2318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,43077000.0,43.077,15018000.0,-33847000.0,8715000.0,-62819000.0,50748000.0,-15143000.0,14300000.0,20500000.0,-78900000.0,700000.0,38900000.0,27099000.0,6100000.0,6140000.0,19400000.0,-45200000.0,23800000.0,23536000.0,9400000.0,-27800000.0,16300000.0,-11400000.0,-4600000.0,0.0,3600000.0,16100000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,88295000.0,88.295,45218000.0,30200000.0,64047000.0,55332000.0,118151000.0,67403000.0,82500000.0,68200000.0,47600000.0,126500000.0,125800000.0,86900000.0,59800000.0,59801000.0,53700000.0,34200000.0,79500000.0,55657000.0,32100000.0,22700000.0,50500000.0,34100000.0,45500000.0,0.0,38700000.0,35000000.0,18900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,45218000.0,45.218,30200000.0,64047000.0,55332000.0,118151000.0,67403000.0,82546000.0,68200000.0,47700000.0,126500000.0,125800000.0,86900000.0,59801000.0,53700000.0,53661000.0,34300000.0,79400000.0,55700000.0,32121000.0,22700000.0,50500000.0,34200000.0,45500000.0,50100000.0,38700000.0,35100000.0,18900000.0,16900000.0,21600000.0,18700000.0,16300000.0,22300000.0,12000000.0,21500000.0
,operatingCashFlow,126353000.0,126.353,170786000.0,129589000.0,191375000.0,183622000.0,149152000.0,118812000.0,104000000.0,197900000.0,48100000.0,-2300000.0,118100000.0,34336000.0,86400000.0,86367000.0,142200000.0,146800000.0,53300000.0,87754000.0,103700000.0,21100000.0,6400000.0,39100000.0,78900000.0,58700000.0,3300000.0,15700000.0,48400000.0,-9700000.0,-4100000.0,70200000.0,65100000.0,39600000.0,43900000.0
,capitalExpenditure,-22060000.0,56.343,-44533000.0,-62483000.0,-44720000.0,-50523000.0,-73479000.0,-115103000.0,-43968000.0,-55801000.0,-27857000.0,-30781000.0,-24880000.0,-76744000.0,-41462000.0,-47232000.0,138164000.0,-36800000.0,-46200000.0,-29467000.0,-25600000.0,-26300000.0,-30500000.0,-28700000.0,-22700000.0,-21700000.0,-21000000.0,-26900000.0,-32500000.0,-30200000.0,-24300000.0,-24700000.0,-32600000.0,-31300000.0,-42000000.0
,freeCashFlow,104293000.0,182.696,120634000.0,62690000.0,140197000.0,124060000.0,67938000.0,3709000.0,54800000.0,134200000.0,9500000.0,-57100000.0,68100000.0,-42408000.0,39200000.0,39135000.0,81700000.0,110000000.0,7100000.0,58287000.0,78100000.0,-5200000.0,-24100000.0,10400000.0,56200000.0,37000000.0,-17700000.0,-11200000.0,15900000.0,-39900000.0,-28400000.0,45500000.0,32500000.0,8300000.0,1900000.0
