date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,18725000.0,-153000.0,-14801000.0,7675000.0,12549000.0,25201000.0,10568000.0,7003000.0,165417000.0,101679000.0,53504000.0,18835000.0,35195000.0,-1937392000.0,9296000.0,24348000.0,37264000.0,-125427000.0,-141570000.0,-122442000.0,-103270000.0,-77100000.0,-50000000.0,-45300000.0,-54300000.0,-32100000.0,-21500000.0,-23100000.0,-23900000.0,-14900000.0,-12600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15701000.0,-1322389000.0,-76907000.0,-16199000.0,-13978000.0,-14226000.0,-1275911000.0,-14768000.0,-276886000.0,-279072000.0,-1794064000.0,-189937000.0,-431179000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135000.0,231728000.0,5944000.0,0.0,5610000.0,10262000.0,7561000.0,7129000.0,3133000.0,5000000.0,3800000.0,4700000.0,900000.0,2600000.0,700000.0,900000.0,400000.0,27600000.0,0.0
,commonStockRepurchased,-29853000.0,-109698000.0,-33603000.0,-10003000.0,-55343000.0,-70014000.0,-32006000.0,-29698000.0,0.0,-26250000.0,-1884000.0,-605000.0,-2040000.0,-76050000.0,-42695000.0,-77474000.0,-63890000.0,-18634000.0,0.0,-23000.0,-6631000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-23934000.0,-46859000.0,-51125000.0,-69790000.0,-67429000.0,-66164000.0,-42733000.0,-57445000.0,0.0,0.0,-26117000.0,-24091000.0,-33362000.0,-17293000.0,-18138000.0,-19550000.0,-20696000.0,-16102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-2685000.0,-15954000.0,-5605000.0,-2396000.0,432000.0,20939000.0,-88656000.0,-513000.0,3182000.0,-6386000.0,-123694000.0,-4503000.0,526000.0,-322647000.0,795000.0,-3597000.0,0.0,16724000.0,58542000.0,45652000.0,48274000.0,30100000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0
,netCashUsedProvidedByFinancingActivities,168350000.0,-182931000.0,-88312000.0,-95753000.0,-134909000.0,-119929000.0,-131099000.0,-93344000.0,-214450000.0,-264983000.0,-212791000.0,-208812000.0,-58429000.0,1838391000.0,-77750000.0,-100621000.0,-88210000.0,-16626000.0,155945000.0,65783000.0,38783000.0,28800000.0,-1300000.0,1000000.0,27500000.0,2600000.0,-1500000.0,4000000.0,8900000.0,4700000.0,2300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,283578000.0,-27904000.0,37233000.0,-22345000.0,-4250000.0,40781000.0,-2007000.0,41474000.0,3846000.0,-41618000.0,19995000.0,-32129000.0,87605000.0,7322000.0,-3595000.0,-20920000.0,16035000.0,-70743000.0,92487000.0,-956000.0,3032000.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,456053000.0,172475000.0,200379000.0,163146000.0,140535000.0,144785000.0,104004000.0,106011000.0,64537000.0,60691000.0,102309000.0,82314000.0,114443000.0,26838000.0,19516000.0,23111000.0,44031000.0,27996000.0,98739000.0,6252000.0,7208000.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,172475000.0,200379000.0,163146000.0,185491000.0,144785000.0,104004000.0,106011000.0,64537000.0,60691000.0,102309000.0,82314000.0,114443000.0,26838000.0,19516000.0,23111000.0,44031000.0,27996000.0,98739000.0,6252000.0,7208000.0,4176000.0,2300000.0,6000000.0,8700000.0,3900000.0,2000000.0,1200000.0,5700000.0,2700000.0,1600000.0,1300000.0
,operatingCashFlow,96503000.0,155180000.0,140346000.0,65733000.0,118110000.0,135509000.0,118524000.0,127815000.0,52879000.0,121686000.0,179282000.0,157848000.0,110839000.0,106323000.0,64859000.0,55353000.0,66981000.0,71310000.0,78112000.0,55703000.0,67519000.0,50200000.0,53900000.0,41600000.0,31600000.0,31300000.0,23800000.0,14600000.0,18000000.0,11200000.0,10700000.0
,capitalExpenditure,-10927000.0,-19424000.0,-14279000.0,-13370000.0,-5637000.0,-6642000.0,-5937000.0,-7037000.0,-16952000.0,-26332000.0,-18677000.0,-15372000.0,-31765000.0,-11871000.0,-9426000.0,-7365000.0,-16631000.0,-80545000.0,-141740000.0,-119797000.0,-99378000.0,-72300000.0,-71800000.0,-59700000.0,-57200000.0,-42000000.0,-31100000.0,-29600000.0,-23700000.0,-14100000.0,-11400000.0
,freeCashFlow,85576000.0,135756000.0,126067000.0,52363000.0,112473000.0,128867000.0,112587000.0,120778000.0,35927000.0,95354000.0,160605000.0,142476000.0,79074000.0,94452000.0,55433000.0,47988000.0,50350000.0,-9235000.0,-63628000.0,-64094000.0,-31859000.0,-22100000.0,-17900000.0,-18100000.0,-25600000.0,-10700000.0,-7300000.0,-15000000.0,-5700000.0,-2900000.0,-700000.0
