date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,648065000.0,633753000.0,588896000.0,541605000.0,461949000.0,364057000.0,288294000.0,222101000.0,162592000.0,117613000.0,90815000.0,71887000.0,91943000.0,83798000.0,59652000.0,32354000.0,14672000.0
,operatingIncomeRatio,0.477849333290076,0.484352525958115,0.492139421228744,0.490136279433018,0.465733081285444,0.465385352883276,0.445479058339965,0.426614394953641,0.397150924776989,0.356586726495467,0.322614450598053,0.256303569645888,0.336478183062459,0.350815938643424,0.30239678806067,0.240143103141144,0.222400751845508
,totalOtherIncomeExpensesNet,40436000.0,12479000.0,45259000.0,128120000.0,78448000.0,-52692000.0,-7272000.0,40874000.0,36138000.0,-2137000.0,0.0,27928000.0,6555000.0,0.0,0.0,0.0,-1774000.0
,incomeBeforeTax,531392000.0,462431000.0,456324000.0,517847000.0,412936000.0,220684000.0,203466000.0,195540000.0,133102000.0,52291000.0,30783000.0,36429000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.391820747788694,0.35341785037915,0.381349218287754,0.468636002059712,0.416318588531821,0.282107200838585,0.314400723165239,0.375595692001544,0.325117978680788,0.158539247491132,0.109354629001375,0.12988277071835,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,13810000.0,11308000.0,9244000.0,3625000.0,15847000.0,11148000.0,7570000.0,9984000.0,5413000.0,1155000.0,4162000.0,4300000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,481779000.0,419967000.0,415289000.0,479013000.0,366127000.0,189474000.0,178355000.0,172076000.0,117309000.0,50449000.0,26331000.0,31977000.0,46888000.0,36094000.0,14876000.0,-4966000.0,-18462000.0
,netIncomeRatio,0.355238708992399,0.320964283039373,0.347056336097823,0.433492396894505,0.369126149968494,0.242210489984277,0.27559858148357,0.330525745611423,0.286541636948089,0.152954552345147,0.0935391851422928,0.114009754845334,0.17159315061976,0.151105640819539,0.0754116311136345,-0.0368594501514162,-0.279850237225448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.75792193240675,3.27,3.29,3.79,2.92,1.58,1.54,1.54,1.15,0.55,0.301531865703426,0.370348369409185,0.612454290922319,0.557964174940427,0.27047796470968,-0.14,-1.68
,EPSDiluted,3.75792193240675,3.24,3.27,3.76,2.91,1.56,1.53,1.53,1.14,0.54,0.286049651488407,0.351076032614444,0.572406714845453,0.511944995542643,0.250894943240753,-0.14,-1.68
,weightedAverageShsOut,128203568.0,128203568.0,126087487.0,125967831.0,125087554.0,119816743.0,115713807.0,111349361.0,102290200.0,92097008.0,87324104.0,86343029.0,76557550.0,64688741.0,54998935.0,35481538.0,15282725.0
,weightedAverageShsOutDil,128203568.0,136433769.0,133159033.0,134155771.0,125948076.0,126918869.0,121435267.0,111689409.0,106523015.0,96683508.0,92050453.0,91082834.0,81913784.0,70503668.0,59291749.0,35481538.0,15282725.0
