date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,-10000000.0,125800000.0,126900000.0,115700000.0,125143000.0,137105000.0,132217000.0,124851000.0,124387000.0,108931000.0,116196000.0,91338000.0,62197000.0,94307000.0,93305000.0,7393000.0,45675000.0,48117000.0,46867000.0,0.0,0.0
,EBITDA,6974000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.690905488408956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,6984000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.691896175946107,0.0550508811119384,0.041683852662892,0.0704314620272219,0.119390142140434,0.0195084492556901,0.0716676880321297,0.0874397805775816,0.0892536823647324,0.0864223303247605,0.0711144195366594,0.0815592113603573,0.0654880907702947,0.119599953392169,0.135769852590593,0.0874415068671288,0.0723888169105705,0.0367038185800513,0.0567032546462141,0.0,0.0
,totalOtherIncomeExpensesNet,1182000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404863000.0,362684000.0,482464000.0,300800000.0,308932000.0,378258000.0,281387000.0,261536000.0,300260000.0,337148000.0,351923000.0,421849000.0
,incomeBeforeTax,515000000.0,554500000.0,333500000.0,444500000.0,848588000.0,201181000.0,744137000.0,789699000.0,757751000.0,714955000.0,606444000.0,709606000.0,563278000.0,1011040000.0,1095742000.0,655608000.0,535928000.0,259357000.0,370397000.0,0.0,0.0
,incomeBeforeTaxRatio,0.0510204081632653,0.0550508811119384,0.041683852662892,0.0704314620272219,0.119390142140434,0.0195084492556901,0.0716676880321297,0.0874397805775816,0.0892536823647324,0.0864223303247605,0.0711144195366594,0.0815592113603573,0.0654880907702947,0.119599953392169,0.135769852590593,0.0874415068671288,0.0723888169105705,0.0367038185800513,0.0567032546462141,0.0,0.0
,incomeTaxExpense,72000000.0,167700000.0,80900000.0,-75100000.0,283238000.0,59626000.0,273230000.0,300792000.0,274046000.0,169116000.0,327267000.0,279032000.0,115482000.0,357294000.0,379871000.0,176253000.0,185368000.0,73705000.0,110657000.0,0.0,104500000.0
,netIncome,442000000.0,382600000.0,251000000.0,519600000.0,565350000.0,141555000.0,470907000.0,488907000.0,483705000.0,545839000.0,279177000.0,430574000.0,447796000.0,653746000.0,717418000.0,479355000.0,350560000.0,185652000.0,-1001199000.0,98053000.0,89684000.0
,netIncomeRatio,0.0437883891420646,0.0379846115661454,0.0313722549276938,0.082331130864667,0.0795406214312416,0.0137265374681964,0.0453529605007493,0.0541344497116543,0.0569744578736721,0.0659799265158464,0.0327375822054237,0.0494884145177387,0.0520618683750739,0.0773342213268682,0.0888929475239958,0.06393381948404,0.0473508076759744,0.0262731961235813,-0.153271332782217,0.0158485529202631,0.0144372670931437
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.34339996062143,5.87,4.0,9.45,9.23,2.08,6.52,6.38,5.74,5.65,2.52,3.65,3.8,5.46,5.66,3.53,2.53370283359059,1.7,-9.17,0.899999998164258,0.85
,EPSDiluted,7.34339996062143,5.84,3.98,9.39,9.13,2.05,6.44,6.3,5.67,5.58,2.5,3.63,3.77,5.38,5.57,3.5,2.53171204773993,1.7,-9.17,0.897738113422943,0.85
,weightedAverageShsOut,60190103.0,61942969.0,59239608.0,54986654.0,61261288.0,68163825.0,72181447.0,76648688.0,84276427.0,96626306.0,110632551.0,118036632.0,117764288.0,119737556.0,126846990.0,135773551.0,138358767.0,109222276.0,109222276.0,108947778.0,104915373.0
,weightedAverageShsOutDil,60190103.0,62313468.0,59545524.0,55311032.0,61934774.0,69017209.0,73152010.0,77654764.0,85307065.0,97795309.0,111473214.0,118495640.0,118836331.0,121436693.0,128812813.0,136945310.0,138467564.0,109222276.0,109222276.0,109222276.0,104915373.0
