date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-12-06_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000000.0,54000000.0,0.0,0.0,-5808080808.0,-14335446032.0,0.0,-12926063055.0,-3077104735.0,-6155815655.0,-305947515.0,-6971962618.0,-8200285668.0,-6542796223.0,-1966014418.0,-18651952462.0,-15435149979.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-19408000000.0,-17889000000.0,-7987000000.0,-1965000000.0,-7383000000.0,-16501000000.0,18788000000.0,-3006000000.0,2197000000.0,3437000000.0,-6755000000.0,-12803000000.0,-2507215007.0,-16057137452.0,0.0,-18257601257.0,-1896327784.0,-3189465984.0,-1749967032.0,4204049844.0,-18873194731.0,-10650319829.0,12810063263.0,-4997993518.0,-12055062667.0,-17344000000.0,-26569000000.0,-9968000000.0,-9104000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-340000000.0,-1001000000.0,-638000000.0,-55000000.0,-1514000000.0,-1130000000.0,-264000000.0,-561000000.0,-272000000.0,-1099000000.0,-1395000000.0,-1419000000.0,-339105340.0,-537319081.0,103000000.0,-769662291.0,-510095643.0,-492562790.0,-483977318.0,-342679128.0,-231709252.0,-175144685.0,-262027365.0,-1095076401.0,-3943107.0,0.0,0.0,0.0,0.0
,commonStockIssued,177000000.0,158000000.0,192000000.0,194000000.0,265000000.0,29000000.0,82000000.0,105000000.0,417000000.0,0.0,563000000.0,178000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-234000000.0,-109000000.0,-417000000.0,-7000000.0,-270000000.0,-642000000.0,-1392000000.0,-552000000.0,-157000000.0,-1016000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752000000.0,-331000000.0,-16000000.0,973000000.0
,dividendsPaid,-2571000000.0,-2406000000.0,-2109000000.0,-1425000000.0,-1917000000.0,-1753000000.0,-1654000000.0,-1622000000.0,-1598000000.0,-1556000000.0,-1519000000.0,-1490000000.0,-1404521405.0,-1183426355.0,-1056000000.0,-1055761248.0,-1027275948.0,-970495001.0,-771462482.0,-738317757.0,-657038565.0,-628997868.0,-603942916.0,-613983639.0,-532037741.0,-464000000.0,-431000000.0,-422000000.0,-394000000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,-7000000.0,-5000000.0,0.0,0.0,-1204000000.0,-2051000000.0,596000000.0,708273209.0,-225144263.0,0.0,488051162.0,728539380.0,39014874.0,-218910721.0,-799065421.0,-131725123.0,82241853.0,1053994409.0,-734835624.0,2653992395.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1221000000.0,-1290000000.0,-993000000.0,-501000000.0,-2436000000.0,-2903000000.0,-1833000000.0,-2630000000.0,-2690000000.0,-2303000000.0,15147000000.0,-11831000000.0,2104000000.0,11701000000.0,0.0,25226000000.0,1945920416.0,-1810534016.0,3626533034.0,-13621495327.0,17503570862.0,16719463905.0,-19424010593.0,20148942738.0,17812984087.0,16502000000.0,25122000000.0,6835000000.0,7975000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,25000000.0,4000000.0,53000000.0,-51000000.0,55000000.0,280000000.0,99000000.0,48000000.0,5000000.0,-17000000.0,-38000000.0,-47000000.0,70000000.0,-70000000.0,0.0,-22000000.0,-4723108.0,-41453304.0,-105499143.0,-12461059.0,31740993.0,13706975.0,-21038694.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39691000000.0,-540000000.0,940000000.0,-60000000.0,447000000.0,359000000.0,483000000.0,-402000000.0,1132000000.0,-335000000.0,-38000000.0,254000000.0,101010101.0,1.0,7000000.0,6731740.0,-64942732.0,-1219215.0,1318740.0,1.0,-36502143.0,-1522997.0,69001029.0,154345.0,140825.0,296000000.0,733000000.0,-1149000000.0,254000000.0
,cashAtEndOfPeriod,43531000000.0,3840000000.0,4380000000.0,3440000000.0,3500000000.0,3053000000.0,2694000000.0,2211000000.0,2613000000.0,1855000000.0,2190000000.0,1812000000.0,1558441558.0,1456815817.0,1317000000.0,1317177157.0,1309481639.0,1374055109.0,1593037057.0,957943925.0,1487065545.0,1524520256.0,1700014712.0,1630961568.0,0.0,296000000.0,733000000.0,-1149000000.0,254000000.0
,cashAtBeginningOfPeriod,3840000000.0,4380000000.0,3440000000.0,3500000000.0,3053000000.0,2694000000.0,2211000000.0,2613000000.0,1481000000.0,2190000000.0,1812000000.0,1558000000.0,1457431457.0,1316810141.0,1310000000.0,1310445417.0,1374424371.0,1593513777.0,1300276935.0,1487538941.0,1523567688.0,1699664941.0,1631013683.0,835931471.0,1370933671.0,0.0,0.0,0.0,0.0
,operatingCashFlow,60295000000.0,18635000000.0,9867000000.0,2457000000.0,10211000000.0,19483000000.0,-16571000000.0,5186000000.0,1620000000.0,-1452000000.0,-7976000000.0,24935000000.0,434102934.0,4566266200.0,0.0,-6939302143.0,-108631480.0,4823213850.0,-1479625478.0,8900311526.0,1301380733.0,-6257995736.0,6703987053.0,-14356073468.0,-6293057316.0,1138000000.0,2180000000.0,1984000000.0,1383000000.0
,capitalExpenditure,-309000000.0,-272000000.0,-255000000.0,0.0,-170000000.0,-256000000.0,-251000000.0,-248000000.0,-309000000.0,-235000000.0,-220000000.0,-272000000.0,-149110149.0,-245955917.0,0.0,-102098059.0,-263313260.0,-235308461.0,-265066596.0,-235202492.0,-587208380.0,-377703320.0,-386935413.0,-797036580.0,-238980425.0,-200000000.0,-265000000.0,-286000000.0,-414000000.0
,freeCashFlow,59986000000.0,18363000000.0,9612000000.0,2457000000.0,10041000000.0,19227000000.0,-16822000000.0,4938000000.0,1311000000.0,-1687000000.0,-8196000000.0,24663000000.0,284992785.0,4320310283.0,0.0,-7041400202.0,-371944740.0,4587905389.0,-1744692074.0,8665109034.0,714172353.0,-6635699056.0,6317051640.0,-15153110048.0,-6532037741.0,938000000.0,1915000000.0,1698000000.0,969000000.0
