date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-16000000.0,-20000000.0,-300000000.0,-200000000.0,-500000000.0,-500000000.0,-500000000.0,-250000000.0,-50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,-11000000.0,-5000000.0,-24000000.0,-25000000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-5000000.0,0.0,-14000000.0,-1000000.0,-1736000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31000000.0,-32000000.0,-31000000.0,-31000000.0,-16000000.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-10000000.0,-33000000.0,-42000000.0,-24000000.0,-66000000.0,-80000000.0,-17000000.0,-25000000.0,-10000000.0,1152000000.0,-124000000.0,-56000000.0,-35000000.0,1000000.0,-19000000.0,3000000.0,1000000.0,-4000000.0,3000000.0,0.0,-658000000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-58000000.0,-49000000.0,-335000000.0,-233000000.0,-2262000000.0,-774000000.0,-359000000.0,-141000000.0,-115000000.0,-3000000.0,-82000000.0,-259000000.0,-193000000.0,547000000.0,214000000.0,-51000000.0,135000000.0,128000000.0,-383000000.0,-75000000.0,924000000.0,290000000.0,-234000000.0,-251000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,19000000.0,-4000000.0,-13000000.0,19000000.0,-11000000.0,-20000000.0,-35000000.0,-17000000.0,18000000.0,-23000000.0,2000000.0,23000000.0,-61000000.0,38000000.0,34000000.0,-22000000.0,28000000.0,39000000.0,24000000.0,-6000000.0,7000000.0,-12000000.0,-4000000.0,-10000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,31000000.0,2000000.0,-242000000.0,-172000000.0,-1851000000.0,1902000000.0,-850000000.0,852000000.0,102000000.0,-182000000.0,-57000000.0,-218000000.0,-578000000.0,701000000.0,192000000.0,113000000.0,-201000000.0,-251000000.0,180000000.0,-388000000.0,-437000000.0,1307000000.0,198000000.0,207000000.0
,cashAtEndOfPeriod,500000000.0,469000000.0,467000000.0,706000000.0,878000000.0,2729000000.0,827000000.0,1677000000.0,825000000.0,723000000.0,905000000.0,962000000.0,1180000000.0,1758000000.0,1057000000.0,865000000.0,752000000.0,953000000.0,1204000000.0,1024000000.0,1412000000.0,1849000000.0,198000000.0,913000000.0
,cashAtBeginningOfPeriod,469000000.0,467000000.0,709000000.0,878000000.0,2729000000.0,827000000.0,1677000000.0,825000000.0,723000000.0,905000000.0,962000000.0,1180000000.0,1758000000.0,1057000000.0,865000000.0,752000000.0,953000000.0,1204000000.0,1024000000.0,1412000000.0,1849000000.0,542000000.0,0.0,706000000.0
,operatingCashFlow,168000000.0,183000000.0,204000000.0,217000000.0,120000000.0,338000000.0,284000000.0,312000000.0,239000000.0,175000000.0,174000000.0,141000000.0,-116000000.0,293000000.0,281000000.0,417000000.0,418000000.0,370000000.0,1146000000.0,436000000.0,-526000000.0,2482000000.0,1376000000.0,1411000000.0
,capitalExpenditure,0.0,-142000000.0,-127000000.0,-99000000.0,-75000000.0,-187000000.0,-340000000.0,-269000000.0,-229000000.0,-258000000.0,-209000000.0,-151000000.0,-294000000.0,-376000000.0,-373000000.0,-585000000.0,-827000000.0,-879000000.0,-723000000.0,-752000000.0,-793000000.0,-876000000.0,-861000000.0,-917000000.0
,freeCashFlow,168000000.0,41000000.0,77000000.0,118000000.0,45000000.0,151000000.0,-56000000.0,43000000.0,10000000.0,-83000000.0,-35000000.0,-10000000.0,-410000000.0,-83000000.0,-92000000.0,-168000000.0,-409000000.0,-509000000.0,423000000.0,-316000000.0,-1319000000.0,1606000000.0,515000000.0,494000000.0
