date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,commonStockRepurchased,0.0,-14195000.0,-10833000.0,-35178000.0,-167055000.0,-128239000.0,-15418000.0,-60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30000.0,-8951000.0,-1449000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-67933000.0,-68350000.0,-78805000.0,-64639000.0,-68397000.0,-64642000.0,-65075000.0,-58391000.0,-47132000.0,-30253000.0,-31462000.0,-42711000.0,-38359000.0,-25653000.0,-17407000.0,-13985000.0,-5506000.0,-1774000.0,-1638000.0,-1638000.0,-1114000.0,13000.0
,otherFinancingActivites,0.0,-8267000.0,-4766000.0,-8169000.0,-9026000.0,-4936000.0,-6512000.0,-4965000.0,-1832000.0,-868000.0,-4410000.0,-486000.0,-1244000.0,-429000.0,-1145000.0,-2800000.0,-325000.0,-139000.0,-16016000.0,-3495000.0,21489000.0,697000.0,-5484000.0
,netCashUsedProvidedByFinancingActivities,0.0,-53344000.0,-81660000.0,-176511000.0,-78793000.0,28372000.0,53072000.0,2367000.0,28552000.0,131062000.0,322304000.0,-16904000.0,64346000.0,-11262000.0,388200000.0,163989000.0,46137000.0,93744000.0,-7859000.0,-12174000.0,9739000.0,6198000.0,168000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-3798000.0,15197000.0,-167699000.0,157689000.0,6280000.0,-14538000.0,-32846000.0,44491000.0,-41028000.0,54192000.0,-4293000.0,3370000.0,2011000.0,1536000.0,-11834000.0,-20093000.0,40567000.0,-27000.0,0.0,0.0,0.0,-321000.0
,cashAtEndOfPeriod,0.0,36985000.0,40783000.0,17945000.0,185644000.0,27955000.0,21675000.0,36213000.0,69059000.0,24568000.0,65596000.0,11404000.0,15697000.0,12327000.0,10316000.0,8780000.0,20614000.0,40707000.0,140000.0,167000.0,0.0,124000.0,373000.0
,cashAtBeginningOfPeriod,0.0,40783000.0,25586000.0,185644000.0,27955000.0,21675000.0,36213000.0,69059000.0,24568000.0,65596000.0,11404000.0,15697000.0,12327000.0,10316000.0,8780000.0,20614000.0,40707000.0,140000.0,167000.0,0.0,124000.0,0.0,694000.0
,operatingCashFlow,0.0,103112000.0,114822000.0,108406000.0,86558000.0,121817000.0,112894000.0,90261000.0,71756000.0,58668000.0,46246000.0,21532000.0,53894000.0,59300000.0,27217000.0,15413000.0,12148000.0,5193000.0,7977000.0,6828000.0,5032000.0,3075000.0,2643000.0
,capitalExpenditure,0.0,-152000.0,-15104000.0,-61371000.0,-255517000.0,-116126000.0,-148944000.0,-103017000.0,-32836000.0,-212714000.0,-296559000.0,-15453000.0,-82909000.0,-49442000.0,-406425000.0,-138017000.0,-54010000.0,-31943000.0,-5142000.0,-5086000.0,-14095000.0,-8149000.0,-3297000.0
,freeCashFlow,0.0,54176000.0,49193000.0,56490000.0,53291000.0,94451000.0,74552000.0,47407000.0,43313000.0,-154046000.0,-250313000.0,6079000.0,-29015000.0,9858000.0,-379208000.0,-122604000.0,-41862000.0,-26750000.0,2835000.0,1742000.0,-9063000.0,-5074000.0,-654000.0
