date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingExpenses,554000000.0,313000000.0,227000000.0,224000000.0,401000000.0,484000000.0,617000000.0,1006000000.0,2208000000.0,1885000000.0,1781000000.0,3384000000.0,2588000000.0,3886000000.0,904000000.0,829000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,639883000.0,366000000.0,279698000.0,281558000.0,547769000.0,553094000.0,687074000.0,1085587000.0,2307008000.0,1988578000.0,1879925000.0,3473579000.0,2659255000.0,3927860000.0,943841000.0,870037000.0,1020916000.0,1109614000.0,668161000.0,425931000.0,321540000.0,315745000.0,417081000.0,402899000.0,380603000.0,3800000.0,3900000.0,3900000.0,153200000.0,142400000.0
,interestExpense,59595000.0,52656000.0,52993000.0,57035000.0,56672000.0,68932000.0,69648000.0,79663000.0,99344000.0,103271000.0,98589000.0,89266000.0,71164000.0,41986000.0,39348000.0,41091000.0,41131000.0,41113000.0,36776000.0,30623000.0,28759000.0,20402000.0,18624000.0,6399000.0,3793000.0,3800000.0,3900000.0,3900000.0,3900000.0,3900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,57812000.0,48784000.0,58215000.0,64430000.0,61342000.0,52559000.0,48365000.0,68716000.0,100135000.0,84828000.0,60882000.0,60349000.0,34304000.0,25177000.0,22317000.0,39321000.0,47651000.0,50679000.0,12292000.0,8281000.0,6860000.0,11746000.0,7742000.0,8187000.0,8969000.0,38300000.0,2600000.0,2000000.0,27100000.0,1500000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.46638441023862,0.698511586298587,0.751124707255786,0.735887675483606,0.484444456993665,0.468577923693841,0.270464866632618,-0.044401044798376,-0.673729145566773,-0.321947590839199,-0.236365728942306,-1.03308524423977,-0.544708009057081,-1.31977680211386,0.357568121843028,0.430055747348562,0.36694956820672,0.341635957045492,0.573279014026669,0.68631747016035,0.710413287449531,0.683227071848147,0.570756823846877,0.535976053586894,0.489555825870974,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,9055000.0,10638000.0,8708000.0,10187000.0,17659000.0,12457000.0,8422000.0,9914000.0,28145000.0,36459000.0,11588000.0,49573000.0,32315000.0,28793000.0,45403000.0,44127000.0,50970000.0,79657000.0,147076000.0,73829000.0,40283000.0,47697000.0,47075000.0,32665000.0,22013000.0,111400000.0,98200000.0,104200000.0,95600000.0,75100000.0
,incomeBeforeTax,559263000.0,847977000.0,844150000.0,784496000.0,514714000.0,487687000.0,254723000.0,-46152000.0,-928644000.0,-484299000.0,-359400000.0,-1765053000.0,-937729000.0,-2234654000.0,525328000.0,656493000.0,591777000.0,575797000.0,897642000.0,931910000.0,788801000.0,681010000.0,554585000.0,465373000.0,365028000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.46638441023862,0.698511586298587,0.751124707255786,0.735887675483606,0.484444456993665,0.468577923693841,0.270464866632618,-0.044401044798376,-0.673729145566773,-0.321947590839199,-0.236365728942306,-1.03308524423977,-0.544708009057081,-1.31977680211386,0.357568121843028,0.430055747348562,0.36694956820672,0.341635957045492,0.573279014026669,0.68631747016035,0.710413287449531,0.683227071848147,0.570756823846877,0.535976053586894,0.489555825870974,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,113170000.0,174214000.0,174053000.0,428735000.0,172197000.0,-684313000.0,2774000.0,3696000.0,-1565000.0,1593000.0,4335000.0,-442776000.0,-394329000.0,-833977000.0,-130097000.0,176932000.0,159348000.0,146027000.0,268451000.0,292773000.0,246802000.0,210809000.0,169120000.0,141623000.0,107037000.0,83800000.0,57600000.0,47500000.0,39400000.0,32000000.0
,netIncome,446093000.0,673763000.0,670097000.0,355761000.0,342517000.0,1172000000.0,251949000.0,-49848000.0,-927079000.0,-485892000.0,-363735000.0,-1322277000.0,-518914000.0,-1670018000.0,564739000.0,626873000.0,553186000.0,493879000.0,629191000.0,639137000.0,541999000.0,470201000.0,385465000.0,323750000.0,257991000.0,207600000.0,159500000.0,127300000.0,102300000.0,75000000.0
,netIncomeRatio,0.372008913009759,0.555004748854385,0.596252340174116,0.333717616556009,0.322374099162057,1.12607743607925,0.267519433593439,-0.0479568226969459,-0.672593741566089,-0.323006569924861,-0.239216717909932,-0.773928520841942,-0.301426757423356,-0.986305269411991,0.384393490469783,0.410652263630587,0.34302002923061,0.293031788685371,0.401832797612471,0.470700914171836,0.488137428051382,0.471731769592327,0.396705246452999,0.372867027843809,0.346003586224285,0.335976695258132,0.317602548785344,0.31548946716233,0.3179981349083,0.290697674418605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.26433918039152,1.909613,1.833842,0.981735,0.998912,3.451607,0.744178,-0.147585,-4.588773,-2.415306,-1.814596,-10.569671,-4.14904,-20.54,6.7,6.83,5.67,5.0,6.07,5.98,5.1,4.35,3.44,2.78,2.165,1.75,1.35,1.08,0.87,0.67
,EPSDiluted,1.26433918039152,1.85,1.78,0.95,0.86,2.6,0.64,-0.16,-4.59,-2.42,-2.06,-10.65,-4.55,-20.54,6.65,6.78,5.63,4.99,6.04,5.93,5.05,4.3,3.39,2.75,2.165,1.75,1.35,1.08,0.87,0.67
,weightedAverageShsOut,352827000.0,352827000.0,365406000.0,362380000.0,342890000.0,339552000.0,338560000.0,337758000.0,202032000.0,201172000.0,200449588.0,124180000.0,110647000.0,81294000.0,84950000.0,91787000.0,97549000.0,98776000.0,103655848.0,106879097.0,106274314.0,108092184.0,112053779.0,116456835.0,119164434.0,118628571.0,118148148.0,117870370.0,117586207.0,111940299.0
,weightedAverageShsOutDil,352827000.0,373924000.0,386078000.0,394766000.0,431992000.0,468060000.0,413547000.0,337758000.0,202032000.0,201172000.0,200449588.0,124209000.0,113962000.0,81294000.0,84950000.0,92443000.0,98245000.0,99022000.0,104170695.0,107780270.0,107326535.0,109349070.0,113706490.0,117727273.0,119164434.0,118628571.0,118148148.0,117870370.0,117586207.0,111940299.0
