date,,2020-12-25_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,-12000.0,155000.0,-84000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,37000000.0,18400000.0,75839000.0,15841000.0,2362000.0,-28894000.0,18582000.0,6100000.0,2160000.0,17500000.0,7957000.0,-2920000.0,-3830000.0,10130000.0,12658000.0,-777000.0,5405000.0,-202000.0,5477000.0
,cashAtEndOfPeriod,200000000.0,162545000.0,144145000.0,68306000.0,52465000.0,50103000.0,78982000.0,60400000.0,54360000.0,52200000.0,34654000.0,26680000.0,29570000.0,33430000.0,23321000.0,10663000.0,11440000.0,6035000.0,9667000.0
,cashAtBeginningOfPeriod,162000000.0,144145000.0,68306000.0,52465000.0,50103000.0,78997000.0,60400000.0,54300000.0,52200000.0,34700000.0,26697000.0,29600000.0,33400000.0,23300000.0,10663000.0,11440000.0,6035000.0,6237000.0,4190000.0
,operatingCashFlow,97000000.0,121000000.0,41709000.0,48905000.0,17577000.0,926000.0,30359000.0,29930000.0,27340000.0,23720000.0,-4857000.0,1090000.0,11580000.0,23520000.0,7685000.0,-3176000.0,4022000.0,429000.0,2739000.0
,capitalExpenditure,-36000000.0,-26300000.0,-26152000.0,-16149000.0,-7278000.0,-10152000.0,-5334000.0,-2963000.0,-609000.0,-3983000.0,-3817000.0,37000.0,20000.0,-7710000.0,-3941000.0,-1126000.0,-3323000.0,-491000.0,-1771000.0
,freeCashFlow,61000000.0,94700000.0,15557000.0,32756000.0,10299000.0,-9226000.0,25025000.0,26970000.0,26730000.0,19740000.0,-8674000.0,350000.0,2130000.0,15810000.0,3744000.0,-4302000.0,699000.0,-62000.0,968000.0
