date,,2020-12-31_FY,2019-12-31_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2016-01-01_FY,2015-01-02_FY,2014-01-03_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-29_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2003-01-03_FY,2001-12-28_FY,2000-12-29_FY,1999-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,183928000.0,32574000.0,-32020000.0,47565000.0,-31788000.0,1686919000.0,-8933000.0,409275000.0,7937000.0,38899000.0,-1030000.0,11300000.0,142358000.0,62700000.0,-200000.0,-1401000.0,-1278000.0,80031000.0,31980000.0,43513000.0,-104600000.0,1536000.0
,netCashUsedProvidedByFinancingActivities,-88578000.0,-117926000.0,-725080000.0,-111669000.0,-72146000.0,467910000.0,-2377000.0,-23400000.0,-21500000.0,3700000.0,-78821000.0,-34500000.0,81700000.0,65200000.0,1900000.0,-333000.0,-168000.0,80720000.0,2600000.0,81200000.0,-18600000.0,-422000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-516000.0,-604000.0,2584000.0,2228000.0,-448000.0,-1176000.0,-1618000.0,100000.0,200000.0,400000.0,879000.0,-300000.0,-1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,35671000.0,-12034000.0,-18527000.0,-8020000.0,-30362000.0,5654000.0,41359000.0,15200000.0,-16200000.0,13600000.0,-14981000.0,15800000.0,-11400000.0,-37700000.0,24700000.0,11608000.0,-30013000.0,114878000.0,-38700000.0,43300000.0,-3800000.0,-277000.0
,cashAtEndOfPeriod,49206000.0,13535000.0,18814000.0,44096000.0,52116000.0,82478000.0,76859000.0,35500000.0,20300000.0,36500000.0,22883000.0,37900000.0,22100000.0,33400000.0,71100000.0,46403000.0,89473000.0,119486000.0,4600000.0,43300000.0,100000.0,3863000.0
,cashAtBeginningOfPeriod,13535000.0,25569000.0,37341000.0,52116000.0,82478000.0,76824000.0,35500000.0,20300000.0,36500000.0,22900000.0,37864000.0,22100000.0,33500000.0,71100000.0,46400000.0,34795000.0,119486000.0,4608000.0,43300000.0,0.0,3900000.0,4140000.0
,operatingCashFlow,181341000.0,165358000.0,167299000.0,149357000.0,105532000.0,12479000.0,81276000.0,56800000.0,64800000.0,89900000.0,76885000.0,71800000.0,57100000.0,43000000.0,39200000.0,43335000.0,45166000.0,54801000.0,27800000.0,21500000.0,18200000.0,8992000.0
,capitalExpenditure,-51439000.0,-48198000.0,-44908000.0,-47301000.0,-58632000.0,-44616000.0,-24823000.0,-18558000.0,-41069000.0,-22489000.0,-16140000.0,-19674000.0,-44172000.0,-20000000.0,-15400000.0,-28183000.0,-38444000.0,-11925000.0,-20501000.0,-9715000.0,-4900000.0,-9022000.0
,freeCashFlow,129902000.0,117160000.0,122391000.0,102056000.0,46900000.0,-32137000.0,56453000.0,38200000.0,23700000.0,67400000.0,60745000.0,52100000.0,12900000.0,23000000.0,23800000.0,15152000.0,6722000.0,42876000.0,7300000.0,11200000.0,13300000.0,-30000.0
