date,,2020-12-29_FY,2019-12-31_FY,2019-01-01_FY,2018-01-02_FY,2017-01-03_FY,2015-12-29_FY,2014-12-30_FY,2013-12-31_FY,2013-01-01_FY,2012-01-03_FY,2010-12-28_FY,2009-12-29_FY,2008-12-30_FY,2008-01-01_FY,2007-01-02_FY,2006-01-03_FY,2004-12-28_FY,2003-12-30_FY,2002-12-31_FY,2002-01-01_FY,2001-01-02_FY,1999-12-28_FY,1998-12-29_FY,1997-12-30_FY,1996-12-29_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingExpenses,616069000.0,893094000.0,1680503000.0,1588269000.0,1548098000.0,1431332000.0,1341587000.0,658763000.0,1220100000.0,1175700000.0,1118300000.0,1133900000.0,1102400000.0,1019800000.0,875000000.0,749400000.0,613300000.0,495700000.0,65188000.0,337500000.0,274600000.0,221400000.0,171400000.0,100200000.0,77200000.0,70200000.0,49700000.0,39600000.0,31800000.0
,costAndExpenses,2330662000.0,2354544000.0,2213383000.0,2107657000.0,2074726000.0,1935363000.0,1831893000.0,1717517000.0,1670300000.0,1624200000.0,1531200000.0,1528300000.0,1519200000.0,1400800000.0,1208500000.0,1052300000.0,870400000.0,691100000.0,581713000.0,483700000.0,392100000.0,316600000.0,247500000.0,194400000.0,151500000.0,106900000.0,76600000.0,60300000.0,47700000.0
,interestExpense,8599000.0,0.0,-11537000.0,-6379000.0,-9225000.0,-5894000.0,-6187000.0,0.0,-4700000.0,4918000.0,16808000.0,23433000.0,14788000.0,10852000.0,4200000.0,3900000.0,2200000.0,3500000.0,0.0,4300000.0,4700000.0,2800000.0,3000000.0,500000.0,500000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,91415000.0,88133000.0,95976000.0,92729000.0,88010000.0,85563000.0,82835000.0,78558000.0,74400000.0,72000000.0,72100000.0,75200000.0,73300000.0,64200000.0,53100000.0,45200000.0,35900000.0,28000000.0,22855000.0,17500000.0,13700000.0,10900000.0,8500000.0,13300000.0,10700000.0,5900000.0,3600000.0,2300000.0,1400000.0
,EBITDA,-256022000.0,216281000.0,214924000.0,245574000.0,289003000.0,250809000.0,227566000.0,238951000.0,213100000.0,205500000.0,200300000.0,148900000.0,160500000.0,175000000.0,159900000.0,174900000.0,134800000.0,110700000.0,93112000.0,72900000.0,59800000.0,41800000.0,26200000.0,27500000.0,19500000.0,16200000.0,12600000.0,9000000.0,5700000.0
,EBITDARatio,-0.129093774029674,0.0871155181552927,0.0921498706658703,0.108636931088758,0.126994149980731,0.119398231655677,0.115128623349711,0.127243052116449,0.11779988944168,0.116920801092399,0.120706279378088,0.0929463171036205,0.0999128486055777,0.115771368086795,0.121569223751235,0.147957025632349,0.139083780437474,0.143060222279659,0.142816387257082,0.135225375626043,0.136436230892083,0.120287769784173,0.0987933634992458,0.13183125599233,0.121646912039925,0.138225255972696,0.147196261682243,0.134328358208955,0.109615384615385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-347437000.0,128148000.0,118948000.0,152845000.0,200993000.0,165246000.0,144731000.0,160393000.0,138700000.0,133500000.0,128200000.0,73700000.0,87200000.0,110800000.0,106800000.0,129700000.0,98900000.0,82700000.0,70257000.0,55400000.0,46100000.0,30900000.0,17700000.0,14200000.0,8800000.0,10300000.0,9000000.0,6700000.0,4300000.0
,operatingIncomeRatio,-0.175187888414073,0.0516165517108042,0.0509996222663078,0.0676155119526548,0.0883206582183477,0.0786657583586474,0.0732213106792187,0.0854103764291154,0.0766721945826424,0.075955848884843,0.0772568398216223,0.0460049937578027,0.0542828685258964,0.0732998147658111,0.0811982057325325,0.109719989848575,0.102042921997524,0.10687516154045,0.107761093301839,0.102763865702096,0.105179101072325,0.0889208633093525,0.0667420814479638,0.0680728667305849,0.0548970679975047,0.0878839590443686,0.105140186915888,0.1,0.0826923076923077
,totalOtherIncomeExpensesNet,0.0,14683000.0,0.0,0.0,0.0,0.0,0.0,561000.0,0.0,-200000.0,-500000.0,700000.0,-1000000.0,1000000.0,2000000.0,600000.0,1000000.0,2900000.0,2178000.0,1700000.0,-400000.0,600000.0,400000.0,400000.0,-400000.0,1300000.0,1800000.0,800000.0,0.0
,incomeBeforeTax,-356036000.0,140334000.0,107411000.0,146466000.0,191768000.0,159352000.0,138544000.0,156450000.0,134000000.0,129100000.0,111100000.0,51300000.0,73300000.0,105700000.0,113100000.0,134200000.0,102100000.0,89100000.0,76320000.0,61400000.0,50400000.0,34200000.0,21100000.0,15200000.0,8900000.0,11600000.0,10700000.0,7500000.0,0.0
,incomeBeforeTaxRatio,-0.17952375549925,0.0565249334190467,0.0460530687968389,0.0647935724011746,0.0842669942993841,0.0758599053893419,0.0700912262524385,0.0833107017908206,0.0740740740740741,0.0734524351388257,0.0669519103290346,0.0320224719101124,0.0456299800796813,0.0699259063244245,0.0859879875313617,0.11352677438457,0.105344614114734,0.115146032566555,0.117060600947896,0.113893526247449,0.114989733059548,0.0984172661870504,0.0795625942684766,0.0728667305848514,0.0555208983156581,0.0989761092150171,0.125,0.111940298507463,0.0
,incomeTaxExpense,-102671000.0,13041000.0,8376000.0,-10926000.0,52274000.0,42829000.0,37268000.0,42094000.0,35551000.0,33423000.0,29376000.0,8474000.0,20962000.0,31699000.0,31852000.0,46111000.0,35543000.0,31292000.0,27245000.0,22112000.0,18257000.0,12500000.0,7100000.0,5200000.0,3000000.0,3000000.0,3500000.0,2800000.0,0.0
,netIncome,-253365000.0,127293000.0,99035000.0,157392000.0,139494000.0,116523000.0,101276000.0,114356000.0,98400000.0,95700000.0,81700000.0,42800000.0,52300000.0,74000000.0,81300000.0,87900000.0,66500000.0,57800000.0,49075000.0,39300000.0,32100000.0,21700000.0,7700000.0,9900000.0,5900000.0,8600000.0,7200000.0,4700000.0,4200000.0
,netIncomeRatio,-0.127754036985213,0.0512721674698271,0.0424618118097303,0.0696270120530749,0.0612966715134865,0.0554710562508301,0.0512368563773383,0.0608953570724902,0.0543946932006633,0.0544492489758762,0.0492346631312523,0.0267166042446941,0.0325572709163347,0.0489547499338449,0.0618109936896526,0.0743591912697741,0.0686132893107718,0.0746963039545102,0.0752718683375002,0.0728992765720645,0.0732375085557837,0.0624460431654676,0.0290346907993967,0.0474592521572387,0.0368059887710543,0.0733788395904437,0.0841121495327103,0.0701492537313433,0.0807692307692308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.77549066539014,2.9,2.14292,3.26865,2.82537,2.3026,1.96332,2.19,1.78261,1.64433,1.35265,0.71215,0.81719,1.0068,1.02264,1.09601,0.83753,0.74293,0.666667,0.5254,0.42629,0.3035,0.11095,0.17128,0.10517,0.155711,0.137916,0.102324,0.115671
,EPSDiluted,-5.77549066539014,2.86,2.14292,3.26865,2.82537,2.3026,1.96332,2.1,1.78261,1.64433,1.35265,0.71215,0.81719,1.0068,1.02264,1.09601,0.83753,0.74293,0.64,0.5254,0.42629,0.3035,0.11095,0.17128,0.10517,0.155711,0.137916,0.102324,0.115671
,weightedAverageShsOut,43869000.0,43949000.0,46215000.0,48152000.0,49372000.0,50605000.0,51584000.0,52229000.0,55200000.0,58200000.0,60400000.0,60100000.0,64000000.0,73500000.0,79500000.0,80200000.0,79400000.0,77800000.0,73899000.0,74800000.0,75300000.0,71500000.0,69400000.0,57800000.0,56100000.0,55230523.0,52205690.0,45932528.0,36309879.0
,weightedAverageShsOutDil,43869000.0,44545000.0,46215000.0,48152000.0,49372000.0,50605000.0,51584000.0,54377000.0,55200000.0,58200000.0,60400000.0,60100000.0,64000000.0,73500000.0,79500000.0,80200000.0,79400000.0,77800000.0,76737000.0,74800000.0,75300000.0,71500000.0,69400000.0,57800000.0,56100000.0,55230523.0,52205690.0,45932528.0,36309879.0
