date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockRepurchased,-151899000.0,-103225000.0,-95413000.0,-71008000.0,-66528000.0,-14948000.0,-45622000.0,-68432512.3,-48393617.56,0.0,-42961077.38,-33335159.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2392844000.0,-2233321000.0,-1130427000.0,-2232244000.0,-653326000.0,-551158000.0,-429413000.0,-591634402.0,-478023774.23,-409088157.0,-388302045.55,-346216112.97,-375932819.52,-310861583.1,-268092232.8,-219709953.9,-104590211.0,-82975849.2,-56213489.4,-27577776.8,-28581579.0,-56779410.0,-110702950.0,-81500000.0
,otherFinancingActivites,-32273000.0,-52971000.0,-174472000.0,0.0,-489866000.0,0.0,-163621000.0,0.0,0.0,-45996937.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-2088460000.0,-3551805000.0,-1400312000.0,-2343301000.0,-1610977000.0,100699000.0,-1003143000.0,580556591.3,2055006358.77,3340098870.6,1259553954.84,924251893.11,715654204.29,1728005460.12,238935697.6,799997650.98,-88921351.49,-318167740.8,-40907470.8,-224531417.6,-116962172.73,-1369840095.0,-117057500.0,2512500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2034718000.0,-294874000.0,704966000.0,-784685000.0,-454120000.0,3199642000.0,455375000.0,-752700577.3,295536685.14,125597310.4,-149599165.6,264002736.27,-73905888.78,54050761.71,43126738.4,-100837262.34,-6688527.6,-12747105.0,0.0,0.0,0.0,0.0,-85284750.0,18900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,10759725000.0,3813239000.0,-1051394000.0,6579001000.0,-5411672000.0,355402000.0,-73463000.0,-178951005.400002,6113675772.39,-7999892700.6,13591636886.93,204552569.129999,2175218528.94,1020320926.65,222187954.0,2807418739.26,755413454.690001,-1975922676.0,1001898995.6,498543850.0,570050771.68,-75116620.0,-654853100.0,913200000.0
,cashAtEndOfPeriod,36733767000.0,25974042000.0,22160803000.0,23212197000.0,16633196000.0,22044868000.0,21689466000.0,22213760649.1,20452648371.65,14473627632.4,24578636034.95,11133943149.42,11833271620.29,9215416531.35,8352574268.0,9161691599.85,6050694526.09,5593915278.0,7673719718.0,6529511822.4,6184125676.43,5580520187.5,5392671800.0,913200000.0
,cashAtBeginningOfPeriod,25974042000.0,22160803000.0,23212197000.0,16633196000.0,22044868000.0,21689466000.0,21762929000.0,22392711654.5,14338972599.26,22473520333.0,10986999148.02,10929390580.29,9658053091.35,8195095604.7,8130386314.0,6354272860.59,5295281071.4,7569837954.0,6671820722.4,6030967972.4,5614074904.75,5655636807.5,6047524900.0,0.0
,operatingCashFlow,12686823000.0,6933711000.0,-121962000.0,9301315000.0,-1457530000.0,-1362494000.0,-1825273000.0,2169185397.6,9341958966.8,-4485895526.8,9250136798.74,-1418234434.89,1420867575.81,4018772617.11,1804695416.4,4330927018.56,2306735464.26,1756204209.0,1232188998.4,635180137.2,652009331.61,986579077.5,752846950.0,507700000.0
,capitalExpenditure,-633361000.0,5648000.0,-23891000.0,106488000.0,-385757000.0,-491225000.0,-548616000.0,-879343661.2,-588496303.31,-265174133.8,-229622118.96,-130737551.49,-287030212.47,-158743570.5,-111306341.2,-100957773.99,-134711536.03,-103777043.4,-80394396.8,-106154137.6,-81697444.27,-117031245.0,-184950850.0,-128800000.0
,freeCashFlow,12053462000.0,6426978000.0,-723210000.0,8885742000.0,-1843287000.0,-1853719000.0,-2373889000.0,1289841736.4,8753462663.49,-4751069660.6,9020514679.78,-1548971986.38,1133837363.34,3860029046.61,1693389075.2,4229969244.57,2172023928.23,1652427165.6,1151794601.6,529025999.6,570311887.34,869547832.5,567896100.0,378900000.0
