date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2008-01-05_FY,2007-01-06_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2003-01-04_FY,2002-01-05_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1998-01-03_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,netCashUsedForInvestingActivites,-10616000.0,18679000.0,-15618000.0,-24861000.0,-12402000.0,-293830000.0,-103160000.0,-123200000.0,-345200000.0,-110073000.0,-47500000.0,-38300000.0,-81500000.0,-52500000.0,-61400000.0,-60441000.0,-76300000.0,-30700000.0,-30500000.0,-67400000.0,-23800000.0,-29600000.0,-6100000.0,-7500000.0,-5200000.0,-7400000.0,-8100000.0,-3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-295771000.0,-870552000.0,-857474000.0,-2318246000.0,-1207205000.0,-2368408000.0,-838684000.0,-791495000.0,0.0,-8838000.0,0.0,0.0,0.0,0.0,-18155000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7833000.0,0.0,0.0,0.0,0.0,0.0,5650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,200000.0,300000.0,18700000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-15894000.0,770000.0,0.0,7600000.0,6100000.0,-270882000.0,23400000.0,3800000.0,4900000.0,29100000.0,5100000.0,-75260000.0,10500000.0,8200000.0,6400000.0,2600000.0,600000.0,2800000.0,4500000.0,1600000.0,0.0,0.0,0.0,-14500000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8006000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1100000.0,0.0
,otherFinancingActivites,0.0,-200428000.0,-55577000.0,-196470000.0,-11233000.0,177138000.0,123047000.0,444140000.0,59899000.0,607000.0,36225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,10752000.0,-208486000.0,-62657000.0,-201710000.0,-198494000.0,-64027000.0,-325181000.0,-148200000.0,-219600000.0,-249857000.0,-170600000.0,300000.0,-112800000.0,29700000.0,-20100000.0,-95771000.0,23800000.0,-7500000.0,-8900000.0,6900000.0,-27700000.0,2500000.0,1100000.0,-5900000.0,300000.0,-700000.0,9700000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,882000.0,9364000.0,-19178000.0,8824000.0,10100000.0,-3760000.0,3000000.0,2900000.0,3367000.0,-3400000.0,5200000.0,2100000.0,12800000.0,8100000.0,-5549000.0,-1800000.0,10300000.0,3300000.0,-400000.0,-200000.0,-800000.0,100000.0,-600000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,116497000.0,-203134000.0,179228000.0,-66207000.0,8055000.0,13014000.0,-44218000.0,143200000.0,-110300000.0,-105296000.0,-12400000.0,233200000.0,-83200000.0,121900000.0,75100000.0,-127973000.0,27400000.0,45700000.0,44900000.0,-12000000.0,-11400000.0,33600000.0,36200000.0,9100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,200239000.0,410472000.0,231123000.0,297330000.0,289275000.0,276282000.0,320400000.0,177200000.0,287498000.0,392800000.0,405200000.0,172000000.0,255200000.0,132600000.0,57457000.0,185500000.0,158000000.0,112400000.0,67500000.0,79500000.0,90900000.0,57300000.0,21100000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,403373000.0,231244000.0,297330000.0,289275000.0,276261000.0,320500000.0,177200000.0,287500000.0,392794000.0,405200000.0,172000000.0,255200000.0,133300000.0,57500000.0,185430000.0,158100000.0,112300000.0,67500000.0,79500000.0,90900000.0,57300000.0,21100000.0,12000000.0,6000000.0,2300000.0,6800000.0,1900000.0
,operatingCashFlow,101238000.0,-14209000.0,248139000.0,179542000.0,210127000.0,360771000.0,387883000.0,411700000.0,451600000.0,251267000.0,209200000.0,266000000.0,109000000.0,132000000.0,148500000.0,33788000.0,81700000.0,73600000.0,81000000.0,48900000.0,40300000.0,61600000.0,41000000.0,23100000.0,10900000.0,11800000.0,-6100000.0,7700000.0
,capitalExpenditure,-8738000.0,-20894000.0,-17961000.0,-25520000.0,-65674000.0,-79767000.0,-94763000.0,-95234000.0,-112385000.0,-131496000.0,-46538000.0,-37687000.0,-63934000.0,-40246000.0,-53202000.0,-53202000.0,-28407000.0,-28900000.0,-26860000.0,-55610000.0,-20300000.0,-10600000.0,-6300000.0,-7400000.0,-4200000.0,-6200000.0,-8200000.0,-3100000.0
,freeCashFlow,92500000.0,-35103000.0,230178000.0,154022000.0,144453000.0,281004000.0,293120000.0,316500000.0,339200000.0,119771000.0,162700000.0,228300000.0,45100000.0,91800000.0,97700000.0,-19414000.0,53300000.0,44700000.0,54100000.0,-6700000.0,20000000.0,51000000.0,34700000.0,15700000.0,6700000.0,5600000.0,-14300000.0,4600000.0
