date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,incomeBeforeTaxRatio,-0.157503322365176,0.152138372933646,0.141636072841263,-0.703307931794471,0.241527636034973,0.247612685361915,0.0787739622710645,0.172713035956575,0.229340602968722,0.097654571530081,-0.00906168773934145,0.0258733968805385,-0.116604942403082,-0.00568970961224536,0.208404851813709,0.203624473095169,0.150882167787366,0.145378639097837,0.178632534697737,0.19868633567175,0.189484375618314,0.191068814055637,0.167056986729118,0.159164733178654,0.161493950552341,0.162507608034084,0.166666666666667,0.130526315789474,0.148893360160966,0.0854700854700855,0.0565262076053443
,incomeTaxExpense,-4568000.0,34127000.0,30254000.0,-94835000.0,55130000.0,63726000.0,15143000.0,38580000.0,67249000.0,29806000.0,-9292000.0,5175000.0,-33698000.0,-2247000.0,28297000.0,26929000.0,20746000.0,22068000.0,24509000.0,24173000.0,22122000.0,20100000.0,16700000.0,13400000.0,12100000.0,10500000.0,9900000.0,7900000.0,6000000.0,3700000.0,2400000.0
,netIncome,-103994000.0,104346000.0,80354000.0,-330539000.0,97992000.0,104923000.0,36453000.0,72037000.0,127674000.0,75192000.0,-2788000.0,31409000.0,-154459000.0,-480000.0,44553000.0,43937000.0,33421000.0,36782000.0,40848000.0,40288000.0,35338000.0,32100000.0,26100000.0,20900000.0,18600000.0,16200000.0,15100000.0,10700000.0,8000000.0,5300000.0,3100000.0
,netIncomeRatio,-0.150876001787403,0.114643509291589,0.102895134141173,-0.546508955571832,0.1545680967486,0.154049331963001,0.0556544547381021,0.112475740358207,0.150217430182321,0.0699331657982995,-0.00209138952129834,0.022213468254451,-0.095721566556852,-0.000990591445004633,0.127454514246481,0.12624740318887,0.0930941888903126,0.090863502180062,0.111644992538415,0.124178574510843,0.116533220772711,0.117496339677892,0.101873536299766,0.0969837587006961,0.0978432403997896,0.0986001217285453,0.100666666666667,0.0750877192982456,0.0804828973843058,0.050332383665717,0.0318602261048304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.14113617574111,5.95,4.43,-18.6481805359661,5.36,5.55,1.92,3.75,6.81,3.96,-1.74,0.55,-10.09,-0.13,2.46,2.26,1.62,1.72,1.95,1.98,1.77,1.61,1.33,1.09,0.975,0.435,0.415,0.3,0.22,0.185,0.135
,EPSDiluted,-6.14113617574111,5.85,4.37,-18.632412626832,5.33,5.52,1.9,3.7,6.63,3.89,-1.74,0.55,-10.09,-0.13,2.43,2.24,1.61,1.7,1.92,1.94,1.74,1.58,1.305,1.075,0.975,0.425,0.4,0.29,0.22,0.185,0.135
,weightedAverageShsOut,16934000.0,16934000.0,17533000.0,17725000.0,18030000.0,18637000.0,18753000.0,18871000.0,17992000.0,17846000.0,17240000.0,16917000.0,16764000.0,17232000.0,18085000.0,19405000.0,20606000.0,21424000.0,20946000.0,20398000.0,20017000.0,19983000.0,19658000.0,19192000.0,19046000.0,18752000.0,18366000.0,18208000.0,17944000.0,17746000.0,10760000.0
,weightedAverageShsOutDil,16934000.0,17245000.0,17789000.0,17740000.0,18125000.0,18768000.0,18956000.0,19141000.0,18877000.0,18185000.0,17240000.0,16917000.0,16764000.0,17232000.0,18298000.0,19603000.0,20791000.0,21614000.0,21269000.0,20762000.0,20263000.0,20358000.0,20032000.0,19486000.0,19046000.0,18752000.0,18366000.0,18208000.0,17944000.0,17746000.0,10760000.0
