date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-765000.0,-422000.0,-254000.0,-654000.0,-776000.0,12906000.0,-4556000.0,-2015000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-710000.0,0.0
,netCashUsedProvidedByFinancingActivities,153100000.0,142029000.0,231709000.0,97490000.0,337000.0,19710000.0,102177000.0,76107000.0,1676000.0,51877000.0,1185000.0,26763000.0,1847000.0,42279000.0,20905000.0,18379000.0,553000.0,227000.0,183000.0,662000.0,61328000.0,7400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-447000.0,184000.0,-163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302000.0,-1158000.0,0.0,0.0,0.0,0.0,0.0,-187000.0,147000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50901000.0,-61990000.0,90592000.0,27765000.0,-47421000.0,63452000.0,-4156000.0,-11493000.0,4913000.0,5982000.0,-10375000.0,1750000.0,7134000.0,-427000.0,-5805000.0,9881000.0,-1177000.0,-7836000.0,9995000.0,-2507000.0,9900000.0,-1000000.0
,cashAtEndOfPeriod,132829000.0,81928000.0,143918000.0,49826000.0,22061000.0,69482000.0,6030000.0,10186000.0,21679000.0,16766000.0,10784000.0,21159000.0,19409000.0,12275000.0,12702000.0,18507000.0,8626000.0,9803000.0,17639000.0,7644000.0,10151000.0,300000.0
,cashAtBeginningOfPeriod,81928000.0,143918000.0,53326000.0,22061000.0,69482000.0,6030000.0,10186000.0,21679000.0,16766000.0,10784000.0,21159000.0,19409000.0,12275000.0,12702000.0,18507000.0,8626000.0,9803000.0,17639000.0,7644000.0,10151000.0,251000.0,1300000.0
,operatingCashFlow,169875000.0,-144402000.0,37152000.0,11179000.0,-65883000.0,-33720000.0,-5675000.0,-19482000.0,-8082000.0,-25895000.0,-23934000.0,-6137000.0,-17345000.0,-16068000.0,-14478000.0,-4069000.0,-10164000.0,-7440000.0,-9672000.0,-6107000.0,-2454000.0,-2400000.0
,capitalExpenditure,-14714000.0,-20675000.0,-43065000.0,-3751000.0,-732000.0,-2411000.0,-621000.0,-432000.0,-723000.0,-576000.0,-695000.0,-272000.0,-739000.0,-1369000.0,-374000.0,-428000.0,-24000.0,-64000.0,-69000.0,-1403000.0,-1750000.0,-300000.0
,freeCashFlow,155161000.0,-165077000.0,-5913000.0,7428000.0,-66615000.0,-36131000.0,-6296000.0,-19914000.0,-8805000.0,-26471000.0,-24629000.0,-6409000.0,-18084000.0,-17437000.0,-14852000.0,-4497000.0,-10188000.0,-7504000.0,-9741000.0,-7510000.0,-4204000.0,-2700000.0
