date,,2020-12-31_FY,2019-12-26_FY,2018-12-27_FY,2017-12-28_FY,2016-12-29_FY,2015-12-31_FY,2015-01-01_FY,2013-12-26_FY,2012-12-27_FY,2011-12-29_FY,2010-12-30_FY,2009-12-31_FY,2009-01-01_FY,2007-12-27_FY,2006-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-59300000.0,154600000.0,157400000.0,346100000.0,161400000.0,182300000.0,151700000.0,226600000.0,191800000.0,187000000.0,190600000.0,168200000.0,161700000.0,157400000.0,-5800000.0
,operatingIncomeRatio,-0.655973451327434,0.347571942446043,0.356592659719076,0.812250645388407,0.36058981233244,0.408286674132139,0.38502538071066,0.489628349178911,0.427361853832442,0.429490124023886,0.445847953216374,0.441817704229052,0.437618403247632,0.474239228683338,-0.0264477884176927
,totalOtherIncomeExpensesNet,150400000.0,400000.0,200000.0,300000.0,0.0,-36100000.0,-800000.0,-1200000.0,-5800000.0,-1700000.0,-200000.0,7000000.0,0.0,0.0,-4800000.0
,incomeBeforeTax,35900000.0,99100000.0,103700000.0,294800000.0,108900000.0,81500000.0,75500000.0,150000000.0,92000000.0,120000000.0,126600000.0,118700000.0,84700000.0,100100000.0,0.0
,incomeBeforeTaxRatio,0.39712389380531,0.222796762589928,0.23493429995469,0.691856371743722,0.243297587131367,0.182530795072788,0.191624365482233,0.324114088159032,0.204991087344029,0.275608635737253,0.296140350877193,0.311794063567113,0.229228687415426,0.301596866526062,0.0
,incomeTaxExpense,162200000.0,12400000.0,23500000.0,129000000.0,9200000.0,17800000.0,9900000.0,20200000.0,26700000.0,19400000.0,16000000.0,16600000.0,35000000.0,16400000.0,0.0
,netIncome,-65400000.0,36100000.0,29800000.0,58300000.0,32900000.0,15400000.0,13400000.0,41200000.0,13400000.0,31500000.0,29200000.0,26100000.0,1000000.0,20600000.0,-10500000.0
,netIncomeRatio,-0.723451327433628,0.081160071942446,0.0675124603534209,0.136822342173199,0.073503127792672,0.0344904815229563,0.034010152284264,0.0890233362143475,0.0298573975044563,0.0723472668810289,0.0683040935672515,0.0685579196217494,0.0027063599458728,0.062066887616752,-0.0478796169630643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.84,0.46411,0.18932,0.38592,0.54285,0.261107637588296,0.2271,0.72792,0.24364,0.57692,0.62128,0.62,0.02381,0.48815,-0.25
,EPSDiluted,-0.84,0.46411,0.18932,0.38592,0.54285,0.258435663087763,0.2271,0.72792,0.24364,0.57692,0.62128,0.62,0.02381,0.48815,-0.25
,weightedAverageShsOut,78039589.0,77782570.0,157403910.0,151067270.0,60605570.0,58979508.0,59005320.0,56600000.0,55000000.0,54600000.0,47000000.0,42096774.0,42000000.0,42200000.0,42000000.0
,weightedAverageShsOutDil,78039589.0,77782570.0,157403910.0,151067270.0,60605570.0,59589299.0,59005320.0,56600000.0,55000000.0,54600000.0,47000000.0,42096774.0,42000000.0,42200000.0,93876553.0
