date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1986-12-31_FY,1985-12-31_FY
,salesMaturitiesOfInvestments,200000.0,0.0,0.0,0.0,290000.0,378000.0,16249000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,700000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,-34931.0,93292.0,12570383.0,199366.0,25737157.0,1778912.0,-1414265.0,-10616876.0,-62300000.0,-21800000.0,-5800000.0,-4700000.0,-1000000.0,1400000.0,-500000.0,0.0,-400000.0,-300000.0,-300000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-20900000.0,-21540000.0,-27425000.0,-46900000.0,-66227000.0,-10592000.0,-42824000.0,-42249000.0,17297000.0,-68777000.0,-11134000.0,-17655000.0,-41438376.0,-68260723.0,-29538347.0,1107731.0,14038980.0,30421075.0,-14326624.0,-12095041.0,-36794404.0,-85900000.0,-39300000.0,-30600000.0,-11800000.0,-15200000.0,-20200000.0,-9200000.0,-600000.0,23800000.0,600000.0,-4600000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5900000.0,-224034000.0,-91964000.0,-7242000.0,-5903000.0,-104567000.0,-103000.0,0.0,0.0,0.0,0.0,-3427000.0,-912091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,377000.0,0.0,0.0,72000.0,282000.0,112000.0,514000.0,812000.0,1431000.0,880000.0,4669132.0,15046162.0,54092.0,18846357.0,4288364.0,382014.0,698540.0,748153.0,1005502.0,1400000.0,1400000.0,100000.0,0.0,0.0,0.0,27100000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-24138000.0,-106000.0,-153000.0,-653000.0,-95000.0,0.0,-373000.0,0.0,-25000.0,-78000.0,-196311.0,0.0,0.0,-84199.0,-2048858.0,-744776.0,-87888.0,0.0,0.0,0.0,0.0,-7800000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-10000000.0,-9916000.0,-9625000.0,-9226000.0,-9217000.0,-9193000.0,-9167000.0,-6856000.0,-22790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-800000.0,-371000.0,-460000.0,-613000.0,-1720000.0,-492000.0,1061000.0,-55000.0,177000.0,73000.0,620000.0,-585000.0,636613.0,4388696.0,2955103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,0.0,-100000.0,100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-10400000.0,-68085000.0,22694000.0,-16792000.0,-11020000.0,-6062000.0,2440000.0,-6586000.0,-22472000.0,885000.0,2026000.0,-3210000.0,7624321.0,11934858.0,12979396.0,-18922199.0,-35420182.0,-59258759.0,4811603.0,10506656.0,17191471.0,56700000.0,13300000.0,-4500000.0,12900000.0,1600000.0,11000000.0,1400000.0,-8100000.0,-25200000.0,-2500000.0,13000000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-500000.0,227000.0,-1943000.0,1720000.0,-250000.0,-2173000.0,-1020000.0,-2391000.0,-34000.0,-1507000.0,1240000.0,2419000.0,-1186685.0,340048.0,-184780.0,-43498.0,92477.0,52154.0,348574.0,-246684.0,-356929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,109700000.0,23036000.0,-36459000.0,-20091000.0,57309000.0,12039000.0,-22541000.0,-45365000.0,23424000.0,-37092000.0,54168000.0,30755000.0,-24962930.0,-10241656.0,22280432.0,14249003.0,-402407.0,-20606634.0,23670993.0,-383150.0,3328258.0,-1700000.0,0.0,0.0,0.0,-7400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,158600000.0,48857000.0,25821000.0,62280000.0,82371000.0,25062000.0,13023000.0,35564000.0,80929000.0,57505000.0,94597000.0,40429000.0,9673542.0,34636472.0,44878128.0,22597696.0,8348693.0,9734537.0,30341171.0,6670178.0,7053328.0,3700000.0,0.0,0.0,0.0,3100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,48900000.0,25821000.0,62280000.0,82371000.0,25062000.0,13023000.0,35564000.0,80929000.0,57505000.0,94597000.0,40429000.0,9674000.0,34636472.0,44878128.0,22597696.0,8348693.0,8751100.0,30341171.0,6670178.0,7053328.0,3725070.0,5400000.0,2900000.0,3400000.0,3100000.0,10500000.0,3500000.0,2200000.0,5800000.0,1300000.0,800000.0,1000000.0,0.0,0.0,0.0
,operatingCashFlow,141500000.0,112434000.0,-29785000.0,41881000.0,134806000.0,30866000.0,18863000.0,5861000.0,28633000.0,32307000.0,62036000.0,49201000.0,10037810.0,45744161.0,39024163.0,32106969.0,20886318.0,8178896.0,32837440.0,1451919.0,23288120.0,27600000.0,28500000.0,34700000.0,-900000.0,6200000.0,16100000.0,9100000.0,5200000.0,5900000.0,2400000.0,-8600000.0,0.0,0.0,0.0
,capitalExpenditure,-15400000.0,-23360000.0,-27440000.0,-20046000.0,-27367000.0,-21202000.0,-24851000.0,-27673000.0,-26018000.0,-36130000.0,-11336000.0,-17463000.0,-39932447.0,-38451380.0,-30879114.0,-11629597.0,-11167772.0,-3588297.0,-33978800.0,-36058830.0,-75418005.0,-53600000.0,-18500000.0,-25300000.0,-8700000.0,-15200000.0,-21900000.0,-8800000.0,-2500000.0,-2100000.0,-1800000.0,-6100000.0,0.0,0.0,0.0
,freeCashFlow,126100000.0,89074000.0,-57225000.0,21835000.0,107439000.0,9664000.0,-5988000.0,-21812000.0,2615000.0,-3823000.0,50700000.0,31738000.0,-29894637.0,7292781.0,8145049.0,20477372.0,9718546.0,4590599.0,-1141360.0,-34606911.0,-52129885.0,-26000000.0,10000000.0,9400000.0,-9600000.0,-9000000.0,-5800000.0,300000.0,2700000.0,3800000.0,600000.0,-14700000.0,0.0,0.0,0.0
