date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY
,netCashUsedForInvestingActivites,-1307000.0,-65943000.0,-21687000.0,-95565000.0,1914000.0,5108000.0,-9328000.0,-2369000.0,-2925000.0,35629000.0,-13479952.0,-16656476.0,-2742880.0,-2150396.0,-18019572.0,-9531320.0,-8395477.0,-10713241.0,-3844639.0,-1637755.0,-1506206.0,-3468234.0,-4300000.0,-3300000.0,-7500000.0,-5600000.0,-6400000.0,-3900000.0,-4400000.0,-3100000.0,-3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1777000.0,-2224000.0,0.0,0.0,0.0,-195000.0,0.0,-1441000.0,-2479000.0,-6577000.0,-4589053.0,-845147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,103664000.0,0.0,133800000.0,318204000.0,0.0,0.0,115000.0,201000.0,0.0,35000.0,43500.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,200000.0,100000.0,100000.0,0.0,0.0,100000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-3000.0,-11000.0,-566000.0,-11000.0,-9333000.0,0.0,0.0,0.0,-259879.0,0.0,0.0,0.0,0.0,0.0,0.0,-94542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-859000.0,-429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-821732.0,-744971.0,-628209.0,-586379.0,-593034.0,-730709.0,-700000.0,-1500000.0,-1800000.0,-1600000.0,-1700000.0,-1400000.0,-700000.0,-800000.0,0.0
,otherFinancingActivites,0.0,-8932000.0,-12445000.0,-6535000.0,0.0,-34000.0,-3000.0,0.0,0.0,-3461000.0,80000.0,0.0,0.0,0.0,0.0,-765641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,84527000.0,63844000.0,180755000.0,311669000.0,-146000.0,385000.0,3204000.0,-680000.0,12357000.0,-3928000.0,561770.0,9724853.0,-259879.0,0.0,0.0,-765641.0,-821732.0,-744971.0,-808109.0,-680921.0,-593034.0,-730709.0,-600000.0,-1400000.0,-1600000.0,-1500000.0,-1500000.0,-1400000.0,-700000.0,-800000.0,-3200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,-60000.0,-116000.0,-661000.0,113000.0,-148000.0,-462000.0,4239819.0,2613893.0,-6162679.0,4083911.0,3333325.0,-1319457.0,1767769.0,320046.0,2755601.0,1298036.0,0.0,-1440130.0,900000.0,-2400000.0,-400000.0,0.0,0.0,300000.0,-800000.0,-100000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13255000.0,-115107000.0,55316000.0,106875000.0,-1173000.0,911000.0,-15371000.0,-16047000.0,-8746000.0,20798000.0,-13174909.0,-1097308.0,73614.0,6144780.0,6587566.0,149507.0,1326755.0,365156.0,4256613.0,2992660.0,945217.0,510135.0,1000000.0,-500000.0,0.0,2300000.0,600000.0,-600000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,81737000.0,68482000.0,183589000.0,128273000.0,507000.0,1680000.0,1051000.0,16422000.0,32469000.0,41215000.0,20416625.0,33591534.0,34688842.0,34615228.0,28470448.0,21882882.0,21733375.0,20406620.0,20041464.0,15784851.0,12792191.0,13890834.0,13400000.0,12400000.0,0.0,11300000.0,9000000.0,8400000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,68482000.0,183589000.0,128273000.0,21398000.0,1680000.0,769000.0,16422000.0,32469000.0,41215000.0,20417000.0,33591534.0,34688842.0,34615228.0,28470448.0,21882882.0,21733375.0,20406620.0,20041464.0,15784851.0,12792191.0,11846974.0,13380699.0,12400000.0,12900000.0,11300000.0,9000000.0,8400000.0,9000000.0,8000000.0,4800000.0,4200000.0
,operatingCashFlow,-69965000.0,-113008000.0,-103752000.0,-109229000.0,-2881000.0,-4286000.0,-8586000.0,-11699000.0,-18030000.0,-10441000.0,-4496546.0,3220422.0,9239052.0,4211265.0,21273813.0,11765925.0,8776195.0,11503322.0,6153760.0,4013300.0,3044457.0,6149208.0,5000000.0,6500000.0,11200000.0,9200000.0,8600000.0,4400000.0,7000000.0,7100000.0,7000000.0
,capitalExpenditure,0.0,-48086000.0,-11854000.0,-91213000.0,-2000.0,-1000.0,-9073000.0,-20923000.0,-2925000.0,-9577000.0,-4947624.0,-6933641.0,-2921674.0,-4855676.0,-9231029.0,-8069526.0,-5154554.0,-6498243.0,-3445159.0,-1751643.0,-2345577.0,-2512483.0,-4700000.0,-3000000.0,-5300000.0,-5600000.0,-7300000.0,-3900000.0,-4400000.0,-5300000.0,-6900000.0
,freeCashFlow,-69965000.0,-161094000.0,-115606000.0,-200442000.0,-2883000.0,-4287000.0,-17659000.0,-32622000.0,-20955000.0,-20018000.0,-9444170.0,-3713219.0,6317378.0,-644411.0,12042784.0,3696399.0,3621641.0,5005079.0,2708601.0,2261657.0,698880.0,3636725.0,300000.0,3500000.0,5900000.0,3600000.0,1300000.0,500000.0,2600000.0,1800000.0,100000.0
