date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,1999-12-31_FY
,commonStockRepurchased,-16028000000.0,-15922000000.0,-22655000000.0,-21896000000.0,-748000000.0,0.0,0.0,0.0,0.0,-2143245.58,0.0,0.0,-31317090103.64,-6251056391.23,-2892543877.98,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-74923000000.0,0.0,-50054000000.0,-51759000000.0,-52805000000.0,-50786000000.0,-49921000000.0,-39706000000.0,-28035691926.45,-39660535536.72,-29850785308.8,-38021037724.8,-32695140998.52,-18595715361.2,-14708890536.96,-11702816334.2,-6444930509.46,-3260706469.28,0.0,-90160641.23,-306415536.72
,otherFinancingActivites,-107000000.0,-15082000000.0,-14129000000.0,-1871000000.0,49000000.0,588000000.0,143000000.0,3950000000.0,-487970826.88,-30337705162.38,-24639129451.2,-40181351353.8,0.0,-9114583.31,-355425550.08,-1364097584.3,267423812.82,243205926.13,211344736.19,436482320.25,0.0
,netCashUsedProvidedByFinancingActivities,-27360000000.0,-120448000000.0,-25924000000.0,-50445000000.0,-83038000000.0,-27595000000.0,-33171000000.0,-55145000000.0,-73135508602.07,-8646812331.92,-92885975356.8,4451559922.5,-40609123349.52,-17022749563.34,-12214226401.32,13263862422.56,298421041.59,29339564104.65,3219087818.17,7544120812.24,-315506446.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,385000000.0,-2655000000.0,3412000000.0,-569000000.0,-5219000000.0,761000000.0,10195000000.0,1037000000.0,3195443423.98,-3215700077.24,-12756196.8,1266084211.5,-8557472666.16,2484473264.08,168895568.34,-76359576.14,127783928.79,66852953.21,-20307486.36,-14290415.93,-25771228.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,47399000000.0,-46005000000.0,53489000000.0,12116000000.0,-14994000000.0,-28102000000.0,30954000000.0,8598000000.0,-34204829083.41,29529829533.68,-48984896966.4,42222755824.2,12537792840.32,10183495453.49,3729678434.1,-5628996891.32,5090692332.42,1638676765.55,-5906030089.68,4381612155.97,-297133526.52
,cashAtEndOfPeriod,85469000000.0,0.0,84075000000.0,30586000000.0,18470000000.0,33464000000.0,61566000000.0,30612000000.0,22017101546.01,59205591699.24,28378530537.6,76023241637.1,31286625002.16,15588099409.78,5790114879.78,2249805441.68,7594182544.5,2658118125.52,1106726076.61,6692089041.13,273000300.0
,cashAtBeginningOfPeriod,38070000000.0,0.0,30586000000.0,18470000000.0,33464000000.0,61566000000.0,30612000000.0,22014000000.0,56221930629.42,29675762165.56,77363427504.0,33800485812.9,18748832161.84,5404603956.29,2060436445.68,7878802333.0,2503490212.08,1019441359.97,7012756166.29,2310476885.16,570133826.52
,operatingCashFlow,155507000000.0,0.0,154390000000.0,144640000000.0,130565000000.0,144088000000.0,159518000000.0,159377000000.0,128694195018.71,123124820203.7,110650677168.0,108365478082.8,130706957235.8,82305326047.16,62902294758.06,51654939767.6,47412435918.87,28411299231.68,13179814087.72,10304974323.97,3188670804.03
,capitalExpenditure,-97409000000.0,-68465000000.0,-92009000000.0,-76431000000.0,-86149000000.0,-106537000000.0,-92599000000.0,-81575000000.0,-88176425622.56,-82673810912.84,-80976367876.8,-70161496236.9,-65814370393.2,-37822523488.08,-45322232199.36,-62689775059.94,-33362879652.0,-24681327972.05,-16030589240.54,-12086431589.99,-2976030870.36
,freeCashFlow,58098000000.0,0.0,62381000000.0,68209000000.0,44416000000.0,37551000000.0,66919000000.0,77802000000.0,40517769396.15,40451009290.86,29674309291.2,38203981845.9,64892586842.6,44482802559.08,17580062558.7,-11034835292.34,14049556266.87,3729971259.63,-2850775152.82,-1781457266.02,212639933.67
