date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-527775000.0,-24210000.0,-23827000.0,-22755000.0,-21109000.0,-31968000.0,0.0,0.0,0.0,-7044000.0,-8241260.0,-43046250.0,-50402417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,6480000.0,0.0,0.0,0.0,0.0,0.0,1024960.0,0.0,6435055.0,9684666.0,35679765.0,18023804.0,12967778.0,6476245.0,2687802.0,8052629.0,1400000.0,50400000.0,18000000.0,100000.0,100000.0,200000.0,26000000.0
,commonStockRepurchased,-5601000.0,-6692000.0,-57433000.0,4973000.0,-46155000.0,-870000.0,-55015419.0,-72358863.0,-33009394.0,-50444649.0,-14177574.0,-1697861.0,-532293.0,-6305635.0,0.0,-9993200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-93564000.0,170791000.0,31479000.0,34049000.0,-48713000.0,112613000.0,3575765.0,25354830.0,4416583.0,0.0,0.0,-43046250.0,0.0,-58620.0,-3557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,310756000.0,146581000.0,-42348000.0,11294000.0,-124309000.0,-18127000.0,-48255561.0,-37266821.0,-18849863.0,-46715882.0,-7187837.0,-43719151.0,-46627016.0,-7429200.0,14434408.0,106994787.0,10851738.0,14496645.0,8220710.0,9073645.0,8009539.0,1400000.0,50400000.0,18000000.0,0.0,0.0,0.0,26100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2205000.0,-216000.0,-3996000.0,4048000.0,-420000.0,-341000.0,-766577.0,73464.0,-156379.0,1014244.0,-1213331.0,60703.0,122119.0,44873.0,129602.0,59460.0,-56268.0,-703976.0,90695.0,-94768.0,-39855.0,-200000.0,-100000.0,100000.0,100000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,191695000.0,13933000.0,-46411000.0,53826000.0,-72824000.0,-11574000.0,20887978.0,-17409456.0,24054297.0,7340425.0,30083939.0,-6995568.0,-24833213.0,6253816.0,-7550195.0,53679179.0,-4787375.0,14787426.0,5380343.0,-17263221.0,-1793592.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,252832000.0,61137000.0,47204000.0,93615000.0,39789000.0,112613090.0,124187094.0,103299116.0,120708572.0,96654275.0,89313850.0,59229911.0,66225479.0,91058692.0,84804876.0,92355071.0,38675892.0,58363731.0,43576305.0,38195962.0,14969479.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,61137000.0,47204000.0,93615000.0,39789000.0,112613000.0,124187090.0,103299116.0,120708572.0,96654275.0,89313850.0,59229911.0,66225479.0,91058692.0,84804876.0,92355071.0,38675892.0,43463267.0,43576305.0,38195962.0,55459183.0,16763071.0,1700000.0,800000.0,2100000.0,8900000.0,4600000.0,8400000.0,3400000.0
,operatingCashFlow,-79422000.0,-91142000.0,120489000.0,91339000.0,90151000.0,-9288000.0,79675116.0,54195816.0,79053759.0,75026165.0,49872107.0,42885487.0,24589950.0,14455207.0,-20688856.0,-70876209.0,-3969672.0,3595349.0,1275666.0,-22951390.0,-8175537.0,-14700000.0,-14800000.0,-12000000.0,-9600000.0,-6300000.0,-5600000.0,-4800000.0
,capitalExpenditure,-35024000.0,-24691000.0,-37997000.0,-34107000.0,-36484000.0,-16057000.0,-6686589.0,-19061440.0,-14305446.0,-17984102.0,-7387000.0,-6122607.0,-2668266.0,-817064.0,-1425349.0,-4298859.0,-3713637.0,-2600592.0,-4206728.0,-5082432.0,-4114820.0,-1700000.0,-3500000.0,-300000.0,-100000.0,-300000.0,-400000.0,-300000.0
,freeCashFlow,-114446000.0,-119122000.0,82492000.0,57232000.0,51789000.0,-26574000.0,72988527.0,35134376.0,64748313.0,57042063.0,42485107.0,36762880.0,21921684.0,13638143.0,-22114205.0,-75175068.0,-7683309.0,994757.0,-2931062.0,-28033822.0,-12290357.0,-16400000.0,-18300000.0,-12300000.0,-9700000.0,-6600000.0,-6000000.0,-5100000.0
