date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY
,interestExpense,2888000.0,299000.0,422000.0,8574000.0,3838000.0,242000.0,148836.0,136622.0,919451.0,3525685.0,1346896.0,1555887.0,1138456.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33682000.0,26817000.0,29838000.0,14535000.0,8756000.0,7955000.0,5692145.0,3752743.0,2790154.0,1910637.0,1569747.0,1558687.0,1107546.0
,EBITDA,-124249000.0,-126176000.0,-186301000.0,-105639000.0,-55524000.0,-6484000.0,-10878460.0,-14238935.0,6866960.0,6056035.0,-4414541.0,-8821411.0,-15179227.0
,EBITDARatio,-0.24289727464132,-0.259615523105444,-0.275896845048396,-0.236003628109808,-0.165223446231856,-0.0216377118219861,-0.0425980482452894,-0.0622271390971701,0.0349287177879379,0.0485565077944491,-0.0528306620019582,-0.128682598262587,-0.396004714209219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-157931000.0,-152993000.0,-216139000.0,-120174000.0,-64280000.0,-14439000.0,-16570605.0,-17991678.0,4076806.0,4145398.0,-5984288.0,-10380098.0,-16286773.0
,operatingIncomeRatio,-0.308743003817965,-0.314793286571703,-0.320084530903835,-0.268475657706606,-0.19127878257661,-0.0481842876307306,-0.0648874409837084,-0.0786274148661747,0.0207366296367202,0.0332372666766446,-0.0716164821326553,-0.151419991751919,-0.424899033874085
,totalOtherIncomeExpensesNet,-288232000.0,-21359000.0,-8288000.0,22070000.0,-20364000.0,-6120000.0,-4895369.0,-2702091.0,-4175049.0,-83493.0,-488340.0,3253337.0,-2335158.0
,incomeBeforeTax,-447546000.0,-168623000.0,-220149000.0,-110110000.0,-88387000.0,-18223000.0,-20827044.0,-18990057.0,970210.0,2137970.0,-6198559.0,-7373507.0,-18899841.0
,incomeBeforeTaxRatio,-0.874918137583597,-0.346953052502927,-0.326023019417821,-0.245992100371747,-0.263014277467312,-0.0608118480154307,-0.0815548731271489,-0.0829905409640671,0.00493496267417245,0.0171419678005986,-0.074180752977081,-0.107561255117506,-0.493070308112836
,incomeTaxExpense,-29000.0,-740000.0,91000.0,193000.0,155000.0,135000.0,78520.0,8599023.0,-6078146.0,-2691721.0,8428.0,-25291.0,-4476.0
,netIncome,-447781000.0,-167759000.0,-218412000.0,-110168000.0,-88518000.0,-18252000.0,-20934330.0,-27592521.0,7183935.0,4827471.0,-6206239.0,-7346033.0,-18893190.0
,netIncomeRatio,-0.87537754457714,-0.345175314962007,-0.32345066167498,-0.246121675722047,-0.263404095770323,-0.0609086237160534,-0.0819749853676723,-0.12058511695633,0.0365410076980046,0.038706040047486,-0.0742726627552833,-0.107160477316238,-0.492896792863726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.26,-1.61,-2.18,-2.09,-2.12,-0.44,-0.55,-0.74,0.2,0.17,-0.18,-0.380417,-0.594505
,EPSDiluted,-4.26,-1.61,-2.18,-2.09,-2.12,-0.44,-0.55,-0.74,0.19,0.15,-0.18,-0.380417,-0.594505
,weightedAverageShsOut,105190507.0,103989421.0,100394080.0,52607986.0,41714518.0,41808897.0,37832246.0,37315434.0,36682240.0,28320901.0,29845580.0,29761580.0,26980680.0
,weightedAverageShsOutDil,105190507.0,103989421.0,100394080.0,52607986.0,41714518.0,41808897.0,37832246.0,37315434.0,38234070.0,34950246.0,29845580.0,29761580.0,26980680.0
