date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5331000.0,6263000.0,781000.0,2791000.0,3194000.0,3661000.0,434000.0,2926000.0,4728000.0,5455000.0,2728493.0,5492850.0,13957728.0,16930348.0,20465128.0,18429008.0,4965503.0,3023408.0,214562.0
,EBITDA,-20123000.0,-699000.0,-2645000.0,-3570000.0,-16736000.0,1877000.0,5328000.0,2779000.0,-2266000.0,3954000.0,-7832276.0,44843638.0,-161328323.0,14014112.0,21016988.0,23278518.0,4446837.0,-304315.0,-23588.0
,EBITDARatio,-0.392889218634074,-0.00658613801680926,-0.0310260290201874,-0.0395388244675549,-0.129188634240855,0.0131246809730584,0.0291715030332231,0.0182169780399869,-0.0163840786667149,0.0269481891416654,-0.0802770181094656,0.480839164831257,-1.10215821669234,0.100538386865651,0.164504339110661,0.245047744034537,0.101516057611915,-0.0152982396379518,-0.00234228524939211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-25454000.0,-6962000.0,-3426000.0,-6361000.0,-19930000.0,-1784000.0,4894000.0,-147000.0,-6994000.0,-1501000.0,-10560769.0,39350788.0,-175286051.0,-2916236.0,551860.0,4849510.0,-518666.0,-3327723.0,-238150.0
,operatingIncomeRatio,-0.4969737201765,-0.0655975577582633,-0.0401872118802125,-0.0704499894784641,-0.153843778705798,-0.0124743904400299,0.026795295766628,-0.00096361848574238,-0.0505693937312462,-0.0102299524283358,-0.108242743777528,0.421941681836158,-1.19751422309895,-0.0209213158250439,0.00431952307255489,0.0510497053623828,-0.0118405346400917,-0.167288184620291,-0.0236482631907212
,totalOtherIncomeExpensesNet,-18604000.0,447000.0,-462000.0,14000.0,-64040000.0,1269000.0,80000.0,2920000.0,-11221000.0,7536000.0,6931530.0,4733378.0,-171697361.0,158815.0,360596.0,4997.0,-640146.0,-255084.0,0.0
,incomeBeforeTax,-43935000.0,-5763000.0,-2834000.0,-6045000.0,-84012000.0,-570000.0,4900000.0,2712000.0,-18639000.0,5572000.0,-3660286.0,-3586794.0,-173809985.0,-544867.0,3695223.0,6828269.0,-699152.0,-3253664.0,-232659.0
,incomeBeforeTaxRatio,-0.857803897067437,-0.0543003052802171,-0.0332430118121782,-0.066950194371532,-0.648505947648344,-0.00398565165404544,0.0268281465583321,0.0177777777777778,-0.134767361989805,0.0379755462562872,-0.0375161505426805,-0.0384596591244841,-1.1874300776741,-0.00390892046790596,0.0289232794671393,0.0718796580654731,-0.0159608177028944,-0.163565159697605,-0.0231030076241444
,incomeTaxExpense,-945000.0,-1721000.0,-156000.0,42000.0,54000.0,27000.0,24277000.0,1755000.0,16557000.0,2613000.0,-616989.0,-1524790.0,-45946357.0,960401.0,4290201.0,2920463.0,33941.0,-1084312.0,-142876.0
,netIncome,-38446000.0,-4042000.0,-2678000.0,-6087000.0,-84066000.0,26721000.0,-19090000.0,1817000.0,-35196000.0,2959000.0,-3043297.0,-2062004.0,-127863628.0,-1505268.0,-443637.0,3907806.0,-733093.0,-2169352.0,-89783.0
,netIncomeRatio,-0.750634542543637,-0.0380846493046395,-0.0314131212537096,-0.0674153570123268,-0.648922784780813,0.186843154118856,-0.104520268938481,0.0119108489019993,-0.25448103828495,0.0201668415958998,-0.0311923134962918,-0.0221099876249717,-0.873535071806904,-0.0107989158728348,-0.00347243912829166,0.0411365983188718,-0.0167356508059305,-0.10905563891057,-0.00891543990784178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.83,-0.088913330400352,-0.063093415007657,-0.14250930630019,-2.01403929084811,0.649072094830937,-0.47713071732067,0.0510192620879429,-1.03560289530983,0.0888962326503635,-0.0931996583155611,-0.0611611985685223,-3.50965114327361,-0.04,0.07,0.113057420571628,-0.05,-0.26,-0.006677
,EPSDiluted,-0.83,-0.0804330089745886,-0.0563765736179529,-0.127425736356214,-1.79130620072448,0.575871209672205,-0.416239670322482,0.0396595001637018,-0.807988980716253,0.0653980462361314,-0.0702610704756656,-0.0462348202321028,-2.69778798000976,-0.04,-0.04,0.105880699529011,-0.05,-0.26,-0.006677
,weightedAverageShsOut,44072000.0,45460000.0,42445000.0,42713000.0,41740000.0,41168000.0,40010000.0,35614000.0,33986000.0,33286000.0,32653521.0,33714251.0,36432005.0,38937697.0,38261884.0,34564790.0,22087503.0,13259747.0,13446542.0
,weightedAverageShsOutDil,48733000.0,50253000.0,47502000.0,47769000.0,46930000.0,46401000.0,45863000.0,45815000.0,43560000.0,45246000.0,43314128.0,44598508.0,47395729.0,38937697.0,39500123.0,36907633.0,22087503.0,13259747.0,24891913.0
