date,,2020-08-29_FY,2019-08-31_FY,2018-08-25_FY,2017-08-26_FY,2016-08-27_FY,2015-08-29_FY,2014-08-30_FY,2013-08-31_FY,2012-08-25_FY,2011-08-27_FY,2010-08-28_FY,2009-08-29_FY,2008-08-30_FY,2007-08-25_FY,2006-08-26_FY,2005-08-27_FY,2004-08-28_FY,2003-08-30_FY,2002-08-31_FY,2001-08-25_FY,2000-08-26_FY,1999-08-28_FY,1998-08-29_FY,1997-08-30_FY,1996-08-31_FY,1995-08-31_FY,1994-08-31_FY,1993-08-31_FY,1992-08-31_FY,1991-08-31_FY,1990-08-31_FY
,otherInvestingActivites,897476000.0,0.0,1626833000.0,1074600000.0,1445116000.0,1263157000.0,1092885000.0,0.0,1369142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-497875000.0,-491846000.0,-521860000.0,-553599000.0,-505835000.0,-567911000.0,-448000000.0,-527295000.0,-374800000.0,-319000000.0,-307400000.0,-263700000.0,-243200000.0,-228700000.0,-268300000.0,-282800000.0,-193700000.0,-167800000.0,-64511000.0,-122100000.0,-242300000.0,-428300000.0,-437000000.0,-295400000.0,-279500000.0,-256700000.0,-171700000.0,-119200000.0,-70600000.0,-40000000.0,-25500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-500000000.0,-598607000.0,-250000000.0,-400000000.0,-500000000.0,-500000000.0,-500000000.0,-532493000.0,27071000.0,-199300000.0,-16597000.0,-300700000.0,-229827000.0,-11360000.0,267913000.0,339245000.0,0.0,-215000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,68392000.0,188819000.0,89715000.0,54686000.0,80289000.0,66717000.0,42034000.0,97154000.0,75343000.0,55846000.0,52922000.0,39855000.0,27065000.0,58952000.0,38253000.0,64547000.0,0.0,45303000.0,55676000.0,0.0,0.0,0.0,0.0,0.0,17700000.0,17600000.0,14100000.0,31600000.0,7900000.0,79300000.0,0.0
,commonStockRepurchased,-930903000.0,-2004896000.0,-1502298000.0,-1016963000.0,-1372173000.0,-1204699000.0,-1057200000.0,-1387315000.0,-1287500000.0,-1411000000.0,-1070700000.0,-1260100000.0,-822100000.0,-702900000.0,-539800000.0,-362300000.0,-814600000.0,-845800000.0,-698983000.0,-317700000.0,-634500000.0,-223000000.0,-1100000.0,14600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,787267000.0,-9404000.0,209859000.0,557320000.0,899665000.0,874714000.0,687655000.0,52032000.0,492365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4814000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,1300000.0,0.0,2300000.0,800000.0,200000.0
,netCashUsedProvidedByFinancingActivities,-643636000.0,-1674088000.0,-1632154000.0,-914329000.0,-1116528000.0,-944597000.0,-911600000.0,-847022000.0,-843400000.0,-973800000.0,-883500000.0,-806900000.0,-522700000.0,-621400000.0,-537700000.0,-367400000.0,-460900000.0,-530200000.0,-675368000.0,-336500000.0,-269600000.0,120200000.0,72100000.0,118600000.0,98600000.0,26800000.0,15200000.0,29000000.0,10000000.0,12500000.0,-18300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-4082000.0,-4103000.0,-1724000.0,852000.0,-4272000.0,-9686000.0,600000.0,-1596000.0,-300000.0,600000.0,300000.0,-2900000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1574515000.0,-41524000.0,-75446000.0,103536000.0,14425000.0,50824000.0,-17700000.0,39098000.0,5500000.0,-700000.0,5600000.0,-149800000.0,155800000.0,-4900000.0,16700000.0,-2000000.0,-16300000.0,200000.0,-788000.0,300000.0,1100000.0,-700000.0,2000000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1750815000.0,176300000.0,217824000.0,293270000.0,189734000.0,175324000.0,124500000.0,142191000.0,103100000.0,97600000.0,98300000.0,92700000.0,242500000.0,86700000.0,91500000.0,74900000.0,-9600000.0,6700000.0,6498000.0,7300000.0,7000000.0,5900000.0,6700000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,176300000.0,217824000.0,293270000.0,189734000.0,175309000.0,124500000.0,142200000.0,103093000.0,97600000.0,98300000.0,92700000.0,242500000.0,86700000.0,91600000.0,74800000.0,76900000.0,6700000.0,6500000.0,7286000.0,7000000.0,5900000.0,6600000.0,4700000.0,3900000.0,10700000.0,56200000.0,84500000.0,57800000.0,9000000.0,900000.0,800000.0
,operatingCashFlow,2720108000.0,2128513000.0,2080292000.0,1570612000.0,1641060000.0,1573018000.0,1341200000.0,1415011000.0,1224000000.0,1291500000.0,1196300000.0,923800000.0,921100000.0,845200000.0,822700000.0,648100000.0,638400000.0,698300000.0,739091000.0,458900000.0,513000000.0,307400000.0,366800000.0,177600000.0,174200000.0,180100000.0,128300000.0,117000000.0,109300000.0,35700000.0,43900000.0
,capitalExpenditure,-457736000.0,-496050000.0,-521788000.0,-553832000.0,-488791000.0,-480579000.0,-438116000.0,-414451000.0,-378054000.0,-321600000.0,-315400000.0,-272200000.0,-243600000.0,-224500000.0,-263600000.0,-283500000.0,-184900000.0,-182200000.0,-117239000.0,-169300000.0,-249700000.0,-428300000.0,-337200000.0,-295400000.0,-288200000.0,-258100000.0,-173000000.0,-120600000.0,-70800000.0,-41100000.0,-25900000.0
,freeCashFlow,2262372000.0,1632463000.0,1558045000.0,1016780000.0,1142269000.0,1082439000.0,892000000.0,1000560000.0,845900000.0,969900000.0,880900000.0,651600000.0,677500000.0,620700000.0,559100000.0,364600000.0,453500000.0,516100000.0,621852000.0,289600000.0,263300000.0,-120900000.0,29600000.0,-117800000.0,-114000000.0,-78000000.0,-44700000.0,-3600000.0,38500000.0,-5400000.0,18000000.0
