date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,operatingExpenses,1560115000.0,1572305000.0,1550735000.0,1214392000.0,1063494000.0,917535000.0,812840000.0,677567000.0,556560000.0,487821000.0,414190000.0,347911000.0,341209000.0,310020290.12,250879673.4675,215797388.85,141124899.54385,94860190.05575,63547434.42528,61044917.0
,costAndExpenses,2821846000.0,2892517000.0,2589501000.0,1977832000.0,1726495000.0,1487514000.0,1308840000.0,1120000000.0,961800000.0,873600000.0,760100000.0,653600000.0,718700000.0,658600000.0,545200000.0,485000000.0,365700000.0,246337412.8636,155767646.26848,145253559.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,137009000.0,86278000.0,95569000.0,63667000.0,62776000.0,55948000.0,48227000.0,33700000.0,29000000.0,28000000.0,29400000.0,31200000.0,26000000.0,21100000.0,19000000.0,16300000.0,10600000.0,7908124.97315,4531007.088,0.0
,EBITDA,1422702000.0,854486000.0,1312627000.0,409505000.0,609353000.0,654507000.0,468919000.0,517730000.0,483759000.0,401622000.0,255452000.0,138982000.0,98030000.0,118476000.0,-3541269000.0,-3632869000.0,105800000.0,43700420.0752,7217591.72736,-23282836.0
,EBITDARatio,0.385665735326926,0.21362016487397,0.350997847154091,0.143756985907424,0.260592798120371,0.318460797384222,0.255896877027678,0.321831292347859,0.334249291784703,0.309011310302377,0.247483045921333,0.179586509884998,0.12020846106683,0.148224696609533,-5.36718551076084,-6.46417971530249,0.231966673975005,0.156006578095019,0.0456698469807759,-0.190888726633194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,867105000.0,1107508000.0,1150200000.0,870760000.0,611839000.0,567706000.0,523613000.0,488600000.0,485500000.0,426100000.0,272200000.0,120300000.0,96800000.0,140700000.0,114700000.0,77000000.0,90400000.0,33781673.1956,2270801.5152,-23282836.0
,operatingIncomeRatio,0.235054626640473,0.276875269529565,0.307564695680216,0.305680841622809,0.261655948209281,0.276226389388971,0.285744300126661,0.303723503449991,0.335452221377738,0.32784488728168,0.263708583607828,0.155446440108541,0.118700183936235,0.176029025397223,0.173840557744771,0.137010676156584,0.198202148651611,0.120597541819984,0.0143686650118725,-0.190888726633194
,totalOtherIncomeExpensesNet,-392740000.0,345416000.0,-336675000.0,328504000.0,-88047000.0,-176392000.0,-28332000.0,-112300000.0,-80200000.0,-41500000.0,-19500000.0,-24400000.0,-11000000.0,-8300000.0,-13200000.0,-14400000.0,-4800000.0,-2010621.90645,-415783.12416,-325186.0
,incomeBeforeTax,1259845000.0,762092000.0,1486875000.0,542256000.0,699886000.0,744098000.0,551945000.0,600900000.0,565700000.0,467600000.0,291700000.0,144700000.0,107800000.0,149000000.0,127900000.0,91400000.0,95200000.0,35792295.10205,2686584.63936,-22957650.0
,incomeBeforeTaxRatio,0.341518496721697,0.190521809238692,0.397591946521928,0.190359307334992,0.299309679455544,0.362052724282559,0.301205542515961,0.373531422888046,0.390865750017274,0.359775332769101,0.282600271265259,0.186975061377439,0.132188841201717,0.186413111472538,0.193846620187936,0.162633451957295,0.208726156544617,0.127775281597505,0.0169995635684637,-0.188222627818645
,incomeTaxExpense,188417000.0,235890000.0,-35261000.0,-26051000.0,-19401000.0,-19498000.0,-18218000.0,-16570000.0,-15341000.0,-12878000.0,-8648000.0,-4718000.0,-4570000.0,-6224000.0,-3659569000.0,-3710569000.0,34100000.0,3192013.24925,-1259187.02688,0.0
,netIncome,1097276000.0,532318000.0,1252319000.0,371889000.0,565978000.0,618057000.0,438910000.0,500600000.0,470100000.0,386500000.0,234700000.0,112500000.0,76600000.0,103600000.0,99300000.0,61400000.0,61100000.0,32600281.8528,3945771.66624,-22957650.0
,netIncomeRatio,0.297449329091116,0.133078668258323,0.334871424212791,0.130551865623438,0.242043266701848,0.300725469779391,0.239520467919232,0.311182942748803,0.324811718372141,0.297376317611757,0.227378415035846,0.145367618555369,0.0939301042305334,0.129613411735268,0.150500151561079,0.109252669039146,0.133961850471388,0.116380080741483,0.0249671628744475,-0.188222627818645
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,16.35,7.98276,19.82286,6.08155,9.67913,9.88913,3.67646,4.16819,3.95707,6.53976,4.13204,2.01613,1.35097,1.83039,1.76064,1.07155,1.62933,0.830149,0.089817,-1.72
,EPSDiluted,16.12,7.98276,19.82286,6.08155,9.67913,9.88913,3.67646,4.16819,3.95707,6.53976,4.13204,2.01613,1.35097,1.83039,1.76064,1.07155,1.62933,0.750133,0.06995,-1.72
,weightedAverageShsOut,67101601.0,66683460.0,63175480.0,61150410.0,58474070.0,62498650.0,119383990.0,120100000.0,118800000.0,59100000.0,56800000.0,55800000.0,56700000.0,56600000.0,56400000.0,57300000.0,37500000.0,26594228.0,20458304.0,13347471.0
,weightedAverageShsOutDil,68056724.0,66683460.0,63175480.0,61150410.0,58474070.0,62498650.0,119383990.0,120100000.0,118800000.0,59100000.0,56800000.0,55800000.0,56700000.0,56600000.0,56400000.0,57300000.0,37500000.0,29323325.0,24794150.0,13347471.0
