date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1958000.0,-429000.0,-4297000.0,10716000.0,-2065000.0,-6282000.0,-14287000.0,3699000.0,-136218.160658,1784719.071998,-1823380.768719,156169.407989,-1812512.180861,2430000.0,-2241000.0,4631000.0,2284000.0,2021000.0,-1070000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,10013000.0,110594000.0,-220247000.0,319842000.0,32037000.0,46457000.0,-94556000.0,10300000.0,1100000.0,3700000.0,63200000.0,12300000.0,-62000000.0,20600000.0,-17300000.0,40214000.0,-3285000.0,27321000.0,19451000.0
,cashAtEndOfPeriod,361098000.0,351085000.0,-76948000.0,456411000.0,131666000.0,99629000.0,53144000.0,147700000.0,137100000.0,136200000.0,136600000.0,71600000.0,61800000.0,112100000.0,80700000.0,98878000.0,67145000.0,65365000.0,31783000.0
,cashAtBeginningOfPeriod,351085000.0,240491000.0,143299000.0,136569000.0,99629000.0,53172000.0,147700000.0,137400000.0,136000000.0,132500000.0,73400000.0,59300000.0,123800000.0,91500000.0,98000000.0,58664000.0,70430000.0,38044000.0,12332000.0
,operatingCashFlow,41565000.0,244283000.0,236668000.0,141926000.0,140782000.0,159220000.0,144588000.0,36300000.0,59100000.0,154600000.0,120900000.0,51900000.0,-17400000.0,26200000.0,61800000.0,13419000.0,13012000.0,39526000.0,41733000.0
,capitalExpenditure,-79165000.0,-132034000.0,-87012000.0,-57915000.0,-42526000.0,-46536000.0,-34612000.0,-45707000.0,-36704000.0,-37809000.0,-50700000.0,-40100000.0,-37600000.0,-6700000.0,-41300000.0,-26022000.0,-296177000.0,-408913000.0,0.0
,freeCashFlow,-37600000.0,111626000.0,149056000.0,82234000.0,96412000.0,108875000.0,105200000.0,-9400000.0,11900000.0,102000000.0,70200000.0,11800000.0,-55000000.0,19500000.0,20500000.0,-12603000.0,-283165000.0,-369387000.0,41733000.0
