date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,costAndExpenses,378131000.0,385316000.0,319798000.0,306699000.0,308395000.0,239542000.0,202833000.0,138840000.0,88382000.0,51771000.0,36934000.0,43554000.0,59288000.0
,interestExpense,25671000.0,21921000.0,20315000.0,16666000.0,6449000.0,7110000.0,8278000.0,7253000.0,1807000.0,4780000.0,4889000.0,3603000.0,3490000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7866000.0,5703000.0,13165000.0,13833000.0,12919000.0,11475000.0,10035000.0,5747000.0,5648000.0,0.0,4252000.0,4432000.0,3831000.0
,EBITDA,50565000.0,41413000.0,30644000.0,-6236000.0,-19105000.0,20930000.0,4870000.0,-47542000.0,-43650000.0,-29047000.0,-18120000.0,-24116000.0,-41532000.0
,EBITDARatio,0.120155407171542,0.0983620964025975,0.0908570700047735,-0.0217562711509612,-0.0691280923106983,0.0840572376374012,0.0246372705749034,-0.555715304321399,-1.11682529935523,-1.85142456498183,-1.24433456942728,-1.60709049713448,-2.98254937163375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,42699000.0,35710000.0,17479000.0,-20069000.0,-32024000.0,9455000.0,-5165000.0,-53289000.0,-49298000.0,-36082000.0,-22372000.0,-28548000.0,-45363000.0
,operatingIncomeRatio,0.101463773970487,0.0848166146508767,0.051823871773053,-0.0700170952098524,-0.115873228377797,0.0379723450483339,-0.0261296719752312,-0.62289160851422,-1.26133456145737,-2.29982790490152,-1.53632742755116,-1.90243902439024,-3.25766606822262
,totalOtherIncomeExpensesNet,-10385000.0,-30206000.0,-2452000.0,-8433000.0,-82000.0,-288000.0,-482000.0,-4068000.0,-1451000.0,-2721000.0,-34000.0,367000.0,-224000.0
,incomeBeforeTax,20089000.0,-10748000.0,-425000.0,-42471000.0,-37844000.0,2120000.0,-13543000.0,-64351000.0,-52281000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0477366157355702,-0.0255281146532518,-0.0012600918532838,-0.148173603600461,-0.13693187780194,0.00851415880512617,-0.0685138717445413,-0.752194597374665,-1.33765735339269,0.0,0.0,0.0,0.0
,incomeTaxExpense,-125434000.0,268000.0,46000.0,140000.0,105000.0,264000.0,173000.0,-442000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,145523000.0,-11016000.0,-471000.0,-42611000.0,-37949000.0,1856000.0,-13716000.0,-63909000.0,-52281000.0,-43328000.0,-27149000.0,-31707000.0,-41862000.0
,netIncomeRatio,0.34579996673241,-0.0261646549144233,-0.00139647826563922,-0.148662038167673,-0.137311801889489,0.00745390506712932,-0.0693890766335472,-0.747028088508609,-1.33765735339269,-2.76168015807253,-1.86437302568329,-2.11295481807277,-3.00624775583483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.50548021101824,-0.27,-0.01,-1.07,-1.02,0.05,-0.39,-1.93,-1.72,-2.64,-47.29,-55.32,-79.23
,EPSDiluted,3.50548021101824,-0.27,-0.01,-1.07,-1.02,0.04,-0.39,-1.93,-1.72,-2.64,-47.29,-55.32,-79.23
,weightedAverageShsOut,41513000.0,41513000.0,40911000.0,39806000.0,37236000.0,36540000.0,35299000.0,33181895.0,30331965.0,16437464.0,574072.0,573118.0,528357.0
,weightedAverageShsOutDil,41513000.0,41513000.0,40911000.0,39806000.0,37236000.0,41301000.0,35299000.0,33181895.0,30331965.0,16437464.0,574072.0,573118.0,528357.0
