date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-69182000.0,-70935000.0,-71631000.0,-67661000.0,-42493000.0,-33407000.0,-27819000.0,-19741000.0,-7549000.0,-3350000.0,-3351000.0,-4015000.0,-2882000.0,-2880000.0,-2826000.0,-2631000.0,-2436844.0,-2182699.0,-1648784.0,-822753.0,0.0,0.0
,otherFinancingActivites,-1277000.0,-633000.0,-782000.0,-501000.0,79000.0,0.0,0.0,0.0,0.0,-12541000.0,32000.0,-489000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,1320728000.0,91929000.0,895124000.0,618080000.0,471696000.0,663131000.0,562895000.0,246996000.0,383285000.0,-159108000.0,-248487000.0,573055000.0,219819000.0,339731000.0,234936000.0,230833000.0,223252306.0,230330690.0,283317355.0,71855393.0,151922822.0,74967221.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-347988000.0,238961000.0,-32394000.0,54666000.0,138945000.0,-163771000.0,145455000.0,3789000.0,12806000.0,127779000.0,46739000.0,76535000.0,-90000.0,-31653000.0,14776000.0,-9188000.0,10773724.0,-34187796.0,32147732.0,-60085314.0,69990982.0,-12340245.0
,cashAtEndOfPeriod,350579000.0,698567000.0,459606000.0,492000000.0,437334000.0,298389000.0,462160000.0,316705000.0,312916000.0,300110000.0,172331000.0,125592000.0,49057000.0,49147000.0,80800000.0,66024000.0,87212221.0,76438497.0,104742728.0,72594996.0,132680310.0,62689328.0
,cashAtBeginningOfPeriod,698567000.0,459606000.0,492000000.0,437334000.0,298389000.0,462160000.0,316705000.0,312916000.0,300110000.0,172331000.0,125592000.0,49057000.0,49147000.0,80800000.0,66024000.0,75212000.0,76438497.0,110626293.0,72594996.0,132680310.0,62689328.0,75029573.0
,operatingCashFlow,165916000.0,183855000.0,219947000.0,203921000.0,130605000.0,122886000.0,135529000.0,134203000.0,104470000.0,96582000.0,135739000.0,57530000.0,32192000.0,35475000.0,31171000.0,28923000.0,24521709.0,-10505964.0,-17385060.0,16252726.0,8062053.0,8896771.0
,capitalExpenditure,-4973000.0,3197000.0,6667000.0,14802000.0,17390000.0,11309000.0,9277000.0,3808000.0,5929000.0,4847000.0,-2973000.0,-1650000.0,-3454000.0,-1812000.0,-6098000.0,-2979000.0,-2086609.0,-3201615.0,-800141.0,-2254989.0,-1173076.0,-583022.0
,freeCashFlow,160943000.0,177236000.0,213101000.0,189144000.0,116285000.0,111962000.0,129103000.0,125009000.0,97635000.0,95414000.0,132766000.0,55880000.0,28738000.0,33663000.0,25073000.0,25944000.0,22435100.0,-13707579.0,-18185201.0,13997737.0,6888977.0,8313749.0
