date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,incomeBeforeTaxRatio,0.316367874578415,-28.025641025641,18.8222222222222,159.5,10.3921568627451,6.21354166666667,0.0,-29.52,0.0,0.0,0.00160096057634581,0.0351762523191095,0.0943652707739531,0.490379925026845,0.504927271857443,0.436331587222432,0.157813229016953,-0.128740798940202,0.17851499071221,0.295574015618854,0.185998064229836,0.737007361309715
,incomeTaxExpense,1259351000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-253000000.0,-219000000.0,-307000000.0,-72000000.0,21000000.0,667000000.0,1207116107428.0,1357228772601.24,1088069351827.19,432639000000.0,-384916250000.0,597277579868.1,624946125052.8,449878633515.0,267504000000.0
,netIncome,3455151000000.0,1093000000.0,847000000.0,319000000.0,530000000.0,1193000000.0,692000000.0,991000000.0,1124000000.0,1492000000.0,88000000.0,453000000.0,1485000000.0,3757232217703.16,2947918912363.59,2687422804958.96,996766000000.0,-993116250000.0,1251677342397.68,992299608213.0,594542349967.5,540665000000.0
,netIncomeRatio,0.229563892845454,-28.025641025641,18.8222222222222,159.5,10.3921568627451,6.21354166666667,0.0,-39.64,0.0,0.0,0.00880528316990194,0.0336178107606679,0.0651172988379741,0.37114060749898,0.345616135185112,0.310584000530324,0.110047789838648,-0.0927805254705515,0.127547886787476,0.1865733593977,0.105880414072,0.493062749875974
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8809.0,29.0,50.0,1.0,18.0,8.0,18.0,-0.203,-0.230244197780717,-0.305626639758746,0.23,1.43,4.7,11167.334293,8764.876226,8318.849808,3252.512,-3047.62875,3939.631078,4702.007896,3977.025728,4484.132075
,EPSDiluted,8697.0,29.0,50.0,1.0,18.0,8.0,18.0,-0.203,-0.230244197780717,-0.305626639758746,0.23,1.43,4.7,11167.334293,8763.92262,8314.895576,3250.58,-3047.62875,3831.613285,4257.817356,3365.262497,2939.886792
,weightedAverageShsOut,389634335.0,37689655.0,16940000.0,319000000.0,29444444.0,149125000.0,38444444.0,-4881773399.0,-4881773399.0,-4881773399.0,382608695.0,316783216.0,315957446.0,336346000.0,336351000.0,322786000.0,306432000.0,326000000.0,317714354.0,240710372.0,149494218.0,120572943.0
,weightedAverageShsOutDil,394758722.0,37689655.0,16940000.0,319000000.0,29444444.0,149125000.0,38444444.0,-4881773399.0,-4881773399.0,-4881773399.0,382608695.0,316783216.0,315957446.0,336346000.0,336353000.0,322948000.0,306650000.0,326000000.0,326671104.0,240710372.0,176670423.0,183906741.0
