date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,1.2387428955834,0.8572969426454,0.708278428293449,0.700304738686576,0.672661322568975,0.66899530759942,0.756902235363439,0.766938474574406,0.715532715336005,0.337452532663963,0.0,0.0,0.0,0.0,0.0,-0.282612676772815,0.0921496092007195,0.0,0.0,6.69395017793594,3.53691275167785
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-287262000.0,172477000.0,103738000.0,91922000.0,70655000.0,82548000.0,142586000.0,69694000.0,29100000.0,5243000.0,0.0,0.0,0.0,0.0,0.0,-13889000.0,3687571.0,0.0,0.0,1881000.0,527000.0
,incomeBeforeTaxRatio,1.2387428955834,0.8572969426454,0.708278428293449,0.700304738686576,0.672661322568975,0.66899530759942,0.756902235363439,0.766938474574406,0.715532715336005,0.337452532663963,0.0,0.0,0.0,0.0,0.0,-0.282612676772815,0.0921496092007195,0.0,0.0,6.69395017793594,3.53691275167785
,incomeTaxExpense,981000.0,-419000.0,-1057000.0,3355000.0,3095000.0,4535000.0,6395000.0,739000.0,932000.0,433000.0,0.0,0.0,0.0,0.0,0.0,-8549000.0,-1259534.0,0.0,0.0,0.0,0.0
,netIncome,-288510000.0,173736000.0,102886000.0,91980000.0,67551000.0,78013000.0,136191000.0,68955000.0,28279000.0,4776000.0,6805000.0,11670000.0,-24107000.0,-55268000.0,-15031000.0,-5340000.0,4947105.0,13726076.0,3750279.0,1881000.0,527000.0
,netIncomeRatio,1.24412457201011,0.863554802248654,0.702461338886423,0.700746609782112,0.643110112530703,0.63224222188004,0.72295507508719,0.758806246079694,0.69534534903735,0.307395250048272,0.43482428115016,0.57938635686625,1.99001155687634,5.78359146086229,-3.58051453072892,-0.10865805270119,0.12362441087234,3.16036519675732,2.85596280670759,6.69395017793594,3.53691275167785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.3032342578372,0.65,0.62,0.68,0.5,0.62,1.48,1.11,1.08,0.46,0.72,1.25,-2.91,-30.46,-8.3,-3.0,2.8,7.557525,21.072179,10.569019,2.961123
,EPSDiluted,-1.3032342578372,0.64,0.61,0.66,0.5,0.62,1.48,1.11,1.08,0.46,0.72,1.19,-2.91,-30.46,-8.3,-3.0,2.7,7.557525,21.072179,10.569019,2.961123
,weightedAverageShsOut,221380000.0,221380000.0,127243000.0,111836000.0,109594000.0,108399000.0,87867000.0,59102000.0,26067000.0,10495000.0,9422000.0,9367000.0,8272000.0,1814000.0,1803800.0,1787300.0,1779737.0,1816213.0,177973.0,177973.0,177973.0
,weightedAverageShsOutDil,221380000.0,242596000.0,147450000.0,130343000.0,109594000.0,108399000.0,87867000.0,59102000.0,26067000.0,10495000.0,9422000.0,11867000.0,8272000.0,1814000.0,1803800.0,1787300.0,1811473.0,1816213.0,177973.0,177973.0,177973.0
