date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4457000000.0,-1936000000.0,-1963000000.0,-2502000000.0,-1282000000.0,-804000000.0,-2136000000.0,-5464000000.0,-3072000000.0,-499931000.0,-1097064000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,5000000.0,6000000.0,11000000.0,50000000.0,73000000.0,110000000.0,103000000.0,130260000.0,56823000.0,14599000.0,49404000.0,97803000.0,448538000.0,29485000.0,33980000.0,29125000.0,7351000.0,7996000.0,19200000.0,15000000.0,14200000.0,10100000.0,6500000.0,4800000.0,3500000.0,8800000.0,6400000.0,6000000.0,87000000.0
,commonStockRepurchased,0.0,0.0,-17000000.0,-16000000.0,-819000000.0,-650000000.0,-1586000000.0,-37000000.0,-31000000.0,-16515000.0,-15563000.0,-347264000.0,-460676000.0,-802188000.0,-551759000.0,-401013000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1100000000.0,-2312000000.0,-1453000000.0,-1167000000.0,-1198000000.0,-1228000000.0,-1301000000.0,-1811000000.0,-1556000000.0,-878005000.0,-560697000.0,-220266000.0,-29052000.0,-29203000.0,-31862000.0,-31861000.0,-32017000.0,-30156000.0,-28653000.0,-26815000.0,-25400000.0,-24200000.0,-22700000.0,-21800000.0,-19400000.0,-17200000.0,-15700000.0,-14100000.0,-13400000.0,-13000000.0,-12200000.0
,otherFinancingActivites,-61000000.0,-50000000.0,2000000.0,0.0,-2000000.0,-2000000.0,15000000.0,2000000.0,-123000000.0,15876000.0,-4313000.0,19837000.0,9400000.0,12417000.0,-7461000.0,4296000.0,4174000.0,-24000000.0,1549000.0,-7129000.0,1500000.0,-45900000.0,-1400000.0,300000.0,-1200000.0,2300000.0,2600000.0,-1000000.0,2900000.0,300000.0,300000.0
,netCashUsedProvidedByFinancingActivities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1199000000.0,-69000000.0,363000000.0,96000000.0,-2000000.0,-40000000.0,-43000000.0,83000000.0,-45000000.0,11136000.0,-81520000.0,208925000.0,8734000.0,-133178000.0,-8369000.0,-35966000.0,199520000.0,165000.0,-5677000.0,-37601000.0,50900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1717000000.0,518000000.0,587000000.0,222000000.0,126000000.0,128000000.0,168000000.0,211000000.0,128000000.0,172943000.0,161807000.0,243327000.0,34402000.0,25668000.0,158846000.0,167215000.0,203181000.0,3661000.0,13362000.0,19039000.0,56600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,518000000.0,587000000.0,224000000.0,126000000.0,128000000.0,168000000.0,211000000.0,128000000.0,173000000.0,161807000.0,243327000.0,34402000.0,25668000.0,158846000.0,167215000.0,203181000.0,3661000.0,3496000.0,19039000.0,56640000.0,5700000.0,26000000.0,8400000.0,8500000.0,7200000.0,9800000.0,9800000.0,11600000.0,32600000.0,44000000.0,16500000.0
,operatingCashFlow,6680000000.0,7032000000.0,3878000000.0,4608000000.0,5152000000.0,5188000000.0,5559000000.0,6065000000.0,4201000000.0,2044704000.0,1573715000.0,853300000.0,1029986000.0,840719000.0,964739000.0,955831000.0,1067964000.0,795402000.0,665362000.0,562466000.0,408700000.0,467800000.0,297300000.0,264700000.0,215700000.0,199800000.0,166800000.0,146300000.0,93900000.0,86800000.0,58200000.0
,capitalExpenditure,-3628000000.0,-3175000000.0,-3106000000.0,-2981000000.0,-2872000000.0,-3047000000.0,-3048000000.0,-2919000000.0,-2411000000.0,-863769000.0,-756544000.0,-286817000.0,-326045000.0,-314071000.0,-414872000.0,-385316000.0,-377939000.0,-386267000.0,-506727000.0,-449537000.0,-411000000.0,-536500000.0,-181200000.0,-222900000.0,-196600000.0,-200800000.0,-204200000.0,-140100000.0,-95700000.0,-65400000.0,-62400000.0
,freeCashFlow,3052000000.0,3857000000.0,772000000.0,1627000000.0,2280000000.0,2141000000.0,2511000000.0,3146000000.0,1790000000.0,1180935000.0,817171000.0,566483000.0,703941000.0,526648000.0,549867000.0,570515000.0,690025000.0,409135000.0,158635000.0,112929000.0,-2300000.0,-68700000.0,116100000.0,41800000.0,19100000.0,-1000000.0,-37400000.0,6200000.0,-1800000.0,21400000.0,-4200000.0
