date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-02-23_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,costAndExpenses,15131000000.0,13812000000.0,13232000000.0,12153000000.0,12169000000.0,13171000000.0,12515000000.0,13624000000.0,13153000000.0,11895000000.0,11713000000.0,12387000000.0,12660000000.0,13805000000.0,102000000.0,13438900000.0,14171300000.0,13420300000.0,17839400000.0,15848300000.0,20230300000.0,18131900000.0,20521000000.0,20130900000.0,18545600000.0,18034600000.0,15838100000.0,13249053000.0
,interestExpense,515000000.0,591000000.0,574000000.0,646000000.0,536000000.0,520000000.0,498000000.0,442000000.0,440000000.0,522000000.0,517000000.0,448000000.0,345000000.0,318000000.0,0.0,304100000.0,364200000.0,324100000.0,308400000.0,309600000.0,332000000.0,356900000.0,354300000.0,369200000.0,323400000.0,318000000.0,282500000.0,174600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,734000000.0,943000000.0,912000000.0,874000000.0,841000000.0,955000000.0,899000000.0,871000000.0,905000000.0,833000000.0,816000000.0,585000000.0,393000000.0,221000000.0,-407000000.0,-8000000.0,174500000.0,329300000.0,192000000.0,139000000.0,58700000.0,-13900000.0,298000000.0,219700000.0,226500000.0,107400000.0,84400000.0,40700000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,-0.107119338552718,0.0749447458308218,0.0592919095691739,0.115180196578085,0.0714231209462037,0.0181885948565039,0.126352530541012,0.0949312429416063,0.0961379879054425,0.157995328095137,0.198563120082107,0.122547283417157,0.0443119196799275,0.248911860718172,23.0909090909091,0.249684551392999,0.115278003221416,0.11953576559968,-0.0837373185104186,0.0941447466191113,-0.0418752446284737,0.150245104931155,0.0439874774052886,0.0508008656988066,0.0791109698691084,0.117784604547411,0.152017946823434,0.0196924929196392
,totalOtherIncomeExpensesNet,4185000000.0,5099000000.0,4994000000.0,4443000000.0,3996000000.0,4699000000.0,4896000000.0,5163000000.0,5264000000.0,2259000000.0,2306000000.0,5750000000.0,2336000000.0,8280000000.0,0.0,7305300000.0,6363600000.0,5424000000.0,4937200000.0,5627300000.0,6517200000.0,6164300000.0,6014200000.0,5280600000.0,4577100000.0,4000600000.0,3348500000.0,2837339000.0
,incomeBeforeTax,-1464000000.0,1119000000.0,834000000.0,1582000000.0,936000000.0,244000000.0,1810000000.0,1429000000.0,1399000000.0,2232000000.0,2902000000.0,1730000000.0,587000000.0,4575000000.0,254000000.0,4472100000.0,1846500000.0,1822000000.0,-1378400000.0,1647100000.0,-813100000.0,3205900000.0,944200000.0,1077400000.0,1593200000.0,2407800000.0,2839300000.0,266148000.0
,incomeBeforeTaxRatio,-0.107119338552718,0.0749447458308218,0.0592919095691739,0.115180196578085,0.0714231209462037,0.0181885948565039,0.126352530541012,0.0949312429416063,0.0961379879054425,0.157995328095137,0.198563120082107,0.122547283417157,0.0443119196799275,0.248911860718172,23.0909090909091,0.249684551392999,0.115278003221416,0.11953576559968,-0.0837373185104186,0.0941447466191113,-0.0418752446284737,0.150245104931155,0.0439874774052886,0.0508008656988066,0.0791109698691084,0.117784604547411,0.152017946823434,0.0196924929196392
,incomeTaxExpense,-173000000.0,248000000.0,128000000.0,170000000.0,220000000.0,-43000000.0,457000000.0,360000000.0,289000000.0,536000000.0,895000000.0,345000000.0,7000000.0,-1481000000.0,89000000.0,1450700000.0,490400000.0,533800000.0,-534100000.0,582200000.0,-175400000.0,-1106900000.0,-305500000.0,-354500000.0,-495300000.0,-791400000.0,-945300000.0,9041000.0
,netIncome,-931000000.0,932000000.0,636000000.0,1164000000.0,654000000.0,260000000.0,591000000.0,595000000.0,568000000.0,1064000000.0,1288000000.0,564000000.0,4530000000.0,2489000000.0,165000000.0,2491300000.0,1211600000.0,1231300000.0,-610700000.0,912000000.0,-589100000.0,1876700000.0,363200000.0,464800000.0,793600000.0,1383900000.0,1765700000.0,267834000.0
,netIncomeRatio,-0.0681202897490305,0.0624204674837586,0.0452154130527513,0.0847469967236986,0.0499046165585654,0.0193812896011927,0.0412565445026178,0.0395270045838039,0.0390324354040682,0.0753167693070008,0.088128634964078,0.0399518311255933,0.34196421831358,0.135418933623504,15.0,0.139093294623416,0.0756408495548702,0.0807817717798495,-0.0370998116760829,0.0521279879282554,-0.0303390808149476,0.087951897571446,0.0169204107112908,0.02191594800149,0.0394065187598069,0.0676975306226275,0.0945367128187007,0.0198172413418047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.07565246118269,3.08,1.99335548172757,3.46,1.93519751442521,0.764936,1.584729,1.53097982708934,1.44,2.685507,3.08,1.30311222014279,9.05,3.66,0.297833935018051,4.50767170876457,1.723333,1.88,-1.303333,1.37,-1.006667,3.146667,0.558333333064313,0.676666666394913,1.15,1.98500000088213,2.49666666649699,0.370833333212184
,EPSDiluted,-3.07565246118269,3.07,1.98793486075079,3.45,1.93313824598741,0.72,1.55,1.52756026802906,1.43,2.63,3.07,1.30118814165417,9.05,3.65,0.297833935018051,4.50066842504607,1.72,1.88,-1.303333,1.37,-1.006667,3.146667,0.5447999997276,0.674156495045298,1.15,1.97948495492167,2.49455729261827,0.368665623780972
,weightedAverageShsOut,302700000.0,302700000.0,319060000.0,336610000.0,337950000.0,339897547.0,372934540.0,388640000.0,395120000.0,396200826.0,418720000.0,432810000.0,477230000.0,534790000.0,554000000.0,552680000.0,557100000.0,556500000.0,556350000.0,562770000.0,585198675.0,596408898.0,650507463.0,686896552.0,690086957.0,697178841.0,707222964.0,722248989.0
,weightedAverageShsOutDil,302700000.0,303350000.0,319930000.0,337500000.0,338310000.0,362690000.0,382550000.0,389510000.0,395870000.0,405320000.0,419520000.0,433450000.0,477230000.0,536000000.0,554000000.0,553540000.0,557970000.0,556500000.0,556350000.0,562770000.0,585198675.0,596408898.0,666666667.0,689454160.0,690086957.0,699121252.0,707820985.0,726495726.0
