date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,otherInvestingActivites,0.0,-5000.0,-1305000.0,-9380000.0,4792000.0,-2505000.0,73610000.0,-294488000.0,-158110000.0,-9764000.0,61812000.0,-1572000.0,-21581000.0,-5610000.0,-106230000.0,-124000.0,-10032000.0,-522831000.0,-2785000.0,-127725000.0,-46826000.0,6300000.0,-200000.0,-200000.0,2600000.0,-2500000.0,-1700000.0,1200000.0,-21700000.0,31200000.0
,netCashUsedForInvestingActivites,-8484000.0,50522000.0,214897000.0,224667000.0,-278939000.0,227787000.0,266980000.0,-67803000.0,26843000.0,-49611000.0,-22347000.0,20843000.0,-91573000.0,-166455000.0,-189645000.0,-313426000.0,-430444000.0,-379657000.0,-122610000.0,-98919000.0,-37637000.0,-8100000.0,-65400000.0,-43300000.0,-65000000.0,-48000000.0,-32400000.0,-31200000.0,-50300000.0,-61100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-8832000.0,-1447000.0,-124396000.0,-77000000.0,0.0,0.0,0.0,-127183000.0,-57660000.0,-325000.0,-303000.0,-7000000.0,0.0,-15464000.0,0.0,0.0,0.0,-72500000.0,-10000000.0,-27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46499000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31900000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-2106000.0,-172772000.0,-222360000.0,-29089000.0,0.0,-20569000.0,-106346000.0,-52045000.0,-105927000.0,-54201000.0,0.0,0.0,0.0,0.0,0.0,-1337000.0,-9557000.0,-27900000.0,-8700000.0,-1600000.0,0.0,0.0,-2500000.0,-4100000.0,0.0,0.0
,dividendsPaid,-38664000.0,-93204000.0,-316476000.0,-315228000.0,-118812000.0,-217626000.0,-71252000.0,-46375000.0,-200118000.0,-7617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-9139000.0,-5314000.0,-4747000.0,6984000.0,-5289000.0,-1713000.0,-7320000.0,2836000.0,-1693000.0,14000.0,-24000.0,103000.0,1958000.0,1455000.0,3644000.0,35000.0,-31459000.0,-707000.0,1108000.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12200000.0
,netCashUsedProvidedByFinancingActivities,-43446000.0,-103790000.0,-446186000.0,-356515000.0,-13934000.0,-295687000.0,-295325000.0,40033000.0,-129942000.0,-30204000.0,-106635000.0,-59069000.0,-100017000.0,-67707000.0,1455000.0,3644000.0,44942000.0,682000.0,35792000.0,82271000.0,-9557000.0,-28000000.0,-8800000.0,-1700000.0,0.0,0.0,-2500000.0,-4100000.0,200000.0,19700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,40413000.0,94898000.0,-54024000.0,17148000.0,-123753000.0,44060000.0,67657000.0,10832000.0,-11849000.0,79549000.0,10209000.0,37183000.0,-26815000.0,9944000.0,-5360000.0,13808000.0,-11961000.0,-96174000.0,90143000.0,44613000.0,-10859000.0,100000.0,-3200000.0,0.0,0.0,0.0,-100000.0,0.0,0.0,100000.0
,cashAtEndOfPeriod,215782000.0,175369000.0,80471000.0,134495000.0,117347000.0,241100000.0,197040000.0,129383000.0,118551000.0,130400000.0,50851000.0,40642000.0,3459000.0,39090000.0,29146000.0,34506000.0,30084000.0,47132000.0,143306000.0,53163000.0,8550000.0,19400000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,175369000.0,80471000.0,134495000.0,117347000.0,241100000.0,197040000.0,129383000.0,118551000.0,130400000.0,50851000.0,40642000.0,3459000.0,30274000.0,29146000.0,34506000.0,20698000.0,42045000.0,143306000.0,53163000.0,8550000.0,19409000.0,9000000.0,12200000.0,14000000.0,4200000.0,5000000.0,2000000.0,1700000.0,1600000.0,3900000.0
,operatingCashFlow,0.0,148166000.0,177265000.0,148996000.0,169120000.0,111960000.0,96002000.0,38602000.0,91250000.0,159364000.0,139191000.0,75409000.0,164775000.0,244106000.0,182830000.0,323590000.0,373541000.0,282801000.0,176961000.0,61261000.0,36335000.0,46400000.0,71000000.0,43200000.0,74800000.0,47200000.0,38000000.0,35600000.0,50100000.0,39100000.0
,capitalExpenditure,0.0,-9586000.0,-9636000.0,-13469000.0,-10922000.0,-9524000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7300000.0,-4200000.0,0.0,0.0,-200000.0,-400000.0
,freeCashFlow,0.0,138580000.0,167629000.0,135527000.0,158198000.0,102436000.0,96002000.0,38602000.0,91250000.0,159364000.0,139191000.0,75409000.0,164775000.0,244106000.0,182830000.0,323590000.0,373541000.0,282801000.0,176961000.0,61261000.0,36335000.0,46400000.0,71000000.0,43200000.0,67500000.0,43000000.0,38000000.0,35600000.0,49900000.0,38700000.0
