date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,93609000.0,-545334000.0,-323937000.0,-204756000.0,-248625000.0,-357466000.0,-142420000.0,-197583000.0,-54299000.0,5775000.0,95520000.0,-87849000.0,59519000.0,228295000.0,141498000.0,38921000.0,29755000.0,105298000.0,100400000.0,14466000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-44107000.0,-45860000.0,-37312000.0,-39084000.0,-8509000.0,-7286000.0,-261000.0,0.0,297000.0,2145000.0,-1288000.0,106000.0,500000.0,-212000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-39667000.0,2574000.0,-82634000.0,-92895000.0,126972000.0,-16728000.0,82333000.0,63016000.0,-167707000.0,36111000.0,-54966000.0,41848000.0,-65050000.0,115978000.0,75774000.0,-5560000.0,38120000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,119065000.0,158732000.0,156158000.0,238792000.0,331687000.0,204715000.0,221443000.0,139110000.0,76094000.0,243801000.0,207690000.0,262656000.0,220808000.0,285858000.0,169880000.0,94106000.0,95718000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,158732000.0,156158000.0,238792000.0,331687000.0,204715000.0,221443000.0,139110000.0,76094000.0,243801000.0,207690000.0,262656000.0,220808000.0,285858000.0,169880000.0,94106000.0,99666000.0,57598000.0,0.0,0.0,0.0
,operatingCashFlow,-39515000.0,784883000.0,436759000.0,727332000.0,594590000.0,316863000.0,383561000.0,830265000.0,538026000.0,498289000.0,292801000.0,282436000.0,198105000.0,221941000.0,193468000.0,119089000.0,98633000.0,73479000.0,55543000.0,32997000.0
,capitalExpenditure,0.0,-87862000.0,-149179000.0,-128626000.0,-102819000.0,-101206000.0,-300271000.0,-94177000.0,-177554000.0,-306327000.0,-348729000.0,-202670000.0,-215913000.0,-304013000.0,-193330000.0,-63296000.0,-65764000.0,0.0,0.0,0.0
,freeCashFlow,-39515000.0,697021000.0,287580000.0,598706000.0,491771000.0,215657000.0,83290000.0,736088000.0,360472000.0,191962000.0,-55928000.0,79766000.0,-17808000.0,-82072000.0,138000.0,55793000.0,32869000.0,73479000.0,55543000.0,32997000.0
