date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,netCashUsedProvidedByFinancingActivities,225000000.0,-552000000.0,-1193000000.0,636000000.0,19000000.0,1085000000.0,78640000.0,493353000.0,47743000.0,49473000.0,113811000.0,-35319000.0,-47813000.0,153061000.0,48184000.0,-3552000.0,45191000.0,75610000.0,-51000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1715000000.0,-418000000.0,-364000000.0,367000000.0,490000000.0,790000000.0,603168000.0,140125000.0,301943000.0,37941000.0,-13615000.0,82339000.0,-71902000.0,55414000.0,154447000.0,21132000.0,86221000.0,2550000.0,36550000.0
,cashAtEndOfPeriod,4223000000.0,2508000000.0,2926000000.0,3186000000.0,2819000000.0,2329000000.0,1539063000.0,935895000.0,795770000.0,493827000.0,455886000.0,469501000.0,387162000.0,459064000.0,403650000.0,249203000.0,228071000.0,141850000.0,139300000.0
,cashAtBeginningOfPeriod,2508000000.0,2926000000.0,3290000000.0,2819000000.0,2329000000.0,1539000000.0,935895000.0,795770000.0,493827000.0,455886000.0,469501000.0,387162000.0,459064000.0,403650000.0,249203000.0,228071000.0,141850000.0,139300000.0,102750000.0
,operatingCashFlow,1890000000.0,427000000.0,-314000000.0,804000000.0,673000000.0,1125000000.0,1060257000.0,190083000.0,347784000.0,225395000.0,161646000.0,155371000.0,40431000.0,158626000.0,102317000.0,97258000.0,91049000.0,45551000.0,45726000.0
,capitalExpenditure,-74000000.0,-57000000.0,-30000000.0,-86000000.0,-176000000.0,-132000000.0,-114934000.0,-98049000.0,-78145000.0,-60581000.0,-48538000.0,-35870000.0,-34690000.0,-22299000.0,-20297000.0,-13960000.0,-10765000.0,-8352000.0,-6206000.0
,freeCashFlow,1816000000.0,370000000.0,-344000000.0,718000000.0,497000000.0,993000000.0,945323000.0,92034000.0,269639000.0,164814000.0,113108000.0,119501000.0,5741000.0,136327000.0,82020000.0,83298000.0,80284000.0,37199000.0,39520000.0
