date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-2018000.0,-4697000.0,-2643000.0,-4744000.0,-3593000.0,-1037000.0,-1457000.0,-806436.0,-1529840.0,-221596.0,-226294.0,5092194.0,-2483610.0,265669.0,390095.0,-712877.0,-95000.0,-3307061.0,-362575.0,-981833.0,0.0,-15078000.0
,netCashUsedProvidedByFinancingActivities,-22010000.0,-17599000.0,-23767000.0,50756000.0,-2164000.0,3355000.0,46459000.0,-26061320.0,-10582920.0,-14236220.0,-11191315.0,-64136084.0,80077099.0,8430683.0,-5070151.0,-22377811.0,-47275556.0,40467935.0,-8381353.0,25262265.0,-5640864.0,-15078000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-11000.0,10000.0,-70000.0,23000.0,-24000.0,-62000.0,5000.0,-210427.0,76821.0,-172573.0,-35812.0,217606.0,-403328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,568000.0,-14987000.0,-9518000.0,4907000.0,18177000.0,-2542000.0,-3060000.0,-2408079.0,-185343.0,-308629.0,4095837.0,-1603996.0,1106304.0,0.0,0.0,0.0,0.0,0.0,14473986.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1600000.0,1032000.0,16019000.0,25537000.0,20630000.0,2453000.0,4995000.0,8054613.0,10462692.0,10648035.0,10956664.0,8568845.0,10172841.0,9066537.0,0.0,0.0,0.0,0.0,17209946.0,2643542.0,0.0,0.0
,cashAtBeginningOfPeriod,1032000.0,16019000.0,25537000.0,20630000.0,2453000.0,4995000.0,8055000.0,10462692.0,10648035.0,10956664.0,6860827.0,10172841.0,9066537.0,0.0,0.0,0.0,0.0,17209946.0,2735960.0,0.0,4827877.0,0.0
,operatingCashFlow,27204000.0,5542000.0,20997000.0,45508000.0,30145000.0,18235000.0,-4072000.0,8659012.0,10146130.0,18296200.0,31521573.0,72319282.0,50993173.0,35963949.0,32917670.0,30790330.0,43268361.0,51798566.0,41420880.0,19702441.0,10397021.0,18479000.0
,capitalExpenditure,-4615000.0,-2940000.0,-4597000.0,-5111000.0,-6522000.0,-2362000.0,-4571000.0,-1750663.0,-2218877.0,-3998129.0,-2391101.0,-2452769.0,-4688610.0,-8277884.0,-9310075.0,-7627184.0,-4615679.0,-3569150.0,-7240897.0,-5662456.0,-1992109.0,0.0
,freeCashFlow,22589000.0,2602000.0,16400000.0,40397000.0,23623000.0,15873000.0,-8643000.0,6908349.0,7927253.0,14298071.0,29130472.0,69866513.0,46304563.0,27686065.0,23607595.0,23163146.0,38652682.0,48229416.0,34179983.0,14039985.0,8404912.0,18479000.0
