date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,costAndExpenses,18180000000.0,17202000000.0,16251000000.0,17496000000.0,16399000000.0,16915000000.0,24598000000.0,26939000000.0,21629000000.0,20119000000.0,26429000000.0,13810000000.0,21911000000.0,22898000000.0,24098000000.0,20170000000.0,19283000000.0,14839000000.0,14793000000.0,13285000000.0,12293000000.0,13547000000.0,11602000000.0,12791000000.0
,interestExpense,259000000.0,298000000.0,316000000.0,339000000.0,357000000.0,376000000.0,397000000.0,457000000.0,508000000.0,508000000.0,476000000.0,343000000.0,263000000.0,277000000.0,252000000.0,251000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,66000000.0,68000000.0,14000000.0,398000000.0,373000000.0,276000000.0,189000000.0,467000000.0,668000000.0,596000000.0,470000000.0,361000000.0,794000000.0,606000000.0,561000000.0,274000000.0,219000000.0,104000000.0,60000000.0,63000000.0,58000000.0,103000000.0,85000000.0,81000000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.123432979749277,0.0924821946715906,0.0425945563803464,0.0439344262295082,0.107634543178974,0.09127538411948,0.00255464093102469,-0.0199530516431925,0.0105219817923967,0.101148192824912,-0.0699566819157119,-0.497993274758651,0.15453773730514,0.135924528301887,0.110216741129122,0.11117965892566,-0.0293599530240752,0.0671402527189288,0.0233709645474351,0.0964429028089506,0.0912921348314607,0.0981893223272534,0.127996993611424,-0.0254950693497956
,totalOtherIncomeExpensesNet,170000000.0,105000000.0,85000000.0,86000000.0,87000000.0,112000000.0,275000000.0,258000000.0,282000000.0,480000000.0,492000000.0,-5414000000.0,5932000000.0,5213000000.0,4476000000.0,3689000000.0,3316000000.0,3053000000.0,3124000000.0,2943000000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,2560000000.0,1753000000.0,723000000.0,804000000.0,1978000000.0,1699000000.0,63000000.0,-527000000.0,230000000.0,2264000000.0,-1728000000.0,-4591000000.0,4005000000.0,3602000000.0,2985000000.0,2523000000.0,-550000000.0,1068000000.0,354000000.0,1418000000.0,1235000000.0,1475000000.0,1703000000.0,-318000000.0
,incomeBeforeTaxRatio,0.123432979749277,0.0924821946715906,0.0425945563803464,0.0439344262295082,0.107634543178974,0.09127538411948,0.00255464093102469,-0.0199530516431925,0.0105219817923967,0.101148192824912,-0.0699566819157119,-0.497993274758651,0.15453773730514,0.135924528301887,0.110216741129122,0.11117965892566,-0.0293599530240752,0.0671402527189288,0.0233709645474351,0.0964429028089506,0.0912921348314607,0.0981893223272534,0.127996993611424,-0.0254950693497956
,incomeTaxExpense,475000000.0,268000000.0,985000000.0,-92000000.0,305000000.0,350000000.0,-247000000.0,-494000000.0,-346000000.0,584000000.0,-841000000.0,-1842000000.0,1056000000.0,857000000.0,711000000.0,385000000.0,-459000000.0,68000000.0,-195000000.0,390000000.0,287000000.0,388000000.0,334000000.0,-219000000.0
,netIncome,2085000000.0,1807000000.0,-3131000000.0,896000000.0,1682000000.0,798000000.0,176000000.0,-38000000.0,662000000.0,1680000000.0,-887000000.0,-2749000000.0,2949000000.0,2745000000.0,2274000000.0,2115000000.0,-91000000.0,1000000000.0,507000000.0,974000000.0,862000000.0,1015000000.0,1332000000.0,-99000000.0
,netIncomeRatio,0.10053037608486,0.0953310472170931,-0.184458583716272,0.0489617486338798,0.0915274527942537,0.0428709573439347,0.00713677466444994,-0.00143873996668181,0.0302850084633332,0.0750569628736094,-0.0359094773490952,-0.298188523701052,0.113790708442661,0.103584905660377,0.0839641103275117,0.0932005464240074,-0.00485773768216516,0.0628654051675363,0.0334719746484452,0.0662449840168673,0.0637196924896511,0.0675675675675676,0.10011273957159,-0.00793714423154013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.72,5.03,-8.60874346989277,2.311065,4.05,1.81,0.37,-0.0868174548777702,3.36,2.7,-2.56136298007508,0.306084,9.32,8.89,7.63,7.24,-0.33,4.01,2.13,4.42,3.83,4.36,5.645,-0.42
,EPSDiluted,5.66,4.95,-8.45074224021592,2.269504,3.96,1.73,0.34,-0.0780608052588332,3.08,2.49,-2.45163073521282,0.306084,9.24,8.69,7.44,7.12,-0.33,3.97,2.1,4.34,3.79,4.3,5.58,-0.42
,weightedAverageShsOut,360900000.0,358400000.0,363700000.0,387700000.0,415500000.0,441800000.0,447700000.0,437700000.0,431500000.0,431500000.0,346300000.0,308800000.0,316300000.0,308800000.0,298000000.0,292300000.0,272400000.0,249400000.0,237700000.0,220600000.0,224900000.0,232800000.0,236000000.0,234600000.0
,weightedAverageShsOutDil,364900000.0,364100000.0,370500000.0,394800000.0,425200000.0,460200000.0,490600000.0,486800000.0,478000000.0,481500000.0,361800000.0,308800000.0,319100000.0,315900000.0,305600000.0,297000000.0,272400000.0,251800000.0,241400000.0,224400000.0,227500000.0,236200000.0,238800000.0,234600000.0
