date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,-555566000.0,-1013291000.0,-587934000.0,-201530000.0,-1870639000.0,-1144639000.0,-2478749000.0,-1192903000.0,-1457333000.0,-1264910000.0,-361573000.0,-304092000.0,-672785000.0,-803872000.0,-724719000.0,-339779000.0,-247006000.0,-196939000.0,-180931000.0,-159075000.0,-112868000.0,-22200000.0,-37000000.0,-67500000.0,-45200000.0,-33000000.0,-23100000.0,-20500000.0,-17700000.0,-12700000.0,-6700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1666498000.0,-1466500000.0,-845002000.0,-408357000.0,-1178904000.0,-2186500000.0,-1119500000.0,-1543000000.0,-1556500000.0,-370000000.0,-711559000.0,-2184500000.0,-2556500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1464000.0,3209000.0,3187000.0,2623000.0,938268000.0,4844000.0,4877000.0,6858000.0,5816000.0,7327000.0,6440000.0,3110000.0,11888000.0,10007000.0,33800000.0,11193000.0,14030000.0,3530000.0,2390000.0,2746000.0,7143000.0,300000.0,200000.0,51200000.0,0.0,0.0,0.0,3200000.0,13100000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-1240000.0,-2354000.0,-8678000.0,-10624000.0,-16220000.0,-21622000.0,0.0,0.0,0.0,-77202000.0,-25904000.0,-123108000.0,-28902000.0,-35743000.0,0.0,0.0,-12871000.0,-344000.0,-500000.0,-2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2276000.0,-11254000.0,-11191000.0,-11144000.0,-7751000.0,-6772000.0,-6723000.0,-6663000.0,-6511000.0,-6382000.0,-6297000.0,-6247000.0,-6186000.0,-6284000.0,-5603000.0,-5691000.0,-2849000.0,-3150000.0,-2787000.0,-2795000.0,-2775000.0,-2200000.0,-2200000.0,-2100000.0,-1400000.0,-1400000.0,-1400000.0,-1400000.0,-1200000.0,-1200000.0,-1200000.0
,otherFinancingActivites,-15068000.0,-2686000.0,-7746000.0,-171000.0,-27327000.0,-160000.0,-3475000.0,-3449000.0,-225000.0,-18692000.0,-1239000.0,-12359000.0,13685000.0,10119000.0,0.0,-693000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0,-400000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-235378000.0,111769000.0,-368673000.0,-12289000.0,1327189000.0,166185000.0,740046000.0,130711000.0,422096000.0,618495000.0,-141096000.0,-127496000.0,-42815000.0,215126000.0,243558000.0,-61093000.0,1435000.0,-3707000.0,46260000.0,29080000.0,13025000.0,-12100000.0,-7700000.0,28100000.0,22600000.0,7000000.0,-2000000.0,4900000.0,800000.0,1200000.0,-9000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-77955000.0,-235978000.0,301571000.0,9354000.0,-102000.0,-282128000.0,276322000.0,-113268000.0,114117000.0,-5572000.0,4518000.0,-37379000.0,42046000.0,-13461000.0,8507000.0,-8409000.0,3673000.0,7038000.0,-2503000.0,-7576000.0,6400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,10000.0,10000.0,77965000.0,313943000.0,9372000.0,18000.0,120000.0,282248000.0,5926000.0,119194000.0,5077000.0,10649000.0,6131000.0,43510000.0,1464000.0,14925000.0,6418000.0,14827000.0,11154000.0,4116000.0,6619000.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,10000.0,77965000.0,313943000.0,12372000.0,18000.0,120000.0,282248000.0,5926000.0,119194000.0,5077000.0,10649000.0,6131000.0,43510000.0,1464000.0,14925000.0,6418000.0,14827000.0,11154000.0,4116000.0,6619000.0,14195000.0,7800000.0,7100000.0,3300000.0,1700000.0,10000000.0,14800000.0,10800000.0,600000.0,400000.0,1000000.0
,operatingCashFlow,790944000.0,823567000.0,720629000.0,515390000.0,552804000.0,978352000.0,1456575000.0,1338514000.0,921969000.0,760532000.0,497097000.0,436106000.0,678221000.0,630792000.0,467700000.0,409379000.0,237162000.0,204319000.0,141709000.0,127492000.0,92267000.0,40800000.0,45400000.0,43100000.0,24200000.0,17700000.0,20300000.0,19700000.0,27000000.0,11700000.0,15100000.0
,capitalExpenditure,-555658000.0,-1026350000.0,-1336443000.0,-978249000.0,-2813701000.0,-1501592000.0,-2519351000.0,-1615139000.0,-1513601000.0,-1633093000.0,-668952000.0,-379329000.0,-827440000.0,-820631000.0,-725695000.0,-270881000.0,-268190000.0,-200236000.0,-184723000.0,-170804000.0,-65241000.0,-40300000.0,-58600000.0,-81500000.0,-27500000.0,-22700000.0,-17000000.0,-13500000.0,-17300000.0,-15300000.0,-7900000.0
,freeCashFlow,235286000.0,-202783000.0,-615814000.0,-462859000.0,-2260897000.0,-523240000.0,-1062776000.0,-276625000.0,-591632000.0,-872561000.0,-171855000.0,56777000.0,-149219000.0,-189839000.0,-257995000.0,138498000.0,-31028000.0,4083000.0,-43014000.0,-43312000.0,27026000.0,500000.0,-13200000.0,-38400000.0,-3300000.0,-5000000.0,3300000.0,6200000.0,9700000.0,-3600000.0,7200000.0
