date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-03-25_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-13_FY,2008-03-25_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-04-28_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,106000.0,15000.0,20000.0,23000.0,16240.0,35185000.0,35190.0,35751000.0,44301000.0,60826000.0,76762000.0,73670000.0,39945000.0,13909000.0,16820000.0,18357000.0,11563000.0,807000.0
,EBITDA,-8835000.0,-8793000.0,-8503000.0,-61347000.0,-7826400.0,-16650393000.0,-15644060.0,-25100880000.0,-13110073000.0,-7344422000.0,76762000.0,73670000.0,39945000.0,13909000.0,16820000.0,18357000.0,11563000.0,-581576000.0
,EBITDARatio,0.0,-4.3362293657689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-8941000.0,-8808000.0,-8523000.0,-61370000.0,-7842640.0,-16685578000.0,-15679250.0,-25136631000.0,-13154374000.0,-7405248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-582383000.0
,operatingIncomeRatio,0.0,-4.34926151172893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-4557000.0,-5006000.0,-5769000.0,-60422000.0,-15346380.0,-16685578000.0,-16685580.0,-25136631000.0,-13154374000.0,-7405248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0,-4.34926151172893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-131000.0,796000.0,728000.0,-4576000.0,1482330.0,552375000.0,-552380.0,-4234722000.0,840052000.0,-854319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-4426000.0,-5802000.0,-6497000.0,-55846000.0,-16828710.0,-17237953000.0,-16133200.0,-20901909000.0,-13994426000.0,-6550929000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncomeRatio,0.0,-3.65768896611642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.05138,-0.06784,-0.08003,-0.71158,-0.24314,-0.26887,-0.25164,-0.3476,3.409,2.92983,-0.24,-0.27,-0.12,-0.19,-0.1,-0.06,-0.03,-0.05
,EPSDiluted,-0.05138,-0.06784,-0.08003,-0.71158,-0.24314,-0.26887,-0.25164,-0.3476,3.409,2.92983,-0.24,-0.27,-0.12,-0.19,-0.1,-0.06,-0.03,-0.05
,weightedAverageShsOut,86142540.0,85519480.0,81184390.0,78482060.0,69214850.0,64113376000.0,64113380.0,60132319000.0,-4105139892.0,-2235943202.0,52860019000000.0,49254440000000.0,49254440000000.0,49254440000000.0,0.0,0.0,0.0,0.0
,weightedAverageShsOutDil,86142540.0,85519480.0,81184390.0,78482060.0,69214850.0,64113376000.0,64113380.0,60132319000.0,-4105139892.0,-2235943202.0,52860019000000.0,49254440000000.0,49254440000000.0,49254440000000.0,0.0,0.0,0.0,0.0
